shock_type,intensity,structure,tau,K,seed,initial_fitness,final_fitness,improvement
poisson,0.333,Hy,0.5,10,10,0.43526311425507114,0.5998365348294179,0.16457342057434676
poisson,0.333,Hy,0.8,2,1,0.5672895446117535,0.7177580041778694,0.15046845956611588
poisson,0.333,Hy,0.8,2,2,0.48060502612484235,0.5326764485013354,0.05207142237649309
poisson,0.333,Hy,0.8,2,3,0.5514402176840284,0.6607782907543525,0.10933807307032406
poisson,0.333,Hy,0.8,2,4,0.628463750561709,0.6775117962298213,0.04904804566811227
poisson,0.333,Hy,0.8,2,5,0.5569832518241052,0.7172599458256728,0.16027669400156752
poisson,0.333,Hy,0.8,2,6,0.5129948678494931,0.6597136446270689,0.14671877677757583
poisson,0.333,Hy,0.8,2,7,0.5664338020143401,0.7002403621184203,0.1338065601040802
poisson,0.333,Hy,0.8,2,8,0.43680746267327486,0.6805944031162312,0.24378694044295635
poisson,0.333,Hy,0.8,2,9,0.5101821376919025,0.6770663739074723,0.1668842362155698
poisson,0.333,Hy,0.8,2,10,0.40215220273788876,0.7250289046266334,0.3228767018887446
poisson,0.333,Hy,0.8,5,1,0.6244226223969236,0.646878869216551,0.022456246819627435
poisson,0.333,Hy,0.8,5,2,0.40938077364090486,0.7131614869098721,0.3037807132689673
poisson,0.333,Hy,0.8,5,3,0.4405132437552739,0.7468215647553654,0.30630832100009153
poisson,0.333,Hy,0.8,5,4,0.43396264060458845,0.6677016901968623,0.23373904959227387
poisson,0.333,Hy,0.8,5,5,0.5464635486016941,0.7365575364481672,0.19009398784647313
poisson,0.333,Hy,0.8,5,6,0.5015054989537027,0.6789883565090273,0.17748285755532467
poisson,0.333,Hy,0.8,5,7,0.5507959224994472,0.7424847691981296,0.19168884669868236
poisson,0.333,Hy,0.8,5,8,0.38664789772636937,0.6661055796398074,0.27945768191343806
poisson,0.333,Hy,0.8,5,9,0.594282292740948,0.6805304722557642,0.08624817951481623
poisson,0.333,Hy,0.8,5,10,0.5807070661639802,0.6969319190938449,0.11622485292986473
poisson,0.333,Hy,0.8,10,1,0.5153913663379647,0.70082264905741,0.1854312827194453
poisson,0.333,Hy,0.8,10,2,0.484678949145706,0.6388409264219214,0.1541619772762154
poisson,0.333,Hy,0.8,10,3,0.5457826219393525,0.7347182568108522,0.18893563487149978
poisson,0.333,Hy,0.8,10,4,0.618260623712413,0.650485159210896,0.03222453549848303
poisson,0.333,Hy,0.8,10,5,0.39387442476305023,0.6894851948084589,0.2956107700454087
poisson,0.333,Hy,0.8,10,6,0.5535479810775973,0.6521370008083048,0.09858901973070755
poisson,0.333,Hy,0.8,10,7,0.5340970943721138,0.7314071173032924,0.1973100229311786
poisson,0.333,Hy,0.8,10,8,0.4174817918502587,0.6288374610241906,0.2113556691739319
poisson,0.333,Hy,0.8,10,9,0.25841686968681493,0.6793268127706749,0.4209099430838599
poisson,0.333,Hy,0.8,10,10,0.4971703264278615,0.6820521539088308,0.18488182748096926
drift,0.001,V,0.2,2,1,0.550444160986486,0.6943006944257328,0.14385653343924687
drift,0.001,V,0.2,2,2,0.4797168777437028,0.6664572224775402,0.18674034473383744
drift,0.001,V,0.2,2,3,0.4284786308702632,0.6898348723177488,0.26135624144748554
drift,0.001,V,0.2,2,4,0.560967029173253,0.7388927690717465,0.17792573989849347
drift,0.001,V,0.2,2,5,0.5960385462368482,0.7269023655096345,0.13086381927278634
drift,0.001,V,0.2,2,6,0.41029611877429384,0.7695741524087892,0.3592780336344954
drift,0.001,V,0.2,2,7,0.5416267059598986,0.7177057067579404,0.17607900079804184
drift,0.001,V,0.2,2,8,0.5083369072859332,0.738946460366603,0.23060955308066988
drift,0.001,V,0.2,2,9,0.4971129116400158,0.7327087221790907,0.23559581053907486
drift,0.001,V,0.2,2,10,0.5998170307910934,0.6822554753058985,0.08243844451480509
drift,0.001,V,0.2,5,1,0.42821236422206016,0.7037171338891426,0.2755047696670824
drift,0.001,V,0.2,5,2,0.46939889121427864,0.7096434341788453,0.2402445429645667
drift,0.001,V,0.2,5,3,0.423584378746016,0.7222360613208192,0.2986516825748032
drift,0.001,V,0.2,5,4,0.6217597659209687,0.6855101030237682,0.06375033710279954
drift,0.001,V,0.2,5,5,0.49991360381206523,0.7064632829891047,0.20654967917703942
drift,0.001,V,0.2,5,6,0.4097792600871038,0.6700958398684824,0.2603165797813786
drift,0.001,V,0.2,5,7,0.5479837934394336,0.73417261114998,0.1861888177105464
drift,0.001,V,0.2,5,8,0.46936858919596003,0.670265775134656,0.200897185938696
drift,0.001,V,0.2,5,9,0.5920156304660714,0.6620403275893415,0.07002469712327009
drift,0.001,V,0.2,5,10,0.4737520758354298,0.6737347918063883,0.1999827159709585
drift,0.001,V,0.2,10,1,0.476780361668297,0.5721876629371173,0.0954073012688203
drift,0.001,V,0.2,10,2,0.38466635966622964,0.6381987865312927,0.25353242686506305
drift,0.001,V,0.2,10,3,0.5082401824823038,0.6965425761239639,0.18830239364166002
drift,0.001,V,0.2,10,4,0.553713615690681,0.6730556638620675,0.1193420481713865
drift,0.001,V,0.2,10,5,0.36936809024296086,0.6497063981297923,0.2803383078868314
drift,0.001,V,0.2,10,6,0.4624487044661707,0.782430526984642,0.3199818225184713
drift,0.001,V,0.2,10,7,0.4777283306654317,0.6855823304837784,0.20785399981834668
drift,0.001,V,0.2,10,8,0.4097712524643693,0.6351954048015868,0.22542415233721746
drift,0.001,V,0.2,10,9,0.6302297274648733,0.6278261166743013,-0.0024036107905719417
drift,0.001,V,0.2,10,10,0.46920606530495595,0.7079869238653507,0.23878085856039472
drift,0.001,V,0.5,2,1,0.540972065681899,0.7145594001103668,0.17358733442846774
drift,0.001,V,0.5,2,2,0.4686942288170769,0.6898952038965506,0.22120097507947367
drift,0.001,V,0.5,2,3,0.43860619249959965,0.687358896973231,0.2487527044736314
drift,0.001,V,0.5,2,4,0.6111663691264883,0.695217547078596,0.0840511779521077
drift,0.001,V,0.5,2,5,0.5777358486198048,0.6328615042021755,0.0551256555823707
drift,0.001,V,0.5,2,6,0.5631674922930942,0.7834215037561438,0.22025401146304968
drift,0.001,V,0.5,2,7,0.5344247506082255,0.6986831207702591,0.1642583701620336
drift,0.001,V,0.5,2,8,0.46821706758148063,0.7439921785662628,0.27577511098478213
drift,0.001,V,0.5,2,9,0.600134719936907,0.723197198766114,0.12306247882920696
drift,0.001,V,0.5,2,10,0.5664254935975335,0.6796161002333929,0.11319060663585945
drift,0.001,V,0.5,5,1,0.5147384129128919,0.7752057349389123,0.2604673220260204
drift,0.001,V,0.5,5,2,0.45115461625225917,0.6738833762614018,0.22272876000914266
drift,0.001,V,0.5,5,3,0.48230523175667056,0.6918896898369944,0.20958445808032383
drift,0.001,V,0.5,5,4,0.6399475544150879,0.7250910253791598,0.08514347096407193
drift,0.001,V,0.5,5,5,0.3115627452352169,0.7135788679447577,0.4020161227095408
drift,0.001,V,0.5,5,6,0.35025380766231684,0.6799560133095022,0.32970220564718533
drift,0.001,V,0.5,5,7,0.5457684918790695,0.7164668518209332,0.17069835994186366
drift,0.001,V,0.5,5,8,0.4800824805603109,0.6980602690028571,0.21797778844254623
drift,0.001,V,0.5,5,9,0.4580703894099447,0.6777689746252328,0.21969858521528807
drift,0.001,V,0.5,5,10,0.535648905483533,0.7281520583764698,0.19250315289293674
drift,0.001,V,0.5,10,1,0.5408966564892204,0.6108780554393491,0.06998139895012878
drift,0.001,V,0.5,10,2,0.3951105287133111,0.653288639456184,0.2581781107428729
drift,0.001,V,0.5,10,3,0.5575238628808757,0.729663371638986,0.17213950875811024
drift,0.001,V,0.5,10,4,0.433262598191186,0.6559421595587341,0.22267956136754813
drift,0.001,V,0.5,10,5,0.3738311166751443,0.7080209214896601,0.3341898048145158
drift,0.001,V,0.5,10,6,0.5496316046118535,0.7831058236824159,0.23347421907056243
drift,0.001,V,0.5,10,7,0.42641925110980256,0.6689107210051403,0.2424914698953377
drift,0.001,V,0.5,10,8,0.47996495903209496,0.6400275396818935,0.16006258064979856
drift,0.001,V,0.5,10,9,0.48366887655999585,0.6547170032811809,0.17104812672118502
drift,0.001,V,0.5,10,10,0.5698977512593765,0.6522770998007811,0.0823793485414046
drift,0.001,V,0.8,2,1,0.5720945812652557,0.7162484543024756,0.14415387303721994
drift,0.001,V,0.8,2,2,0.5527713741082799,0.644099028113807,0.09132765400552711
drift,0.001,V,0.8,2,3,0.5048616414431683,0.7446926492734224,0.23983100783025413
drift,0.001,V,0.8,2,4,0.44086298576134,0.6917663253832099,0.25090333962186995
drift,0.001,V,0.8,2,5,0.53809253256252,0.6805971855344812,0.14250465297196124
drift,0.001,V,0.8,2,6,0.5879981743610717,0.7920240800055832,0.2040259056445115
drift,0.001,V,0.8,2,7,0.4459840321980239,0.6898565570117969,0.24387252481377303
drift,0.001,V,0.8,2,8,0.3193001776721205,0.7417403330323503,0.42244015536022983
drift,0.001,V,0.8,2,9,0.4440710565727425,0.7314472520434533,0.2873761954707108
drift,0.001,V,0.8,2,10,0.41463011757050605,0.7478519706641367,0.3332218530936306
drift,0.001,V,0.8,5,1,0.4645593823082143,0.6921885731082167,0.22762919080000238
drift,0.001,V,0.8,5,2,0.7002325855972139,0.7180303523539202,0.0177977667567063
drift,0.001,V,0.8,5,3,0.49290129262611126,0.7501070208336676,0.2572057282075564
drift,0.001,V,0.8,5,4,0.39037427699406835,0.717042754490226,0.3266684774961577
drift,0.001,V,0.8,5,5,0.4014556713422338,0.7156990109628117,0.31424333962057793
drift,0.001,V,0.8,5,6,0.4288806301358446,0.6916546032368404,0.26277397310099576
drift,0.001,V,0.8,5,7,0.5418835069625454,0.7058726448968115,0.16398913793426606
drift,0.001,V,0.8,5,8,0.46057766064173794,0.6926879754536686,0.23211031481193062
drift,0.001,V,0.8,5,9,0.5271084855680241,0.7408559557938281,0.21374747022580398
drift,0.001,V,0.8,5,10,0.5772315885448996,0.6658822309182895,0.08865064237338982
drift,0.001,V,0.8,10,1,0.38267746349301723,0.6198111933923371,0.2371337298993199
drift,0.001,V,0.8,10,2,0.5441526710344433,0.6715447955771686,0.1273921245427253
drift,0.001,V,0.8,10,3,0.514957949071787,0.7303915935641708,0.21543364449238378
drift,0.001,V,0.8,10,4,0.4723762148845465,0.6545352717964809,0.18215905691193435
drift,0.001,V,0.8,10,5,0.47270447162835455,0.6622914687267716,0.18958699709841703
drift,0.001,V,0.8,10,6,0.42309113799686077,0.6106030191312263,0.1875118811343655
drift,0.001,V,0.8,10,7,0.4250018964305308,0.755912089235346,0.3309101928048152
drift,0.001,V,0.8,10,8,0.433760574282585,0.6718461667220517,0.23808559243946664
drift,0.001,V,0.8,10,9,0.5561478280835672,0.7121982830257604,0.15605045494219316
drift,0.001,V,0.8,10,10,0.5595957785591763,0.6435330170488748,0.08393723848969847
drift,0.001,H,0.2,2,1,0.5309166734440346,0.7151735317599944,0.18425685831595984
drift,0.001,H,0.2,2,2,0.4382871393564953,0.7247599921594962,0.28647285280300083
drift,0.001,H,0.2,2,3,0.484307149526154,0.7451760711815004,0.2608689216553464
drift,0.001,H,0.2,2,4,0.37685626971142244,0.7556358079189098,0.3787795382074874
drift,0.001,H,0.2,2,5,0.4758908618103115,0.6627482732474718,0.18685741143716028
drift,0.001,H,0.2,2,6,0.6178513860971176,0.7937252410714649,0.17587385497434727
drift,0.001,H,0.2,2,7,0.6012762500108828,0.7087253557237777,0.1074491057128949
drift,0.001,H,0.2,2,8,0.5287520677242448,0.740396648392577,0.21164458066833225
drift,0.001,H,0.2,2,9,0.39743199979234256,0.7330647769566542,0.3356327771643116
drift,0.001,H,0.2,2,10,0.5582237758943216,0.7851210203603393,0.22689724446601767
drift,0.001,H,0.2,5,1,0.5191682241449346,0.7757780310426149,0.2566098068976803
drift,0.001,H,0.2,5,2,0.4796674780535138,0.6697155878606841,0.1900481098071703
drift,0.001,H,0.2,5,3,0.4408865419957692,0.7955453096671522,0.354658767671383
drift,0.001,H,0.2,5,4,0.5096852286946709,0.7318940220365656,0.2222087933418947
drift,0.001,H,0.2,5,5,0.53835925257358,0.7754144112987834,0.23705515872520344
drift,0.001,H,0.2,5,6,0.4420144538226695,0.7055447220145652,0.2635302681918957
drift,0.001,H,0.2,5,7,0.6094981734942606,0.7224967480474045,0.11299857455314388
drift,0.001,H,0.2,5,8,0.43724439059800935,0.717130203970531,0.2798858133725216
drift,0.001,H,0.2,5,9,0.4053266617204247,0.7243805798797115,0.3190539181592868
drift,0.001,H,0.2,5,10,0.521534398382847,0.7435179533629898,0.22198355498014277
drift,0.001,H,0.2,10,1,0.5307228433568448,0.7314301698336323,0.20070732647678746
drift,0.001,H,0.2,10,2,0.5758444050839564,0.6819290277420895,0.10608462265813312
drift,0.001,H,0.2,10,3,0.5454515834475172,0.701930342413186,0.15647875896566876
drift,0.001,H,0.2,10,4,0.48293913356455886,0.7318071641468765,0.24886803058231766
drift,0.001,H,0.2,10,5,0.5032448790590355,0.7079252018842349,0.20468032282519943
drift,0.001,H,0.2,10,6,0.4023177602623683,0.6924817016943503,0.290163941431982
drift,0.001,H,0.2,10,7,0.368844483882382,0.7413041238909887,0.37245964000860665
drift,0.001,H,0.2,10,8,0.4275929850631142,0.7262484177018262,0.298655432638712
drift,0.001,H,0.2,10,9,0.5179139939009748,0.6759381164963904,0.15802412259541554
drift,0.001,H,0.2,10,10,0.5562763974053073,0.7393559723335569,0.18307957492824956
drift,0.001,H,0.5,2,1,0.49981508525938195,0.7165596728156746,0.2167445875562926
drift,0.001,H,0.5,2,2,0.5797645697326407,0.6998145186542256,0.12004994892158494
drift,0.001,H,0.5,2,3,0.5859830167029341,0.7444168709988933,0.15843385429595924
drift,0.001,H,0.5,2,4,0.491959770354411,0.7555260112549873,0.2635662409005763
drift,0.001,H,0.5,2,5,0.5157648064741615,0.725975720070084,0.2102109135959226
drift,0.001,H,0.5,2,6,0.539572048521223,0.7446527526133785,0.2050807040921555
drift,0.001,H,0.5,2,7,0.5644655310843766,0.6826453638420616,0.11817983275768507
drift,0.001,H,0.5,2,8,0.454193960609834,0.7418695061008543,0.2876755454910203
drift,0.001,H,0.5,2,9,0.44517011896890163,0.7226565411763983,0.2774864222074967
drift,0.001,H,0.5,2,10,0.543926601584968,0.7495284859339433,0.2056018843489753
drift,0.001,H,0.5,5,1,0.3901111743061486,0.7766352146162343,0.3865240403100857
drift,0.001,H,0.5,5,2,0.4616575124725955,0.7149090479464741,0.25325153547387863
drift,0.001,H,0.5,5,3,0.6170932649611964,0.7463525789967218,0.12925931403552537
drift,0.001,H,0.5,5,4,0.6100304363516228,0.7327089844778076,0.12267854812618484
drift,0.001,H,0.5,5,5,0.33308457499001903,0.7820454142935588,0.44896083930353975
drift,0.001,H,0.5,5,6,0.5531113340040841,0.7858535521888056,0.23274221818472152
drift,0.001,H,0.5,5,7,0.4984204756531464,0.7241321199674189,0.22571164431427249
drift,0.001,H,0.5,5,8,0.5620124036537264,0.7695656794820327,0.2075532758283063
drift,0.001,H,0.5,5,9,0.48972747044480347,0.7712331932461785,0.281505722801375
drift,0.001,H,0.5,5,10,0.4653090572813045,0.7524573570625294,0.28714829978122486
drift,0.001,H,0.5,10,1,0.4680159190835242,0.7078159740331798,0.23980005494965556
drift,0.001,H,0.5,10,2,0.5629220759142586,0.7641070742445861,0.20118499833032755
drift,0.001,H,0.5,10,3,0.42888624209768544,0.689095298880518,0.26020905678283257
drift,0.001,H,0.5,10,4,0.43809789162276885,0.7290692015021266,0.29097130987935776
drift,0.001,H,0.5,10,5,0.6456081208864269,0.6867341769250808,0.041126056038653824
drift,0.001,H,0.5,10,6,0.6028453311413287,0.7491810732557006,0.14633574211437195
drift,0.001,H,0.5,10,7,0.6051270118908122,0.7145760357681206,0.10944902387730837
drift,0.001,H,0.5,10,8,0.5047540482568997,0.7244119095954925,0.21965786133859277
drift,0.001,H,0.5,10,9,0.5715917076187991,0.7015422949924192,0.12995058737362009
drift,0.001,H,0.5,10,10,0.545641552193827,0.7502143668983958,0.20457281470456878
drift,0.001,H,0.8,2,1,0.5002813200346076,0.7180005626645022,0.21771924262989462
drift,0.001,H,0.8,2,2,0.4309259810757112,0.7280108314148994,0.29708485033918824
drift,0.001,H,0.8,2,3,0.4884889213600411,0.6907760121548362,0.20228709079479512
drift,0.001,H,0.8,2,4,0.3723600174801216,0.7560948449168787,0.38373482743675713
drift,0.001,H,0.8,2,5,0.38176110955119724,0.7062834377845756,0.32452232823337834
drift,0.001,H,0.8,2,6,0.560409173217245,0.7868870856532517,0.22647791243600668
drift,0.001,H,0.8,2,7,0.5689035638812533,0.695383356394578,0.12647979251332475
drift,0.001,H,0.8,2,8,0.5166142320730666,0.7422613344932874,0.2256471024202208
drift,0.001,H,0.8,2,9,0.5179768914357952,0.7038036022453071,0.18582671080951196
drift,0.001,H,0.8,2,10,0.5635116915341843,0.7499521053667002,0.18644041383251586
drift,0.001,H,0.8,5,1,0.5865108796390569,0.6927613815650677,0.10625050192601082
drift,0.001,H,0.8,5,2,0.5430281480560837,0.7426025046528105,0.19957435659672684
drift,0.001,H,0.8,5,3,0.43582234020509564,0.7364479535080385,0.30062561330294285
drift,0.001,H,0.8,5,4,0.4801431600422242,0.7362921997506311,0.2561490397084069
drift,0.001,H,0.8,5,5,0.5208051865382969,0.7699252141930225,0.24912002765472563
drift,0.001,H,0.8,5,6,0.4581778909435176,0.7007986958899759,0.24262080494645832
drift,0.001,H,0.8,5,7,0.44902049213970013,0.8016618375568612,0.352641345417161
drift,0.001,H,0.8,5,8,0.43012561616629846,0.6928650047941908,0.2627393886278923
drift,0.001,H,0.8,5,9,0.49533687071292587,0.6830929905130613,0.1877561198001354
drift,0.001,H,0.8,5,10,0.5107759555478132,0.7542863240029067,0.24351036845509355
drift,0.001,H,0.8,10,1,0.5658432576254133,0.7120070127501227,0.14616375512470936
drift,0.001,H,0.8,10,2,0.4786903513002761,0.7016996856411978,0.22300933434092168
drift,0.001,H,0.8,10,3,0.5861315425894679,0.7110932353846627,0.12496169279519487
drift,0.001,H,0.8,10,4,0.5421859951310078,0.6797355797586674,0.13754958462765954
drift,0.001,H,0.8,10,5,0.6295988138726406,0.7027008849876942,0.07310207111505362
drift,0.001,H,0.8,10,6,0.5613312478614448,0.7074776506540064,0.14614640279256152
drift,0.001,H,0.8,10,7,0.4685754726170227,0.7547468697376739,0.2861713971206512
drift,0.001,H,0.8,10,8,0.3634674488710827,0.728114719010168,0.3646472701390853
drift,0.001,H,0.8,10,9,0.5260252090746752,0.6793664164596278,0.1533412073849526
drift,0.001,H,0.8,10,10,0.4706542011608914,0.6913364266255921,0.22068222546470073
drift,0.001,Hy,0.2,2,1,0.4903775940521781,0.7154682022762796,0.22509060822410148
drift,0.001,Hy,0.2,2,2,0.4476364872934956,0.6977797870817961,0.2501432997883005
drift,0.001,Hy,0.2,2,3,0.5114459039098519,0.7436855595753258,0.2322396556654739
drift,0.001,Hy,0.2,2,4,0.48744678976890266,0.7594211215949922,0.27197433182608954
drift,0.001,Hy,0.2,2,5,0.6316326922075319,0.6928519587200159,0.061219266512483994
drift,0.001,Hy,0.2,2,6,0.5167365814935285,0.7542920255138692,0.23755544402034068
drift,0.001,Hy,0.2,2,7,0.5992620953299627,0.6623461857073932,0.06308409037743057
drift,0.001,Hy,0.2,2,8,0.45641130595414126,0.7381389182730909,0.2817276123189496
drift,0.001,Hy,0.2,2,9,0.48801883273864793,0.7235020842394243,0.23548325150077637
drift,0.001,Hy,0.2,2,10,0.5932401962854432,0.7471339603523809,0.15389376406693767
drift,0.001,Hy,0.2,5,1,0.49355274785898084,0.776680628093636,0.2831278802346552
drift,0.001,Hy,0.2,5,2,0.5459956446413586,0.723920773966286,0.17792512932492732
drift,0.001,Hy,0.2,5,3,0.5641848853426645,0.6728902625175638,0.10870537717489925
drift,0.001,Hy,0.2,5,4,0.3784301238542934,0.6957293616705215,0.31729923781622804
drift,0.001,Hy,0.2,5,5,0.46598337305321924,0.7673931023929368,0.30140972933971755
drift,0.001,Hy,0.2,5,6,0.5646715263178592,0.67487738172481,0.11020585540695083
drift,0.001,Hy,0.2,5,7,0.44162480683701955,0.8018822839792266,0.360257477142207
drift,0.001,Hy,0.2,5,8,0.6243283959810763,0.7477955235749725,0.12346712759389622
drift,0.001,Hy,0.2,5,9,0.5485944013930584,0.7780972252601838,0.2295028238671254
drift,0.001,Hy,0.2,5,10,0.5162814586216379,0.7445584880386953,0.2282770294170574
drift,0.001,Hy,0.2,10,1,0.5875277719047076,0.713051737988901,0.12552396608419336
drift,0.001,Hy,0.2,10,2,0.48288736413981564,0.7304148978475574,0.24752753370774178
drift,0.001,Hy,0.2,10,3,0.49938601677238326,0.7322543682115618,0.2328683514391785
drift,0.001,Hy,0.2,10,4,0.38628826286995144,0.6929345895199933,0.3066463266500419
drift,0.001,Hy,0.2,10,5,0.4452770088374481,0.6885397117902339,0.2432627029527858
drift,0.001,Hy,0.2,10,6,0.4934926215923962,0.7498259680849966,0.25633334649260037
drift,0.001,Hy,0.2,10,7,0.5936747377172954,0.7889024925267781,0.19522775480948273
drift,0.001,Hy,0.2,10,8,0.5682081643945858,0.6855596649131972,0.11735150051861143
drift,0.001,Hy,0.2,10,9,0.6351290006661551,0.7236469905741525,0.08851798990799742
drift,0.001,Hy,0.2,10,10,0.4191412861299745,0.6912609499685387,0.27211966383856423
drift,0.001,Hy,0.5,2,1,0.47241424584500735,0.7182463720864087,0.24583212624140138
drift,0.001,Hy,0.5,2,2,0.5444279928214005,0.6644880313861472,0.12006003856474667
drift,0.001,Hy,0.5,2,3,0.38465186292894216,0.704580162547726,0.3199282996187839
drift,0.001,Hy,0.5,2,4,0.40689308073047953,0.7564404793142756,0.3495473985837961
drift,0.001,Hy,0.5,2,5,0.5911954802854117,0.7130184091758948,0.12182292889048307
drift,0.001,Hy,0.5,2,6,0.5352264615346995,0.7929896276362273,0.2577631661015277
drift,0.001,Hy,0.5,2,7,0.4075604260987745,0.6978741713025709,0.2903137452037964
drift,0.001,Hy,0.5,2,8,0.6397007765389862,0.7407473952068674,0.10104661866788123
drift,0.001,Hy,0.5,2,9,0.537635325920888,0.7140896435892969,0.1764543176684089
drift,0.001,Hy,0.5,2,10,0.44520787618052343,0.6769491417859659,0.23174126560544245
drift,0.001,Hy,0.5,5,1,0.551986852215532,0.7761128667305102,0.22412601451497816
drift,0.001,Hy,0.5,5,2,0.48842549826103604,0.7775993527237081,0.289173854462672
drift,0.001,Hy,0.5,5,3,0.49264199633418193,0.730322182868351,0.2376801865341691
drift,0.001,Hy,0.5,5,4,0.47667764335548685,0.751392820488286,0.2747151771327992
drift,0.001,Hy,0.5,5,5,0.4701763412781531,0.6911308526346273,0.22095451135647415
drift,0.001,Hy,0.5,5,6,0.3850221356124311,0.790286755423871,0.40526461981143985
drift,0.001,Hy,0.5,5,7,0.5176394272179284,0.6670631534980207,0.14942372628009226
drift,0.001,Hy,0.5,5,8,0.41940364061442886,0.7368306350774293,0.31742699446300043
drift,0.001,Hy,0.5,5,9,0.46138935373495865,0.7815346440901201,0.3201452903551614
drift,0.001,Hy,0.5,5,10,0.464102199557531,0.752293499046907,0.288191299489376
drift,0.001,Hy,0.5,10,1,0.5911968946412696,0.747544183738573,0.15634728909730344
drift,0.001,Hy,0.5,10,2,0.577023850714923,0.6787302629448708,0.1017064122299478
drift,0.001,Hy,0.5,10,3,0.605401454514519,0.7038977421914314,0.09849628767691243
drift,0.001,Hy,0.5,10,4,0.5752080435381336,0.7276485083088139,0.1524404647706803
drift,0.001,Hy,0.5,10,5,0.47980228838261313,0.67797041982888,0.19816813144626683
drift,0.001,Hy,0.5,10,6,0.3689528959000282,0.7338059732842436,0.36485307738421535
drift,0.001,Hy,0.5,10,7,0.33734475144156695,0.7498623103417459,0.41251755890017894
drift,0.001,Hy,0.5,10,8,0.43354643217258004,0.6593513571926057,0.2258049250200257
drift,0.001,Hy,0.5,10,9,0.632973544206875,0.6869112404850407,0.05393769627816569
drift,0.001,Hy,0.5,10,10,0.5317338944693719,0.7814131139835198,0.24967921951414784
drift,0.001,Hy,0.8,2,1,0.47653836554285484,0.7098863619003405,0.23334799635748565
drift,0.001,Hy,0.8,2,2,0.4737563867056789,0.7249148617533738,0.25115847504769495
drift,0.001,Hy,0.8,2,3,0.6357094883014816,0.6875811373227695,0.051871649021287936
drift,0.001,Hy,0.8,2,4,0.49250555645407984,0.7518808148508463,0.2593752583967665
drift,0.001,Hy,0.8,2,5,0.44950051810134806,0.7036997985420258,0.25419928044067774
drift,0.001,Hy,0.8,2,6,0.5968913213284938,0.7679496105175808,0.17105828918908705
drift,0.001,Hy,0.8,2,7,0.4787482437052402,0.7000009366585865,0.22125269295334632
drift,0.001,Hy,0.8,2,8,0.46049730216163154,0.7422442411759056,0.28174693901427406
drift,0.001,Hy,0.8,2,9,0.4411375907346083,0.7332048810630282,0.2920672903284199
drift,0.001,Hy,0.8,2,10,0.47121339856709654,0.7433130216507118,0.27209962308361524
drift,0.001,Hy,0.8,5,1,0.40195245711776273,0.6735798154733007,0.271627358355538
drift,0.001,Hy,0.8,5,2,0.5288959580321182,0.7401532633353972,0.21125730530327902
drift,0.001,Hy,0.8,5,3,0.4171304506004347,0.7458439599266158,0.3287135093261811
drift,0.001,Hy,0.8,5,4,0.5489077642727718,0.7323765649538581,0.18346880068108629
drift,0.001,Hy,0.8,5,5,0.4992029752929337,0.7409201691221086,0.24171719382917484
drift,0.001,Hy,0.8,5,6,0.5585133792103605,0.7170349459409541,0.1585215667305936
drift,0.001,Hy,0.8,5,7,0.6233743961555246,0.6947392649144105,0.07136486875888592
drift,0.001,Hy,0.8,5,8,0.42514491680840005,0.664085553677692,0.2389406368692919
drift,0.001,Hy,0.8,5,9,0.4399614193002729,0.7365558001565279,0.296594380856255
drift,0.001,Hy,0.8,5,10,0.39991954511827377,0.7481196360187963,0.3482000909005225
drift,0.001,Hy,0.8,10,1,0.4055891223040148,0.7216246425758235,0.3160355202718087
drift,0.001,Hy,0.8,10,2,0.611374077437947,0.6607671847746773,0.0493931073367303
drift,0.001,Hy,0.8,10,3,0.5430380826632552,0.7046384606518348,0.16160037798857962
drift,0.001,Hy,0.8,10,4,0.5079514307380824,0.7414972248656674,0.23354579412758503
drift,0.001,Hy,0.8,10,5,0.5379316635589511,0.7254471368132637,0.18751547325431261
drift,0.001,Hy,0.8,10,6,0.5110578615908641,0.7130911285581868,0.2020332669673227
drift,0.001,Hy,0.8,10,7,0.4576628355153539,0.7372364003178903,0.27957356480253637
drift,0.001,Hy,0.8,10,8,0.3928978293306296,0.6621722836720714,0.26927445434144176
drift,0.001,Hy,0.8,10,9,0.43531031361676276,0.731948555573987,0.2966382419572242
drift,0.001,Hy,0.8,10,10,0.5482454332819261,0.7112021404949725,0.16295670721304645
drift,0.005,V,0.2,2,1,0.6073669320283446,0.6876622624458907,0.0802953304175461
drift,0.005,V,0.2,2,2,0.4615228847114493,0.6896700230964374,0.22814713838498812
drift,0.005,V,0.2,2,3,0.5531164514268154,0.7567287544527633,0.2036123030259479
drift,0.005,V,0.2,2,4,0.5723539685272819,0.68997453117891,0.11762056265162812
drift,0.005,V,0.2,2,5,0.4656630869515723,0.6921774964266185,0.2265144094750462
drift,0.005,V,0.2,2,6,0.6891290156510614,0.7634556327743609,0.07432661712329947
drift,0.005,V,0.2,2,7,0.47486070393687657,0.6939787858101462,0.2191180818732696
drift,0.005,V,0.2,2,8,0.5230056668565326,0.7352012994235321,0.21219563256699947
drift,0.005,V,0.2,2,9,0.52899187001049,0.7013586267669302,0.1723667567564402
drift,0.005,V,0.2,2,10,0.47502424444661684,0.7456297557029697,0.2706055112563529
drift,0.005,V,0.2,5,1,0.33735406493727577,0.6581139810805596,0.32075991614328386
