structure,tau,K,seed,shock_every,initial_fitness,final_fitness,bank
H,0.2,5,106,100,0.6475386397485328,0.7619112548270736,B
H,0.2,5,107,100,0.47926108778719106,0.7687800037707592,B
H,0.2,5,108,100,0.44724440193544285,0.6870363005302523,B
H,0.2,5,109,100,0.4745604109820212,0.7512365198525457,B
H,0.2,5,110,100,0.25933443125155126,0.7571890651860058,B
H,0.2,10,101,100,0.3404456674643469,0.7393540149659061,B
H,0.2,10,102,100,0.5127536381584034,0.743726039193737,B
H,0.2,10,103,100,0.40690034620139665,0.7443341232630841,B
H,0.2,10,104,100,0.4797770004431491,0.6627823440000086,B
H,0.2,10,105,100,0.4059139621500491,0.7481705795728537,B
H,0.2,10,106,100,0.5593635166516276,0.7451969698341709,B
H,0.2,10,107,100,0.4726330357542732,0.7183508216094274,B
H,0.2,10,108,100,0.472340441077138,0.7027647144299751,B
H,0.2,10,109,100,0.5777375491655495,0.7750556998134503,B
H,0.2,10,110,100,0.4094517356328663,0.6961659421768894,B
H,0.5,2,101,100,0.4688073078297817,0.6816004013408705,B
H,0.5,2,102,100,0.5213814828003116,0.6706447610799765,B
H,0.5,2,103,100,0.47096199946262335,0.7035182627195451,B
H,0.5,2,104,100,0.4408413308630551,0.7031377543560497,B
H,0.5,2,105,100,0.4480448588604945,0.7583048860734672,B
H,0.5,2,106,100,0.49753798151302203,0.7556655422392592,B
H,0.5,2,107,100,0.4293825101406431,0.673043750403213,B
H,0.5,2,108,100,0.40984530118110035,0.6905544350863393,B
H,0.5,2,109,100,0.4701555340502837,0.747096460087399,B
H,0.5,2,110,100,0.48686790188105267,0.7258539547261856,B
H,0.5,5,101,100,0.4757451017288325,0.8172203712560061,B
H,0.5,5,102,100,0.3936654731396411,0.762308330983717,B
H,0.5,5,103,100,0.49788314872506595,0.7368198930513803,B
H,0.5,5,104,100,0.4970658056368337,0.778935581262315,B
H,0.5,5,105,100,0.4970444321203919,0.7380932093238208,B
H,0.5,5,106,100,0.5219851969184716,0.7619112548270736,B
H,0.5,5,107,100,0.5222302687771314,0.7444784441998923,B
H,0.5,5,108,100,0.5475280841442293,0.7558856250176359,B
H,0.5,5,109,100,0.5520091449447267,0.7512365198525457,B
H,0.5,5,110,100,0.5204464983123492,0.7494408157606596,B
H,0.5,10,101,100,0.5440202306629913,0.8181058773178782,B
H,0.5,10,102,100,0.39592295554975937,0.7143040816805022,B
H,0.5,10,103,100,0.4764254195083504,0.723133761980815,B
H,0.5,10,104,100,0.44118789863662483,0.7384566977952607,B
H,0.5,10,105,100,0.5129054415954667,0.724976141667152,B
H,0.5,10,106,100,0.46890635866295344,0.73459643582713,B
H,0.5,10,107,100,0.4258602442046297,0.7707341234034455,B
H,0.5,10,108,100,0.6064357304532476,0.7160302122164908,B
H,0.5,10,109,100,0.4882625270948204,0.7231081152514972,B
H,0.5,10,110,100,0.47781221347244063,0.7183154743612857,B
H,0.8,2,101,100,0.6723367711542504,0.7152532624309249,B
H,0.8,2,102,100,0.5469505896486988,0.6706447610799765,B
H,0.8,2,103,100,0.6214178085756257,0.7035182627195451,B
H,0.8,2,104,100,0.38960378619370456,0.7115969348109262,B
H,0.8,2,105,100,0.5623926188203142,0.7583048860734672,B
H,0.8,2,106,100,0.5515496729820877,0.7556655422392592,B
H,0.8,2,107,100,0.47447422590095606,0.677546622544248,B
H,0.8,2,108,100,0.4951751360887634,0.7264689242862995,B
H,0.8,2,109,100,0.416918449190318,0.7531029200292675,B
H,0.8,2,110,100,0.47838289809744755,0.6966801018127238,B
H,0.8,5,101,100,0.34472700905385534,0.6949982681506846,B
H,0.8,5,102,100,0.5159917653936297,0.7407864584327751,B
H,0.8,5,103,100,0.6434506088959975,0.7136906358702876,B
H,0.8,5,104,100,0.5112151523926746,0.7401240125283741,B
H,0.8,5,105,100,0.45850162507846703,0.7810571449283507,B
H,0.8,5,106,100,0.31360693799685807,0.7465645887622789,B
H,0.8,5,107,100,0.4889287971458705,0.7670947333216405,B
H,0.8,5,108,100,0.5972325012777641,0.7092945514929097,B
H,0.8,5,109,100,0.4357992518541746,0.7264900351290908,B
H,0.8,5,110,100,0.386480313822725,0.6999736109325986,B
H,0.8,10,101,100,0.41470247177819425,0.6679050222399476,B
H,0.8,10,102,100,0.5275239041542154,0.6996096993359375,B
H,0.8,10,103,100,0.47399123887052763,0.7360009488014244,B
H,0.8,10,104,100,0.6063858907327017,0.681826984825075,B
H,0.8,10,105,100,0.4200152638557536,0.7224940907515887,B
H,0.8,10,106,100,0.34815454821536285,0.7399482665014379,B
H,0.8,10,107,100,0.5137750820595925,0.7401800923139485,B
H,0.8,10,108,100,0.5170818830866063,0.7266437520099754,B
H,0.8,10,109,100,0.6021607042758984,0.6799140518713372,B
H,0.8,10,110,100,0.5060416555513622,0.7167009252159645,B
Hy,0.2,2,101,100,0.5378172110213758,0.7261554332516363,B
Hy,0.2,2,102,100,0.48729507077733064,0.6734762661054383,B
Hy,0.2,2,103,100,0.5916382244338706,0.6958455283452036,B
Hy,0.2,2,104,100,0.5325779051760892,0.7099460396358358,B
Hy,0.2,2,105,100,0.6161596740636971,0.7113801315264248,B
Hy,0.2,2,106,100,0.5414296657860062,0.7343166281775023,B
Hy,0.2,2,107,100,0.3446323576476244,0.673043750403213,B
Hy,0.2,2,108,100,0.6024169905431553,0.7081944249828915,B
Hy,0.2,2,109,100,0.45827255624475166,0.7484490894386118,B
Hy,0.2,2,110,100,0.5046085546878549,0.7258539547261856,B
Hy,0.2,5,101,100,0.3315457308847444,0.7450820423424057,B
Hy,0.2,5,102,100,0.48049774194774175,0.762308330983717,B
Hy,0.2,5,103,100,0.5285016895387354,0.7143295341419987,B
Hy,0.2,5,104,100,0.4461208117540264,0.7780501596640116,B
Hy,0.2,5,105,100,0.575587208006118,0.8057928363497346,B
Hy,0.2,5,106,100,0.4955448149548554,0.7805375237611953,B
Hy,0.2,5,107,100,0.4008889646654926,0.7798605267981858,B
Hy,0.2,5,108,100,0.5822712579961619,0.7047551279867007,B
Hy,0.2,5,109,100,0.5517978147829867,0.67998550835006,B
Hy,0.2,5,110,100,0.6566900599131739,0.720176819792991,B
Hy,0.2,10,101,100,0.5404970724795495,0.6893250038374535,B
Hy,0.2,10,102,100,0.49586121917789133,0.7143040816805022,B
Hy,0.2,10,103,100,0.6021058850949499,0.7039300480561976,B
Hy,0.2,10,104,100,0.5707921264420464,0.715637539846766,B
Hy,0.2,10,105,100,0.5967001848268653,0.7019460172644522,B
Hy,0.2,10,106,100,0.5016939214751115,0.681415542408234,B
Hy,0.2,10,107,100,0.4715631050330246,0.7235825472029963,B
Hy,0.2,10,108,100,0.4299761435378377,0.7243340852078867,B
Hy,0.2,10,109,100,0.5828262288420165,0.6789640413928393,B
Hy,0.2,10,110,100,0.4338012732330447,0.7232186463888213,B
Hy,0.5,2,101,100,0.5083406420655746,0.7118925675837594,B
Hy,0.5,2,102,100,0.48551790335311856,0.6483786961992697,B
Hy,0.5,2,103,100,0.4052580705251572,0.7035182627195451,B
Hy,0.5,2,104,100,0.5634994446611591,0.7213828857181617,B
Hy,0.5,2,105,100,0.5588685823002885,0.6831623310407776,B
Hy,0.5,2,106,100,0.5457739313717204,0.7556655422392592,B
Hy,0.5,2,107,100,0.4752032785099511,0.684930744435342,B
Hy,0.5,2,108,100,0.6817423217129298,0.7081944249828915,B
Hy,0.5,2,109,100,0.47631032366348575,0.7912786720124777,B
Hy,0.5,2,110,100,0.5568586059245653,0.7197118639121043,B
Hy,0.5,5,101,100,0.4446785153718114,0.7734431130771365,B
Hy,0.5,5,102,100,0.4678930758566791,0.7052975463947518,B
Hy,0.5,5,103,100,0.44217486085422225,0.7260381279585337,B
Hy,0.5,5,104,100,0.5945657814967793,0.707946900359012,B
Hy,0.5,5,105,100,0.5389741456564043,0.73410136935838,B
Hy,0.5,5,106,100,0.5028603737703773,0.7000394420133262,B
Hy,0.5,5,107,100,0.5885803113431336,0.7629500845798786,B
Hy,0.5,5,108,100,0.3726627998834468,0.7853831266632602,B
Hy,0.5,5,109,100,0.5793729507890589,0.7615245538992103,B
Hy,0.5,5,110,100,0.5379656006129406,0.7464327647576913,B
Hy,0.5,10,101,100,0.4603761939756911,0.7068521530682847,B
Hy,0.5,10,102,100,0.4125643282342864,0.7018130528935598,B
Hy,0.5,10,103,100,0.6288231126107129,0.6784715685515054,B
Hy,0.5,10,104,100,0.5226585935575868,0.7533650248151933,B
Hy,0.5,10,105,100,0.465820808787165,0.7015500301097304,B
Hy,0.5,10,106,100,0.5544578671538666,0.6824768230867027,B
Hy,0.5,10,107,100,0.502268142769028,0.7406204781439556,B
Hy,0.5,10,108,100,0.4516536376465826,0.7056769145078368,B
Hy,0.5,10,109,100,0.5464555887945851,0.7581755631249991,B
Hy,0.5,10,110,100,0.48349413065548014,0.6711538498936241,B
Hy,0.8,2,101,100,0.44374236184288535,0.7152532624309249,B
Hy,0.8,2,102,100,0.4276198432734217,0.6766336326329089,B
Hy,0.8,2,103,100,0.5630618082925708,0.6917215463032019,B
Hy,0.8,2,104,100,0.5424964105369712,0.6966258604193378,B
Hy,0.8,2,105,100,0.4970897733362133,0.7451015261466906,B
Hy,0.8,2,106,100,0.5245330843807857,0.7556655422392592,B
Hy,0.8,2,107,100,0.5224106258107624,0.6890297689204278,B
Hy,0.8,2,108,100,0.4934667336772997,0.6729322448627996,B
Hy,0.8,2,109,100,0.5283843841960175,0.7571517366272644,B
Hy,0.8,2,110,100,0.4564867962985763,0.7197118639121043,B
Hy,0.8,5,101,100,0.5222799683464308,0.6842880605117976,B
Hy,0.8,5,102,100,0.5529559481780981,0.7296655625762709,B
Hy,0.8,5,103,100,0.473413378817704,0.7338994211365171,B
Hy,0.8,5,104,100,0.6561210296875164,0.7223611699002567,B
Hy,0.8,5,105,100,0.3877969377666276,0.6074956520903151,B
Hy,0.8,5,106,100,0.5542738523016062,0.7619112548270736,B
Hy,0.8,5,107,100,0.5461238256495549,0.7629500845798786,B
Hy,0.8,5,108,100,0.6727105644461692,0.737962204934892,B
Hy,0.8,5,109,100,0.6302761577455719,0.7281248455024407,B
Hy,0.8,5,110,100,0.5012124133225111,0.688327882693366,B
Hy,0.8,10,101,100,0.49393140585636264,0.7068521530682847,B
Hy,0.8,10,102,100,0.4783066611157564,0.690707522913971,B
Hy,0.8,10,103,100,0.5398779236790179,0.7177445708984392,B
Hy,0.8,10,104,100,0.5642874000645041,0.7547565822507042,B
Hy,0.8,10,105,100,0.44745869575044706,0.7835313809156027,B
Hy,0.8,10,106,100,0.45776450716301564,0.7044287257755948,B
Hy,0.8,10,107,100,0.5044598238423854,0.6825505546736594,B
Hy,0.8,10,108,100,0.41247907637617715,0.723269405764515,B
Hy,0.8,10,109,100,0.5871889841900034,0.7301820649105778,B
Hy,0.8,10,110,100,0.4859101287373007,0.711716488594135,B
V,0.2,2,101,40,0.5588424607280466,0.7691679574163306,B
V,0.2,2,102,40,0.5973834627865641,0.6102550278409918,B
V,0.2,2,103,40,0.5193752648452697,0.7549387126862822,B
V,0.2,2,104,40,0.6226393910997364,0.6337966892999276,B
V,0.2,2,105,40,0.5329232825802456,0.6766028037194534,B
V,0.2,2,106,40,0.530668236462102,0.6604251696838486,B
V,0.2,2,107,40,0.48990787493046845,0.6587703519659611,B
V,0.2,2,108,40,0.4854998545490846,0.6464972094987591,B
V,0.2,2,109,40,0.6473587794128667,0.6974859123861068,B
V,0.2,2,110,40,0.6071133212146755,0.6991276533300578,B
V,0.2,5,101,40,0.4825003977744165,0.7585149984853153,B
V,0.2,5,102,40,0.4891368443540715,0.6939257591103055,B
V,0.2,5,103,40,0.5136743842496347,0.7325927540052231,B
V,0.2,5,104,40,0.5589702442417747,0.690424154609114,B
V,0.2,5,105,40,0.44791211770340417,0.7779788292491516,B
V,0.2,5,106,40,0.4726988449544833,0.7751542278129879,B
V,0.2,5,107,40,0.454403835086409,0.7143292466090824,B
V,0.2,5,108,40,0.42800302670031676,0.6030463490613944,B
V,0.2,5,109,40,0.5210348872520665,0.6288391476018335,B
V,0.2,5,110,40,0.4922062628789227,0.6548628778676445,B
V,0.2,10,101,40,0.40651777329768685,0.6923954256013255,B
V,0.2,10,102,40,0.48684387722391903,0.6506069722269369,B
V,0.2,10,103,40,0.6298358207032836,0.6071269625506103,B
V,0.2,10,104,40,0.45782304967245796,0.6735315871009518,B
V,0.2,10,105,40,0.37329928632125403,0.7240296770050517,B
V,0.2,10,106,40,0.48312771303500734,0.7341206612600794,B
V,0.2,10,107,40,0.5949753662095494,0.6708677714092404,B
V,0.2,10,108,40,0.48325424837716124,0.6515693146746845,B
V,0.2,10,109,40,0.6199035151674831,0.65203426898465,B
V,0.2,10,110,40,0.3923477726147015,0.7750540381685261,B
V,0.5,2,101,40,0.4585999877503452,0.7128786677099586,B
V,0.5,2,102,40,0.5190527805682151,0.6607786146782311,B
V,0.5,2,103,40,0.5072789971889546,0.6602378440936874,B
V,0.5,2,104,40,0.521135169952921,0.6868912880731205,B
V,0.5,2,105,40,0.3945948835724583,0.6782233738428781,B
V,0.5,2,106,40,0.5966938316339134,0.6983463741774432,B
V,0.5,2,107,40,0.439967455953666,0.6798872606636015,B
V,0.5,2,108,40,0.5025690974215969,0.5951487172995914,B
V,0.5,2,109,40,0.6023971088608052,0.6484756190285275,B
V,0.5,2,110,40,0.5374474732998997,0.6279768004616557,B
V,0.5,5,101,40,0.5614101537708601,0.6468405112205412,B
V,0.5,5,102,40,0.5519402835493677,0.7252729034890187,B
V,0.5,5,103,40,0.5139541492939586,0.6313394501834613,B
V,0.5,5,104,40,0.320034093764735,0.7137240628651415,B
V,0.5,5,105,40,0.6005699928907141,0.6561719578591546,B
V,0.5,5,106,40,0.48765337131751924,0.6810617677435206,B
V,0.5,5,107,40,0.5384176280443798,0.6916178535217299,B
V,0.5,5,108,40,0.4757373310965842,0.5899189604348442,B
V,0.5,5,109,40,0.4857141535479901,0.7165522596844299,B
V,0.5,5,110,40,0.2845910986957633,0.6859311612612902,B
V,0.5,10,101,40,0.47392494078729613,0.6592584665883806,B
V,0.5,10,102,40,0.5449575803592456,0.669884861089242,B
V,0.5,10,103,40,0.438131043037054,0.6308640253253783,B
V,0.5,10,104,40,0.5828845343107335,0.6599148865274136,B
V,0.5,10,105,40,0.4626278070642613,0.6283022631400016,B
V,0.5,10,106,40,0.6310553267373743,0.6292114778592391,B
V,0.5,10,107,40,0.4319228408914598,0.6202872044008646,B
V,0.5,10,108,40,0.4597059193265854,0.6655145128814559,B
V,0.5,10,109,40,0.4183425856598463,0.6042197888562233,B
V,0.5,10,110,40,0.5794848415060763,0.6234517434475813,B
V,0.8,2,101,40,0.5295963469609118,0.7184990300443219,B
V,0.8,2,102,40,0.44708281575954323,0.7171990137272893,B
V,0.8,2,103,40,0.48587909712216376,0.6682006246250705,B
V,0.8,2,104,40,0.4102620162333217,0.6962286350749076,B
V,0.8,2,105,40,0.4170718749349265,0.6822929226836353,B
V,0.8,2,106,40,0.529072969259634,0.6883188256432246,B
V,0.8,2,107,40,0.5465868228572249,0.6920410247382911,B
V,0.8,2,108,40,0.48809725458671166,0.7046828943681496,B
V,0.8,2,109,40,0.41900864657592074,0.7272232124018407,B
V,0.8,2,110,40,0.5926956629169627,0.7192014202628775,B
V,0.8,5,101,40,0.37273843816344326,0.7840164786091245,B
V,0.8,5,102,40,0.5429887202572349,0.6819462631179913,B
V,0.8,5,103,40,0.6030500585849704,0.7938820508039267,B
V,0.8,5,104,40,0.49576571268452585,0.7266022191754069,B
V,0.8,5,105,40,0.49614704094272266,0.721948525453685,B
V,0.8,5,106,40,0.5586611795237304,0.7059957379209311,B
V,0.8,5,107,40,0.526190248882474,0.6944010682666443,B
V,0.8,5,108,40,0.4293465096509621,0.6980385397406791,B
V,0.8,5,109,40,0.7031670963174297,0.7056871859939594,B
V,0.8,5,110,40,0.5876027585809648,0.763110025011067,B
V,0.8,10,101,40,0.4327830175932824,0.6452508979939139,B
V,0.8,10,102,40,0.4140985600112501,0.6077113922663254,B
V,0.8,10,103,40,0.5829075102108919,0.6909759569949355,B
V,0.8,10,104,40,0.5307485483469899,0.5842443324619363,B
V,0.8,10,105,40,0.5478989299134801,0.6055513934592008,B
V,0.8,10,106,40,0.5330485302054284,0.6672537212559004,B
V,0.8,10,107,40,0.4407239909073846,0.6354655344169994,B
V,0.8,10,108,40,0.4358169145569203,0.6928338619901173,B
V,0.8,10,109,40,0.5285604874792035,0.6935271047904373,B
V,0.8,10,110,40,0.4513058470179307,0.6516039543720832,B
H,0.2,2,101,40,0.5343341218313589,0.46120667078258537,B
H,0.2,2,102,40,0.49044788962060276,0.5140060087186602,B
H,0.2,2,103,40,0.5103441583669731,0.6142848149588505,B
H,0.2,2,104,40,0.555658753240573,0.6135090966471775,B
H,0.2,2,105,40,0.5257466679143862,0.6685702254953925,B
H,0.2,2,106,40,0.4895278761859945,0.5817819111327431,B
H,0.2,2,107,40,0.4335410790192303,0.44776935025401476,B
H,0.2,2,108,40,0.5442231523804764,0.5727771931849912,B
H,0.2,2,109,40,0.5771053949383165,0.5217517951959263,B
H,0.2,2,110,40,0.5238159038498575,0.48535634250517795,B
H,0.2,5,101,40,0.44104529587110064,0.6491932153607678,B
H,0.2,5,102,40,0.49905410438335335,0.7019542856915195,B
H,0.2,5,103,40,0.4020533572441841,0.644293432207742,B
H,0.2,5,104,40,0.5523468687669603,0.5753041110039664,B
H,0.2,5,105,40,0.3111926889544705,0.7331171680503571,B
H,0.2,5,106,40,0.4208712261935114,0.6569612156753994,B
H,0.2,5,107,40,0.5696956518968759,0.49724821404222436,B
H,0.2,5,108,40,0.5350710647652556,0.5453867091541462,B
H,0.2,5,109,40,0.4167719840140472,0.6251319580597589,B
H,0.2,5,110,40,0.37691976225465346,0.5381615527174138,B
H,0.2,10,101,40,0.42422276954619903,0.7496113768941172,B
H,0.2,10,102,40,0.5875074594114166,0.6365012014796603,B
H,0.2,10,103,40,0.557607288974125,0.6313105074271546,B
H,0.2,10,104,40,0.43815270396226796,0.49128511173856293,B
H,0.2,10,105,40,0.47518739981267594,0.7555765113587171,B
H,0.2,10,106,40,0.45253578131370276,0.6809774202460697,B
H,0.2,10,107,40,0.42519007414984145,0.6389066348394425,B
H,0.2,10,108,40,0.4142233184105627,0.652324619048688,B
H,0.2,10,109,40,0.5338186972671316,0.6639731921138177,B
H,0.2,10,110,40,0.4553099052171182,0.8123065212201658,B
H,0.5,2,101,40,0.44786815717336753,0.5837948853556788,B
H,0.5,2,102,40,0.4867459043064948,0.6185759860260658,B
H,0.5,2,103,40,0.5571804862057319,0.7010931173563261,B
H,0.5,2,104,40,0.6451541712883604,0.5647471744443044,B
H,0.5,2,105,40,0.4560736866173201,0.684456039480244,B
H,0.5,2,106,40,0.5109154070378232,0.6224258786860039,B
H,0.5,2,107,40,0.4829374316034686,0.5829177060134927,B
H,0.5,2,108,40,0.4028816316977463,0.6302899485152536,B
H,0.5,2,109,40,0.48426551734271633,0.6350434040350252,B
H,0.5,2,110,40,0.41791158060539735,0.6112616659239185,B
H,0.5,5,101,40,0.5264501070115866,0.6693068426543154,B
H,0.5,5,102,40,0.5183793343930294,0.5551353758388368,B
H,0.5,5,103,40,0.5982981714749523,0.6621679228025404,B
H,0.5,5,104,40,0.4858735475721012,0.6499144365681283,B
H,0.5,5,105,40,0.5011767388917808,0.7962257683998022,B
H,0.5,5,106,40,0.6130073801455558,0.7806221203036771,B
H,0.5,5,107,40,0.5119165542746617,0.5927282889222494,B
H,0.5,5,108,40,0.3628471544163689,0.6678332977299787,B
H,0.5,5,109,40,0.573945686678954,0.7051235200629647,B
H,0.5,5,110,40,0.4136252050541148,0.6748063607192593,B
H,0.5,10,101,40,0.5322817608245095,0.7392786026224906,B
H,0.5,10,102,40,0.49942833341360454,0.6082755294331308,B
H,0.5,10,103,40,0.561936158764026,0.6928663170725677,B
H,0.5,10,104,40,0.5889136008683005,0.6484831426524348,B
H,0.5,10,105,40,0.45691665961054134,0.6152991489391907,B
H,0.5,10,106,40,0.5775003679678219,0.6200658217388537,B
H,0.5,10,107,40,0.481915292600655,0.6736473188797183,B
H,0.5,10,108,40,0.5314170670953247,0.7451748981568997,B
H,0.5,10,109,40,0.3534013458831885,0.6880258064625507,B
H,0.5,10,110,40,0.3913061683243541,0.6489643866138797,B
H,0.8,2,101,40,0.40556504083392786,0.6073796654183757,B
H,0.8,2,102,40,0.5291602862194186,0.7082575515285773,B
H,0.8,2,103,40,0.2924818076580436,0.5930260823183297,B
H,0.8,2,104,40,0.41014470154602367,0.7232289310471748,B
H,0.8,2,105,40,0.551587320226449,0.7633487677238799,B
H,0.8,2,106,40,0.6466829992894528,0.7010013986198643,B
H,0.8,2,107,40,0.5698549423443868,0.586815760074326,B
H,0.8,2,108,40,0.5598631077818444,0.6223880511339758,B
H,0.8,2,109,40,0.3825421806611333,0.688992241201792,B
H,0.8,2,110,40,0.5634835438313739,0.6984657384418084,B
H,0.8,5,101,40,0.5376923814826124,0.647016652177782,B
H,0.8,5,102,40,0.6651618716219685,0.6616032927731326,B
H,0.8,5,103,40,0.5369193075814382,0.7423849791515157,B
H,0.8,5,104,40,0.4681086545927454,0.7552601362175344,B
H,0.8,5,105,40,0.4494136848625555,0.6945048876252282,B
H,0.8,5,106,40,0.6173149119140724,0.724523128726,B
H,0.8,5,107,40,0.44215149781539254,0.7325143095564403,B
H,0.8,5,108,40,0.3938577866956624,0.7608192753771235,B
H,0.8,5,109,40,0.5044529591206497,0.6861203473975733,B
H,0.8,5,110,40,0.5718005790634143,0.6735788923175832,B
H,0.8,10,101,40,0.5089898273155975,0.7272833482382544,B
H,0.8,10,102,40,0.5454947688993815,0.6493848822044607,B
H,0.8,10,103,40,0.47819968293186127,0.7052685361875605,B
H,0.8,10,104,40,0.649498907328987,0.5822866933846624,B
H,0.8,10,105,40,0.49765108701492883,0.6783468570265807,B
H,0.8,10,106,40,0.5609721553254927,0.6981722459583872,B
H,0.8,10,107,40,0.43328633746383743,0.6710001161473408,B
H,0.8,10,108,40,0.5166155792238338,0.6127986915006238,B
H,0.8,10,109,40,0.5372698346786753,0.7234938009508218,B
H,0.8,10,110,40,0.4188886903946416,0.6483921696494079,B
Hy,0.2,2,101,40,0.5227642523874586,0.660469035535383,B
Hy,0.2,2,102,40,0.4550151518952244,0.569592296202361,B
Hy,0.2,2,103,40,0.6070724498533429,0.5030912150407365,B
Hy,0.2,2,104,40,0.48736734281958405,0.54569053378586,B
Hy,0.2,2,105,40,0.5931023177483236,0.6301085398271336,B
Hy,0.2,2,106,40,0.6089406688063554,0.6450896114541086,B
Hy,0.2,2,107,40,0.4544970412339947,0.5319415932908487,B
Hy,0.2,2,108,40,0.531313519668196,0.7143472709122246,B
Hy,0.2,2,109,40,0.4879224680492277,0.6381728194077777,B
Hy,0.2,2,110,40,0.5951884860173041,0.7723739225291752,B
Hy,0.2,5,101,40,0.41203572716428893,0.5908090675067732,B
Hy,0.2,5,102,40,0.4166533789127618,0.6965415731499096,B
Hy,0.2,5,103,40,0.6415439833642748,0.5591416962427254,B
Hy,0.2,5,104,40,0.5468804575473538,0.6533998907292786,B
Hy,0.2,5,105,40,0.33003105418465545,0.6081028305535771,B
Hy,0.2,5,106,40,0.47358475330045413,0.562968084376589,B
Hy,0.2,5,107,40,0.3960462017634549,0.5371278908967225,B
Hy,0.2,5,108,40,0.4997073941912903,0.707854078988306,B
Hy,0.2,5,109,40,0.5764772830412815,0.6755534876587677,B
Hy,0.2,5,110,40,0.4565225007642747,0.5794747942252096,B
Hy,0.2,10,101,40,0.2955432301140966,0.5565883937113478,B
Hy,0.2,10,102,40,0.5176939536801741,0.6612066628170755,B
Hy,0.2,10,103,40,0.4798232788338571,0.6866334174992074,B
Hy,0.2,10,104,40,0.6425018676191818,0.5777970242575899,B
Hy,0.2,10,105,40,0.5252775319155553,0.5507825392978846,B
Hy,0.2,10,106,40,0.6003888204367258,0.6777415306963023,B
Hy,0.2,10,107,40,0.5086551559555123,0.6611579939715245,B
Hy,0.2,10,108,40,0.509128379322603,0.7011956128583755,B
Hy,0.2,10,109,40,0.3853559259762455,0.6404946591037184,B
Hy,0.2,10,110,40,0.49828736102559895,0.6421550702744699,B
Hy,0.5,2,101,40,0.3610716574686667,0.6402678213035442,B
Hy,0.5,2,102,40,0.5231942792040984,0.5580115988742469,B
Hy,0.5,2,103,40,0.49918686609230123,0.6900995759603122,B
Hy,0.5,2,104,40,0.5434517362029411,0.665899805809426,B
Hy,0.5,2,105,40,0.5651771092194235,0.6768975254386803,B
Hy,0.5,2,106,40,0.4479465905905001,0.6480679128547967,B
Hy,0.5,2,107,40,0.5833206629893434,0.5699464966735569,B
Hy,0.5,2,108,40,0.4758090724133749,0.5800189355518937,B
Hy,0.5,2,109,40,0.49269393766535546,0.761801902346503,B
Hy,0.5,2,110,40,0.5196365287032045,0.7254318280080017,B
Hy,0.5,5,101,40,0.6066852979106792,0.6916456930628457,B
Hy,0.5,5,102,40,0.5481361195993931,0.763670789138043,B
Hy,0.5,5,103,40,0.5046766532262846,0.6446519570030395,B
Hy,0.5,5,104,40,0.5014102140458159,0.6614104593652416,B
Hy,0.5,5,105,40,0.380046771125832,0.5909691642953906,B
