structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,N,n_agents,T
H,0.7,5,4,0.6776576264610727,0.7040387448088615,0.7040387448088615,0.02638111834778878,10,15,30,40
H,0.7,5,5,0.469426370665768,0.7112799480507446,0.7112799480507446,0.2418535773849766,4,15,30,40
H,0.7,5,6,0.468138952967289,0.7876224746849373,0.7876224746849373,0.31948352171764827,12,15,30,40
H,0.7,5,7,0.5325507894988922,0.8015576680946822,0.8015576680946822,0.26900687859579,3,15,30,40
H,0.7,5,8,0.6103413724729608,0.7533725074623827,0.7533725074623827,0.14303113498942188,4,15,30,40
H,0.7,5,9,0.5447368223222357,0.738667698976807,0.738667698976807,0.1939308766545712,11,15,30,40
H,0.7,5,10,0.47415871026650425,0.73882794076321,0.73882794076321,0.26466923049670577,11,15,30,40
H,0.7,5,11,0.478934143008899,0.7437816138932648,0.7437816138932648,0.2648474708843658,11,15,30,40
H,0.7,5,12,0.4340917478942993,0.8017331575342647,0.8017331575342647,0.3676414096399654,6,15,30,40
H,0.7,5,13,0.3968985498684726,0.7481608671957409,0.7481608671957409,0.3512623173272683,13,15,30,40
H,0.7,5,14,0.5620656522421599,0.7845342039153097,0.7845342039153097,0.22246855167314983,12,15,30,40
H,0.7,5,15,0.5065082226719889,0.6989957635349929,0.6989957635349929,0.19248754086300401,10,15,30,40
H,0.7,5,16,0.37779743166454377,0.7545160566072053,0.7545160566072053,0.37671862494266156,11,15,30,40
H,0.7,5,17,0.4793900114314914,0.7204567662511318,0.7204567662511318,0.24106675481964035,7,15,30,40
H,0.7,5,18,0.6263977857268778,0.7662938848234037,0.7662938848234037,0.1398960990965259,11,15,30,40
H,0.7,5,19,0.4902530791932961,0.7563910480652681,0.7563910480652681,0.26613796887197205,7,15,30,40
H,0.7,5,20,0.49596978890668547,0.7551919537836972,0.7551919537836972,0.2592221648770117,6,15,30,40
H,0.7,5,21,0.44078495324286565,0.7537623621706422,0.7537623621706422,0.31297740892777653,6,15,30,40
H,0.7,5,22,0.4672854163414289,0.7401539434870823,0.7401539434870823,0.2728685271456534,9,15,30,40
H,0.7,5,23,0.4311249288537728,0.7819517718541429,0.7819517718541429,0.3508268430003701,11,15,30,40
H,0.7,5,24,0.5404055010329298,0.7465167916789518,0.7465167916789518,0.20611129064602196,8,15,30,40
H,0.7,5,25,0.44712103359511407,0.7716261820189446,0.7716261820189446,0.32450514842383055,7,15,30,40
H,0.7,5,26,0.4850170493501847,0.7499415331091558,0.7499415331091558,0.2649244837589711,7,15,30,40
H,0.7,5,27,0.47260567976685175,0.7720310976988656,0.7720310976988656,0.2994254179320138,11,15,30,40
H,0.7,5,28,0.5018301448759505,0.7342927550755773,0.7342927550755773,0.23246261019962688,9,15,30,40
H,0.7,5,29,0.6460092742685621,0.7085447444382135,0.7085447444382135,0.06253547016965133,3,15,30,40
H,0.7,5,30,0.4943323811824383,0.7525745453354206,0.7525745453354206,0.2582421641529823,11,15,30,40
H,0.7,5,31,0.6041980214670327,0.7354892236772913,0.7354892236772913,0.13129120221025858,5,15,30,40
H,0.7,5,32,0.4939698351250001,0.793528337644974,0.793528337644974,0.2995585025199739,10,15,30,40
H,0.7,5,33,0.5269360021899137,0.6878917708575383,0.6878917708575383,0.16095576866762462,9,15,30,40
H,0.7,5,34,0.5962419103196688,0.7268192024392838,0.7268192024392838,0.130577292119615,6,15,30,40
H,0.7,5,35,0.5252826726088753,0.7012810500518357,0.7012810500518357,0.17599837744296043,11,15,30,40
H,0.7,5,36,0.5323097346749891,0.7653139348226005,0.7653139348226005,0.23300420014761136,10,15,30,40
H,0.7,5,37,0.5925567318156025,0.770861713143225,0.770861713143225,0.1783049813276225,9,15,30,40
H,0.7,5,38,0.5853614146804457,0.7588058618486251,0.7588058618486251,0.17344444716817942,7,15,30,40
H,0.7,5,39,0.4665529967827382,0.7560478269482509,0.7560478269482509,0.2894948301655127,9,15,30,40
H,0.7,5,40,0.5344216678485982,0.6959202896619928,0.6959202896619928,0.16149862181339458,10,15,30,40
H,0.7,10,1,0.3548731433080438,0.7163743493190605,0.7163743493190605,0.3615012060110167,11,15,30,40
H,0.7,10,2,0.5017451974764378,0.7261639083385659,0.7261639083385659,0.22441871086212817,5,15,30,40
H,0.7,10,3,0.530750157754651,0.6675608108068046,0.6675608108068046,0.13681065305215367,6,15,30,40
H,0.7,10,4,0.32926364791796886,0.7286212044917407,0.7286212044917407,0.39935755657377187,8,15,30,40
H,0.7,10,5,0.5143052101702014,0.7595857593794638,0.7595857593794638,0.24528054920926246,10,15,30,40
H,0.7,10,6,0.49885013241302784,0.6673335608611004,0.6673335608611004,0.16848342844807257,7,15,30,40
H,0.7,10,7,0.4137906365215643,0.7632661548470066,0.7632661548470066,0.34947551832544227,8,15,30,40
H,0.7,10,8,0.5071926462370039,0.6977262570640022,0.6977262570640022,0.19053361082699827,12,15,30,40
H,0.7,10,9,0.4826280796050417,0.7137895841964228,0.7137895841964228,0.23116150459138107,9,15,30,40
H,0.7,10,10,0.40058609144143514,0.6990297216850545,0.6990297216850545,0.29844363024361936,5,15,30,40
H,0.7,10,11,0.5806647148508696,0.717669288172495,0.717669288172495,0.1370045733216254,7,15,30,40
H,0.7,10,12,0.5437536451401285,0.7282194090661538,0.7282194090661538,0.18446576392602532,6,15,30,40
H,0.7,10,13,0.44924698759126447,0.7010687084774706,0.7010687084774706,0.25182172088620614,6,15,30,40
H,0.7,10,14,0.4982663074340745,0.7819343692835777,0.7819343692835777,0.2836680618495032,3,15,30,40
H,0.7,10,15,0.4069436117304361,0.6803896928179376,0.6803896928179376,0.2734460810875015,7,15,30,40
H,0.7,10,16,0.5022979449924304,0.6925748098129365,0.6925748098129365,0.1902768648205061,5,15,30,40
H,0.7,10,17,0.6206432507797414,0.6862923615150721,0.6862923615150721,0.06564911073533075,6,15,30,40
H,0.7,10,18,0.46283098704094944,0.7371624876192919,0.7371624876192919,0.2743315005783425,13,15,30,40
H,0.7,10,19,0.33736265066339044,0.7283821342128937,0.7283821342128937,0.3910194835495032,9,15,30,40
H,0.7,10,20,0.5265486022967201,0.7199920598001376,0.7199920598001376,0.19344345750341752,11,15,30,40
H,0.7,10,21,0.5174259687833348,0.6940436070333849,0.6940436070333849,0.17661763825005006,7,15,30,40
H,0.7,10,22,0.5860467604731026,0.7061788836158931,0.7061788836158931,0.12013212314279054,9,15,30,40
H,0.7,10,23,0.5508997650264382,0.7398167774780132,0.7398167774780132,0.188917012451575,14,15,30,40
H,0.7,10,24,0.4505396294805171,0.6841766700019934,0.6841766700019934,0.23363704052147632,8,15,30,40
H,0.7,10,25,0.37395737099764187,0.7065929639263951,0.7065929639263951,0.3326355929287533,8,15,30,40
H,0.7,10,26,0.44018886583075145,0.7267225339597824,0.7267225339597824,0.2865336681290309,9,15,30,40
H,0.7,10,27,0.5602483823558215,0.7409192533783032,0.7409192533783032,0.1806708710224817,6,15,30,40
H,0.7,10,28,0.3479448727476664,0.7035777218489917,0.7035777218489917,0.3556328491013253,9,15,30,40
H,0.7,10,29,0.4225499123701382,0.7665044687974562,0.7665044687974562,0.3439545564273179,8,15,30,40
H,0.7,10,30,0.37994588733224866,0.7856663712422507,0.7856663712422507,0.40572048391000204,9,15,30,40
H,0.7,10,31,0.4900119978061442,0.7298117563774351,0.7298117563774351,0.23979975857129093,8,15,30,40
H,0.7,10,32,0.49106058633938965,0.717577915978645,0.717577915978645,0.2265173296392553,6,15,30,40
H,0.7,10,33,0.5916531297020187,0.6706128168156023,0.6706128168156023,0.07895968711358359,2,15,30,40
H,0.7,10,34,0.48357143013632864,0.6924522250816367,0.6924522250816367,0.2088807949453081,9,15,30,40
H,0.7,10,35,0.5718592797157351,0.718187555939315,0.718187555939315,0.1463282762235799,9,15,30,40
H,0.7,10,36,0.4356451129375482,0.7409919464632669,0.7409919464632669,0.30534683352571873,11,15,30,40
H,0.7,10,37,0.3315587603761903,0.6872858197700471,0.6872858197700471,0.3557270593938568,6,15,30,40
H,0.7,10,38,0.46470969007160706,0.6587854722217884,0.6587854722217884,0.19407578215018134,8,15,30,40
H,0.7,10,39,0.42490975522041113,0.7059329776332459,0.7059329776332459,0.2810232224128348,12,15,30,40
H,0.7,10,40,0.4468301129540878,0.696563941150272,0.696563941150272,0.24973382819618417,9,15,30,40
H,0.8,2,1,0.5753826340113275,0.7123169019484782,0.7123169019484782,0.1369342679371507,2,15,30,40
H,0.8,2,2,0.4678378848884107,0.7263093646959552,0.7263093646959552,0.2584714798075445,7,15,30,40
H,0.8,2,3,0.3943920759378169,0.6857939796140806,0.6857939796140806,0.29140190367626373,4,15,30,40
H,0.8,2,4,0.5715963760465501,0.7561470521747163,0.7561470521747163,0.18455067612816622,9,15,30,40
H,0.8,2,5,0.4854819469265444,0.7235417717164689,0.7235417717164689,0.23805982478992455,8,15,30,40
H,0.8,2,6,0.6551357555055678,0.7844624753422667,0.7844624753422667,0.12932671983669886,7,15,30,40
H,0.8,2,7,0.5023878490712179,0.6708766877125696,0.6708766877125696,0.16848883864135167,3,15,30,40
H,0.8,2,8,0.38285985382446314,0.741210917679924,0.741210917679924,0.35835106385546084,9,15,30,40
H,0.8,2,9,0.5768930481489983,0.7146133335036592,0.7146133335036592,0.13772028535466085,5,15,30,40
H,0.8,2,10,0.45517104738637165,0.7450538912574827,0.7450538912574827,0.289882843871111,9,15,30,40
H,0.8,2,11,0.40460841485936794,0.7570930983664377,0.7570930983664377,0.35248468350706974,6,15,30,40
H,0.8,2,12,0.42609916874285514,0.6872498695095361,0.6872498695095361,0.261150700766681,8,15,30,40
H,0.8,2,13,0.4520158497680582,0.7601104353440722,0.7601104353440722,0.308094585576014,6,15,30,40
H,0.8,2,14,0.612767641163696,0.6734095163845466,0.6734095163845466,0.06064187522085063,6,15,30,40
H,0.8,2,15,0.5658952176791813,0.709573255184268,0.709573255184268,0.14367803750508668,5,15,30,40
H,0.8,2,16,0.5299548948963275,0.7539411129429768,0.7539411129429768,0.2239862180466493,6,15,30,40
H,0.8,2,17,0.5449512235186418,0.6826335450652701,0.6826335450652701,0.1376823215466283,8,15,30,40
H,0.8,2,18,0.41086775046897134,0.7152852236447792,0.7152852236447792,0.30441747317580786,5,15,30,40
H,0.8,2,19,0.581113277381278,0.7644219731698985,0.7644219731698985,0.1833086957886204,4,15,30,40
H,0.8,2,20,0.40897042160541375,0.6890683751856339,0.6890683751856339,0.28009795358022016,8,15,30,40
H,0.8,2,21,0.37839720926212095,0.7632557101900648,0.7632557101900648,0.3848585009279438,8,15,30,40
H,0.8,2,22,0.37742376260443417,0.7273906695020036,0.7273906695020036,0.34996690689756943,6,15,30,40
H,0.8,2,23,0.35271856105804567,0.770955141736176,0.770955141736176,0.4182365806781303,6,15,30,40
H,0.8,2,24,0.48854487295058063,0.704579550194217,0.704579550194217,0.2160346772436364,7,15,30,40
H,0.8,2,25,0.44630053216629906,0.670363797612012,0.670363797612012,0.22406326544571298,10,15,30,40
H,0.8,2,26,0.45419262560608825,0.734432926609852,0.734432926609852,0.2802403010037638,8,15,30,40
H,0.8,2,27,0.5927449348375264,0.7737489813629609,0.7737489813629609,0.18100404652543445,5,15,30,40
H,0.8,2,28,0.6299271302159499,0.7908142680677114,0.7908142680677114,0.16088713785176145,5,15,30,40
H,0.8,2,29,0.40335638534905793,0.7095908403894498,0.7095908403894498,0.3062344550403918,4,15,30,40
H,0.8,2,30,0.5595599586508004,0.7474192519286084,0.7474192519286084,0.18785929327780793,6,15,30,40
H,0.8,2,31,0.43539305692752545,0.7212726531840287,0.7212726531840287,0.2858795962565032,10,15,30,40
H,0.8,2,32,0.4558975236871155,0.7180222987847205,0.7180222987847205,0.26212477509760496,9,15,30,40
H,0.8,2,33,0.5539047360430972,0.757506819412122,0.757506819412122,0.20360208336902474,8,15,30,40
H,0.8,2,34,0.391859782024562,0.7153719162760451,0.7153719162760451,0.3235121342514831,9,15,30,40
H,0.8,2,35,0.43298672107996194,0.7544130815134672,0.7544130815134672,0.32142636043350525,7,15,30,40
H,0.8,2,36,0.5246091406969061,0.7228070218104989,0.7228070218104989,0.19819788111359282,6,15,30,40
H,0.8,2,37,0.4340142523988499,0.7126869462885637,0.7126869462885637,0.2786726938897138,16,15,30,40
H,0.8,2,38,0.4226050485781989,0.6974280542126718,0.6974280542126718,0.2748230056344729,6,15,30,40
H,0.8,2,39,0.5877483318743021,0.6863579840494711,0.6863579840494711,0.09860965217516904,7,15,30,40
H,0.8,2,40,0.4560174605338853,0.6508819399323172,0.6508819399323172,0.19486447939843193,6,15,30,40
H,0.8,5,1,0.4521588836551524,0.7768092704460419,0.7768092704460419,0.3246503867908895,12,15,30,40
H,0.8,5,2,0.36325218181810237,0.7586359933024988,0.7586359933024988,0.3953838114843964,6,15,30,40
H,0.8,5,3,0.41472739016876914,0.7352010711365994,0.7352010711365994,0.32047368096783024,6,15,30,40
H,0.8,5,4,0.679848501371616,0.679848501371616,0.679848501371616,0.0,1,15,30,40
H,0.8,5,5,0.5993223528469304,0.7287607857941057,0.7287607857941057,0.12943843294717539,2,15,30,40
H,0.8,5,6,0.4600142235633101,0.7912542567294911,0.7912542567294911,0.331240033166181,8,15,30,40
H,0.8,5,7,0.3648919772921742,0.8015576680946822,0.8015576680946822,0.436665690802508,6,15,30,40
H,0.8,5,8,0.575411870024162,0.7700308533680101,0.7700308533680101,0.19461898334384808,7,15,30,40
H,0.8,5,9,0.5852255890362833,0.742560136531302,0.742560136531302,0.15733454749501874,12,15,30,40
H,0.8,5,10,0.42656090775016664,0.7446003344952967,0.7446003344952967,0.3180394267451301,17,15,30,40
H,0.8,5,11,0.4804508528253532,0.7300987843117898,0.7300987843117898,0.24964793148643655,4,15,30,40
H,0.8,5,12,0.5419938520863911,0.6341193542760742,0.6341193542760742,0.09212550218968318,5,15,30,40
H,0.8,5,13,0.5215239746920769,0.7428940530737779,0.7428940530737779,0.22137007838170097,7,15,30,40
H,0.8,5,14,0.6012280060204884,0.7310248800021848,0.7310248800021848,0.12979687398169637,5,15,30,40
H,0.8,5,15,0.5288466880327797,0.7713266527689332,0.7713266527689332,0.24247996473615352,7,15,30,40
H,0.8,5,16,0.4211533643297038,0.7554672871269691,0.7554672871269691,0.3343139227972653,7,15,30,40
H,0.8,5,17,0.43425688270548907,0.7572992647880514,0.7572992647880514,0.32304238208256236,3,15,30,40
H,0.8,5,18,0.6132544167608406,0.7609845936483646,0.7609845936483646,0.147730176887524,7,15,30,40
H,0.8,5,19,0.6279038169277754,0.784622208507037,0.784622208507037,0.1567183915792616,5,15,30,40
H,0.8,5,20,0.5475474456730655,0.7591059767927444,0.7591059767927444,0.21155853111967893,8,15,30,40
H,0.8,5,21,0.46730220936826417,0.7482409225765513,0.7482409225765513,0.2809387132082871,5,15,30,40
H,0.8,5,22,0.3750979639460842,0.7505604250027953,0.7505604250027953,0.3754624610567111,8,15,30,40
H,0.8,5,23,0.5203452063376356,0.7168305048906213,0.7168305048906213,0.1964852985529857,3,15,30,40
H,0.8,5,24,0.5816974635674671,0.7494777968294805,0.7494777968294805,0.16778033326201336,5,15,30,40
H,0.8,5,25,0.5038670461929006,0.7716261820189446,0.7716261820189446,0.26775913582604405,7,15,30,40
H,0.8,5,26,0.4944794316475903,0.7056060628797961,0.7056060628797961,0.21112663123220582,4,15,30,40
H,0.8,5,27,0.44296594829166774,0.7380431037909517,0.7380431037909517,0.295077155499284,6,15,30,40
H,0.8,5,28,0.5021303109462356,0.7542837752365544,0.7542837752365544,0.2521534642903188,8,15,30,40
H,0.8,5,29,0.5646528799912728,0.7516916145361324,0.7516916145361324,0.18703873454485964,8,15,30,40
H,0.8,5,30,0.5442879126138647,0.7296200851021001,0.7296200851021001,0.1853321724882354,7,15,30,40
H,0.8,5,31,0.42923691051934526,0.7449049465304309,0.7449049465304309,0.3156680360110857,7,15,30,40
H,0.8,5,32,0.38795078040426556,0.793528337644974,0.793528337644974,0.40557755724070843,9,15,30,40
H,0.8,5,33,0.49451139671812167,0.7816784359004542,0.7816784359004542,0.2871670391823325,7,15,30,40
H,0.8,5,34,0.45313258277145535,0.7731650694916704,0.7731650694916704,0.32003248672021506,7,15,30,40
H,0.8,5,35,0.5031989058096727,0.7238415247872396,0.7238415247872396,0.22064261897756687,10,15,30,40
H,0.8,5,36,0.500016752551813,0.772106042105727,0.772106042105727,0.272089289553914,5,15,30,40
H,0.8,5,37,0.5456168719874143,0.6797287672137505,0.6797287672137505,0.13411189522633626,5,15,30,40
H,0.8,5,38,0.3109332678610021,0.7337676050881303,0.7337676050881303,0.4228343372271282,4,15,30,40
H,0.8,5,39,0.6920275885400468,0.6920275885400468,0.6920275885400468,0.0,1,15,30,40
H,0.8,5,40,0.48330494190589424,0.7300915326263612,0.7300915326263612,0.24678659072046694,10,15,30,40
H,0.8,10,1,0.4364552630277151,0.7274025871471668,0.7274025871471668,0.2909473241194517,7,15,30,40
H,0.8,10,2,0.41391516092798614,0.7013440046326849,0.7013440046326849,0.28742884370469873,7,15,30,40
H,0.8,10,3,0.43479664150170944,0.719936735562126,0.719936735562126,0.28514009406041657,9,15,30,40
H,0.8,10,4,0.47327135468388304,0.7424522594020159,0.7424522594020159,0.26918090471813283,5,15,30,40
H,0.8,10,5,0.5723755141384128,0.7375705519952973,0.7375705519952973,0.1651950378568845,4,15,30,40
H,0.8,10,6,0.5063080773272515,0.6842705399384013,0.6842705399384013,0.17796246261114979,3,15,30,40
H,0.8,10,7,0.4897393218328281,0.7092862679876872,0.7092862679876872,0.21954694615485915,6,15,30,40
H,0.8,10,8,0.514952840919056,0.7013672214943466,0.7013672214943466,0.18641438057529058,5,15,30,40
H,0.8,10,9,0.5669252120420545,0.6873632507466721,0.6873632507466721,0.12043803870461767,5,15,30,40
H,0.8,10,10,0.6051606498737694,0.6807405538457696,0.6807405538457696,0.0755799039720002,14,15,30,40
H,0.8,10,11,0.48469365962091226,0.6729531758578734,0.6729531758578734,0.18825951623696113,9,15,30,40
H,0.8,10,12,0.6369298249375814,0.7049396879424953,0.7049396879424953,0.06800986300491385,7,15,30,40
H,0.8,10,13,0.46433443876656655,0.7229643193113394,0.7229643193113394,0.25862988054477287,10,15,30,40
H,0.8,10,14,0.5380026709194949,0.7311446287234654,0.7311446287234654,0.19314195780397048,7,15,30,40
H,0.8,10,15,0.471742275192241,0.7043435550066807,0.7043435550066807,0.23260127981443968,7,15,30,40
H,0.8,10,16,0.5256052711340741,0.6931299381426872,0.6931299381426872,0.16752466700861313,14,15,30,40
H,0.8,10,17,0.6167154470822463,0.7287605758031378,0.7287605758031378,0.11204512872089145,5,15,30,40
H,0.8,10,18,0.45262588016552774,0.7080085661385234,0.7080085661385234,0.2553826859729956,5,15,30,40
H,0.8,10,19,0.5472515850948995,0.7157295228631585,0.7157295228631585,0.16847793776825903,6,15,30,40
H,0.8,10,20,0.5363618622565338,0.7623796165217629,0.7623796165217629,0.22601775426522908,11,15,30,40
H,0.8,10,21,0.5429783226899018,0.7294283487605175,0.7294283487605175,0.18645002607061578,5,15,30,40
H,0.8,10,22,0.44597751800320756,0.764783076610142,0.764783076610142,0.31880555860693444,6,15,30,40
H,0.8,10,23,0.39405198168849587,0.6966077443151052,0.6966077443151052,0.3025557626266093,6,15,30,40
H,0.8,10,24,0.6298659320797022,0.6639261709283953,0.6639261709283953,0.034060238848693136,10,15,30,40
H,0.8,10,25,0.4697920003028575,0.7184317927052565,0.7184317927052565,0.24863979240239897,5,15,30,40
H,0.8,10,26,0.45735850575590703,0.7349801836767078,0.7349801836767078,0.2776216779208008,11,15,30,40
H,0.8,10,27,0.5577815201744492,0.6975696334333578,0.6975696334333578,0.1397881132589086,6,15,30,40
H,0.8,10,28,0.5687373645678163,0.7093515212706966,0.7093515212706966,0.14061415670288024,10,15,30,40
H,0.8,10,29,0.28145519469218677,0.6944046255493477,0.6944046255493477,0.4129494308571609,4,15,30,40
H,0.8,10,30,0.5436737902699845,0.7123232252166979,0.7123232252166979,0.16864943494671336,5,15,30,40
H,0.8,10,31,0.44948550442415364,0.7115198683000138,0.7115198683000138,0.26203436387586015,3,15,30,40
H,0.8,10,32,0.48343947962482814,0.7030779940588338,0.7030779940588338,0.21963851443400562,5,15,30,40
H,0.8,10,33,0.690848862032461,0.7974337466887851,0.7974337466887851,0.1065848846563241,2,15,30,40
H,0.8,10,34,0.4619337820801579,0.7255217276837232,0.7255217276837232,0.26358794560356535,7,15,30,40
H,0.8,10,35,0.43203551287029973,0.6564981691816286,0.6564981691816286,0.2244626563113289,3,15,30,40
H,0.8,10,36,0.5179917537562422,0.7200724934709304,0.7200724934709304,0.2020807397146882,7,15,30,40
H,0.8,10,37,0.41743446325126926,0.7149677745674485,0.7149677745674485,0.29753331131617927,8,15,30,40
H,0.8,10,38,0.43664088683544017,0.7268255768413299,0.7268255768413299,0.2901846900058897,7,15,30,40
