structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,N,n_agents,T,fragmentation_cost,sweep,n_agents_setting
Hy,0.1,2,1,0.535578133000717,0.712091305699841,0.712091305699841,0.17651317269912403,21,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,2,0.5914063021171254,0.6941497691269063,0.6941497691269063,0.10274346700978088,10,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,3,0.5850065094939396,0.7122662956095555,0.7122662956095555,0.12725978611561584,18,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,4,0.49472372739142045,0.6561470521747164,0.6561470521747164,0.1614233247832959,35,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,5,0.5058183653561392,0.6916909715958518,0.6916909715958518,0.18587260623971258,9,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,6,0.5955012891852278,0.6578531317324817,0.6578531317324817,0.0623518425472539,38,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,7,0.4754022760488763,0.7112545395082974,0.7112545395082974,0.23585226345942112,35,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,8,0.5022723383030453,0.7078775843465906,0.7078775843465906,0.20560524604354535,35,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,9,0.48274385420976856,0.7316362379298791,0.7316362379298791,0.24889238372011052,34,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,10,0.5168550861006544,0.7869034886870048,0.7869034886870048,0.2700484025863503,25,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,11,0.4384784853621327,0.667889803170801,0.667889803170801,0.22941131780866836,6,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,12,0.5289330488704874,0.5559593513925556,0.5559593513925556,0.02702630252206817,26,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,13,0.47633588430999774,0.7402293542930714,0.7402293542930714,0.2638934699830736,10,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,14,0.45815726494115233,0.7067576756341304,0.7067576756341304,0.24860041069297806,18,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,15,0.5283801161135961,0.6911569362545671,0.6911569362545671,0.16277682014097095,36,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,16,0.4578144396059863,0.6636759450724579,0.6636759450724579,0.20586150546647158,23,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,17,0.5151171919042519,0.6392668215023766,0.6392668215023766,0.1241496295981247,32,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,18,0.3894615975762301,0.6456387700302013,0.6456387700302013,0.2561771724539712,34,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,19,0.4398847140649661,0.5598723113367019,0.5598723113367019,0.1199875972717358,6,15,30,40,0.2,fragmentation_cost,
Hy,0.1,2,20,0.5721372244360161,0.6890683751856339,0.6890683751856339,0.1169311507496178,17,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,1,0.5704773118847002,0.7768092704460419,0.7768092704460419,0.20633195856134168,17,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,2,0.5373592586002743,0.7401983264808706,0.7401983264808706,0.20283906788059625,37,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,3,0.4218795910374145,0.7164414519124158,0.7164414519124158,0.2945618608750013,36,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,4,0.5147279525504549,0.6348715845440571,0.6348715845440571,0.12014363199360223,30,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,5,0.43540785555499845,0.7025540180453477,0.7025540180453477,0.2671461624903492,27,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,6,0.4883418386468807,0.6180241271060772,0.6180241271060772,0.12968228845919655,26,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,7,0.6019221290287929,0.8015576680946822,0.8015576680946822,0.19963553906588927,21,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,8,0.4063589376047909,0.6683394636860905,0.6683394636860905,0.2619805260812996,16,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,9,0.5584533660433441,0.738667698976807,0.738667698976807,0.1802143329334629,35,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,10,0.510489826651107,0.7407142171965557,0.7407142171965557,0.23022439054544874,39,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,11,0.3868447573822629,0.6300987843117898,0.6300987843117898,0.24325402692952686,4,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,12,0.5531986359153401,0.8017331575342647,0.8017331575342647,0.24853452161892453,17,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,13,0.380242251539066,0.5923573154449944,0.5923573154449944,0.21211506390592838,38,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,14,0.4855399514385226,0.7845342039153097,0.7845342039153097,0.2989942524767871,35,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,15,0.398836211690732,0.7362511687807458,0.7362511687807458,0.3374149570900138,30,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,16,0.4999286475683627,0.6579189129107673,0.6579189129107673,0.15799026534240462,40,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,17,0.487960215715943,0.6929085587117463,0.6929085587117463,0.20494834299580328,32,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,18,0.3987669313774845,0.7157058469128922,0.7157058469128922,0.3169389155354077,39,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,19,0.5400628201755163,0.722819065325004,0.722819065325004,0.18275624514948763,14,15,30,40,0.2,fragmentation_cost,
Hy,0.1,5,20,0.4980922332910735,0.7315653202294572,0.7315653202294572,0.2334730869383837,36,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,1,0.5267617594567374,0.6960901192944697,0.6960901192944697,0.1693283598377323,39,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,2,0.46477051260731167,0.6473416472794317,0.6473416472794317,0.18257113467212,25,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,3,0.5071812302341706,0.688887062351708,0.688887062351708,0.18170583211753744,40,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,4,0.5180036565799483,0.6593120192704269,0.6593120192704269,0.14130836269047864,31,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,5,0.5940811245594538,0.6832874684318266,0.6832874684318266,0.0892063438723728,15,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,6,0.5210570858841773,0.7245774136232247,0.7245774136232247,0.20352032773904738,33,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,7,0.504109158198371,0.7147116984188308,0.7147116984188308,0.21060254022045977,36,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,8,0.531418221515788,0.6612162287839802,0.6612162287839802,0.12979800726819224,34,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,9,0.45247648464251655,0.6207176255365302,0.6207176255365302,0.16824114089401365,28,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,10,0.5264453438609332,0.6780985444291032,0.6780985444291032,0.15165320056817,27,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,11,0.5808446980431015,0.634896542049024,0.634896542049024,0.054051844005922556,24,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,12,0.4846975900605865,0.6982849271936531,0.6982849271936531,0.2135873371330666,32,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,13,0.3856025576895218,0.7093558862666747,0.7093558862666747,0.3237533285771529,35,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,14,0.5188357446481277,0.7021468877214472,0.7021468877214472,0.18331114307331953,38,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,15,0.5732840065988543,0.6804361158807933,0.6804361158807933,0.10715210928193908,22,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,16,0.4897486440807874,0.7144958321749096,0.7144958321749096,0.22474718809412225,30,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,17,0.438393533752044,0.6463575718043904,0.6463575718043904,0.20796403805234637,22,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,18,0.5578890664969021,0.7539144158802566,0.7539144158802566,0.19602534938335459,32,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,19,0.6040364937524783,0.7176964753367034,0.7176964753367034,0.11365998158422519,32,15,30,40,0.2,fragmentation_cost,
Hy,0.1,10,20,0.48265436600726236,0.6578709547983699,0.6578709547983699,0.17521658879110752,10,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,1,0.4253498532463074,0.7162844001632692,0.7162844001632692,0.2909345469169618,36,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,2,0.45083766210112053,0.7263093646959552,0.7263093646959552,0.27547170259483467,26,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,3,0.47452769099086217,0.7455996289428888,0.7455996289428888,0.2710719379520266,21,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,4,0.41262317419226024,0.7561470521747163,0.7561470521747163,0.3435238779824561,38,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,5,0.5441292984668524,0.6652153720460803,0.6652153720460803,0.12108607357922785,7,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,6,0.5508891091124236,0.7681802557593049,0.7681802557593049,0.21729114664688132,18,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,7,0.6273857452351862,0.7112545395082974,0.7112545395082974,0.08386879427311122,32,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,8,0.41082218513828955,0.741210917679924,0.741210917679924,0.3303887325416344,6,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,9,0.4588629641796948,0.7316362379298791,0.7316362379298791,0.2727732737501843,6,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,10,0.5125463358251451,0.7869034886870048,0.7869034886870048,0.2743571528618597,8,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,11,0.47210602765506643,0.7012231365041344,0.7012231365041344,0.22911710884906794,30,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,12,0.4652292265765749,0.6721830906760108,0.6721830906760108,0.2069538640994359,5,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,13,0.623882799462688,0.7402293542930714,0.7402293542930714,0.11634655483038336,6,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,14,0.4503359291381266,0.7174399270270656,0.7174399270270656,0.267103997888939,12,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,15,0.3929861090266314,0.694586251689946,0.694586251689946,0.30160014266331464,28,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,16,0.5524229533132016,0.7306084080726737,0.7306084080726737,0.17818545475947212,13,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,17,0.44142538097902695,0.7059334881690432,0.7059334881690432,0.2645081071900163,24,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,18,0.5477497695141271,0.6812501788614961,0.6812501788614961,0.13350040934736895,7,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,19,0.47987606114774745,0.7644219731698985,0.7644219731698985,0.284545912022151,16,15,30,40,0.2,fragmentation_cost,
Hy,0.2,2,20,0.43673667095774094,0.6890683751856339,0.6890683751856339,0.252331704227893,17,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,1,0.4254395976132425,0.7768092704460419,0.7768092704460419,0.35136967283279935,17,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,2,0.589146478953961,0.7298830666918456,0.7298830666918456,0.14073658773788456,12,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,3,0.44942423743482873,0.7491279746812141,0.7491279746812141,0.2997037372463853,21,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,4,0.5345691335806357,0.7162409264876394,0.7162409264876394,0.18167179290700364,16,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,5,0.37063644125407436,0.7757717286832498,0.7757717286832498,0.4051352874291755,26,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,6,0.5226861945002731,0.7211529926415337,0.7211529926415337,0.19846679814126056,16,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,7,0.6169835518475781,0.7388672890030864,0.7388672890030864,0.12188373715550826,32,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,8,0.5169146313825309,0.6983024474341732,0.6983024474341732,0.18138781605164234,30,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,9,0.5288215940527426,0.7408033624898203,0.7408033624898203,0.2119817684370776,14,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,10,0.5290474220132074,0.7559647966282127,0.7559647966282127,0.22691737461500527,8,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,11,0.43879419705116096,0.70272416333698,0.70272416333698,0.263929966285819,19,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,12,0.533683250361392,0.777345321702043,0.777345321702043,0.243662071340651,14,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,13,0.46490179430353323,0.6982485480590945,0.6982485480590945,0.2333467537555613,34,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,14,0.42266408606447586,0.7386989779591179,0.7386989779591179,0.316034891894642,14,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,15,0.6162652465680593,0.6889263765002634,0.6889263765002634,0.0726611299322042,26,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,16,0.5270382826728505,0.7076958619568098,0.7076958619568098,0.1806575792839593,13,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,17,0.4588748777589639,0.7399221698624637,0.7399221698624637,0.2810472921034998,15,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,18,0.4943821514847703,0.696624815291326,0.696624815291326,0.2022426638065557,25,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,19,0.5630895505943526,0.7773898506136178,0.7773898506136178,0.21430030001926514,20,15,30,40,0.2,fragmentation_cost,
Hy,0.2,5,20,0.36914153689918555,0.7118054843585301,0.7118054843585301,0.34266394745934453,35,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,1,0.48931728929327556,0.7224612435079324,0.7224612435079324,0.23314395421465683,14,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,2,0.5536270403759354,0.7396072864929651,0.7396072864929651,0.1859802461170298,28,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,3,0.46671427059107934,0.6947337416400473,0.6947337416400473,0.22801947104896797,27,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,4,0.47996163501024736,0.6874844571318864,0.6874844571318864,0.20752282212163908,38,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,5,0.465391675055556,0.7099847765267244,0.7099847765267244,0.24459310147116842,13,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,6,0.3549680392360858,0.7245774136232247,0.7245774136232247,0.3696093743871389,35,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,7,0.500061960693746,0.6455991491909169,0.6455991491909169,0.1455371884971709,39,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,8,0.5731351586872101,0.7306459546373302,0.7306459546373302,0.15751079595012007,11,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,9,0.5221326482183075,0.6786815658883804,0.6786815658883804,0.15654891767007284,14,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,10,0.5326571960286279,0.7215829160142714,0.7215829160142714,0.18892571998564345,25,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,11,0.48463284632050174,0.7179348423364152,0.7179348423364152,0.2333019960159135,20,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,12,0.5845492921474736,0.6843768516319872,0.6843768516319872,0.0998275594845136,5,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,13,0.4458578997880018,0.719928036549455,0.719928036549455,0.27407013676145325,31,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,14,0.45264382789621843,0.7207595489517115,0.7207595489517115,0.26811572105549303,20,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,15,0.591754472943818,0.6693679467195551,0.6693679467195551,0.07761347377573713,34,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,16,0.48838119323422885,0.7174164902164545,0.7174164902164545,0.22903529698222563,25,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,17,0.4603485367497419,0.7350575853951015,0.7350575853951015,0.27470904864535955,14,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,18,0.5496982598279786,0.7031221080808366,0.7031221080808366,0.15342384825285804,13,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,19,0.48070578395320107,0.6628190375407316,0.6628190375407316,0.1821132535875305,32,15,30,40,0.2,fragmentation_cost,
Hy,0.2,10,20,0.482983135813674,0.7506453280303546,0.7506453280303546,0.26766219221668053,17,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,1,0.6047877979841517,0.6852209255296754,0.6852209255296754,0.08043312754552367,8,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,2,0.5545265234677946,0.6941497691269063,0.6941497691269063,0.13962324565911166,4,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,3,0.6545990428811221,0.7048733457597424,0.7048733457597424,0.050274302878620225,4,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,4,0.5798966853121141,0.7186175664893945,0.7186175664893945,0.13872088117728032,10,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,5,0.5368213807908561,0.6743716966490414,0.6743716966490414,0.13755031585818533,25,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,6,0.4728597246838299,0.7940393794639249,0.7940393794639249,0.32117965478009497,22,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,7,0.5685811539905348,0.6780285880945353,0.6780285880945353,0.10944743410400049,13,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,8,0.5031189851822413,0.741210917679924,0.741210917679924,0.23809193249768268,4,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,9,0.44502775518807247,0.7106767086333197,0.7106767086333197,0.2656489534452472,16,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,10,0.5191384510741484,0.6825070009766939,0.6825070009766939,0.16336854990254557,26,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,11,0.4565406627856302,0.7570930983664377,0.7570930983664377,0.30055243558080746,21,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,12,0.4327671864896075,0.6977143635137921,0.6977143635137921,0.26494717702418463,18,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,13,0.5317667960948858,0.7402293542930714,0.7402293542930714,0.2084625581981856,3,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,14,0.49969140429654924,0.7174399270270656,0.7174399270270656,0.21774852273051637,23,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,15,0.5295601250756944,0.7104331769822587,0.7104331769822587,0.18087305190656433,21,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,16,0.518123071831317,0.7636759450724578,0.7636759450724578,0.24555287324114083,22,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,17,0.47709555746407023,0.7038858017827342,0.7038858017827342,0.22679024431866396,18,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,18,0.5082387262441962,0.6812501788614961,0.6812501788614961,0.1730114526172999,29,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,19,0.6421696372608271,0.7644219731698985,0.7644219731698985,0.12225233590907136,4,15,30,40,0.2,fragmentation_cost,
Hy,0.3,2,20,0.44453272155934626,0.6873384700319188,0.6873384700319188,0.24280574847257258,5,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,1,0.4785414558619374,0.7768092704460419,0.7768092704460419,0.29826781458410445,19,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,2,0.4660578848288651,0.7761379498545331,0.7761379498545331,0.310080065025668,9,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,3,0.3334458881937028,0.7479536376136189,0.7479536376136189,0.4145077494199161,24,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,4,0.5370552914223445,0.7411063402674589,0.7411063402674589,0.20405104884511438,11,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,5,0.6184887015476319,0.6650321095003889,0.6650321095003889,0.04654340795275702,11,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,6,0.5548769535311773,0.7876224746849373,0.7876224746849373,0.23274552115376002,35,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,7,0.4766928579934896,0.7325261977116199,0.7325261977116199,0.25583333971813027,10,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,8,0.4041954895719252,0.7069525557515671,0.7069525557515671,0.30275706617964193,13,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,9,0.46459043131898475,0.7743769325560661,0.7743769325560661,0.30978650123708135,11,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,10,0.36592294064611636,0.7532703184288388,0.7532703184288388,0.3873473777827225,13,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,11,0.4019684484773291,0.730906066831478,0.730906066831478,0.32893761835414886,22,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,12,0.489172046307713,0.7602430765059138,0.7602430765059138,0.27107103019820084,25,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,13,0.5234060143121679,0.6502070686977394,0.6502070686977394,0.12680105438557143,6,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,14,0.508319897485533,0.7452392228068695,0.7452392228068695,0.23691932532133653,13,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,15,0.6433954164395115,0.7551145155473079,0.7551145155473079,0.11171909910779643,2,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,16,0.48604216237029757,0.7595831889821859,0.7595831889821859,0.27354102661188834,14,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,17,0.47136251765148235,0.7468906416455563,0.7468906416455563,0.27552812399407395,32,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,18,0.41227240186128833,0.7777642995055821,0.7777642995055821,0.3654918976442938,28,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,19,0.46774186036565163,0.8034423655354307,0.8034423655354307,0.33570050516977906,15,15,30,40,0.2,fragmentation_cost,
Hy,0.3,5,20,0.44735930921922556,0.7648986535627905,0.7648986535627905,0.31753934434356496,6,15,30,40,0.2,fragmentation_cost,
