structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,N,n_agents,T,shock_every,reshuffle_frac
Hy,0.2,10,17,0.5115389154227837,0.6911781898544729,0.7296148660523019,0.17963927443168914,15,30,40,10,0.25
Hy,0.2,10,18,0.411199884140423,0.7311180970392583,0.7311180970392583,0.3199182128988353,15,30,40,10,0.25
Hy,0.2,10,19,0.5009741351666961,0.6808112862655861,0.6974796558306605,0.17983715109888998,15,30,40,10,0.25
Hy,0.2,10,20,0.5200339409271162,0.48673731118656577,0.6236672927656897,-0.03329662974055042,15,30,40,10,0.25
Hy,0.3,2,1,0.5369057301505932,0.531749926170328,0.7214887828466711,-0.005155803980265161,15,30,40,10,0.25
Hy,0.3,2,2,0.521107373344696,0.7680663805207892,0.7680663805207892,0.2469590071760932,15,30,40,10,0.25
Hy,0.3,2,3,0.5898222996096718,0.6632654857977209,0.8167136018147457,0.07344318618804913,15,30,40,10,0.25
Hy,0.3,2,4,0.48371051166401685,0.6089509829427098,0.69202526947416,0.12524047127869292,15,30,40,10,0.25
Hy,0.3,2,5,0.5047429702015456,0.6549796697035061,0.7122833975755216,0.1502366995019605,15,30,40,10,0.25
Hy,0.3,2,6,0.46903146789861555,0.6748079587566846,0.7844624753422667,0.2057764908580691,15,30,40,10,0.25
Hy,0.3,2,7,0.48421928125464697,0.5735898183914886,0.7164438616429505,0.08937053713684162,15,30,40,10,0.25
Hy,0.3,2,8,0.38431633409440147,0.6877366848148537,0.7525302545309057,0.30342035072045226,15,30,40,10,0.25
Hy,0.3,2,9,0.5400633818430397,0.6185275123426909,0.7146133335036592,0.07846413049965117,15,30,40,10,0.25
Hy,0.3,2,10,0.44071399485407325,0.5905847582949396,0.7666456549133667,0.14987076344086636,15,30,40,10,0.25
Hy,0.3,2,11,0.6458067073829558,0.7565359992322429,0.7748810623501667,0.11072929184928715,15,30,40,10,0.25
Hy,0.3,2,12,0.49604118645468603,0.6730740972913782,0.720684085408633,0.1770329108366922,15,30,40,10,0.25
Hy,0.3,2,13,0.42379935080867687,0.6024156863910257,0.7680704838354269,0.17861633558234885,15,30,40,10,0.25
Hy,0.3,2,14,0.5992689275373729,0.5989793918656101,0.6910515370055843,-0.00028953567176281947,15,30,40,10,0.25
Hy,0.3,2,15,0.5060708719592815,0.6466506276612021,0.7275561054267261,0.1405797557019206,15,30,40,10,0.25
Hy,0.3,2,16,0.40506178186693353,0.5623575206469187,0.7928005431256934,0.15729573877998515,15,30,40,10,0.25
Hy,0.3,2,17,0.5292616709718375,0.565824295425746,0.7726500919768498,0.036562624453908454,15,30,40,10,0.25
Hy,0.3,2,18,0.4498317950823005,0.6545890387201992,0.7193041323269013,0.20475724363789877,15,30,40,10,0.25
Hy,0.3,2,19,0.6559284041485324,0.5794134703004311,0.7816657553968532,-0.07651493384810126,15,30,40,10,0.25
Hy,0.3,2,20,0.5430300443458115,0.5754443738249782,0.6684344072832069,0.03241432947916667,15,30,40,10,0.25
Hy,0.3,5,1,0.6333862795769412,0.6727409938324809,0.7279195088245177,0.03935471425553971,15,30,40,10,0.25
Hy,0.3,5,2,0.3876759233709271,0.6893710867371332,0.745825262068754,0.3016951633662061,15,30,40,10,0.25
Hy,0.3,5,3,0.5950550594486737,0.5021562729734634,0.7536486811470274,-0.09289878647521022,15,30,40,10,0.25
Hy,0.3,5,4,0.5336933524983445,0.6561173466963772,0.7570682450752848,0.12242399419803274,15,30,40,10,0.25
Hy,0.3,5,5,0.455013396180679,0.7417515072276346,0.7987347448589527,0.2867381110469556,15,30,40,10,0.25
Hy,0.3,5,6,0.49771005791518075,0.5874989699786939,0.7262686552606354,0.08978891206351314,15,30,40,10,0.25
Hy,0.3,5,7,0.46186701730381513,0.5847184507570973,0.6817287796583349,0.12285143345328214,15,30,40,10,0.25
Hy,0.3,5,8,0.6508006994478502,0.6953309456347984,0.7106461328200837,0.04453024618694812,15,30,40,10,0.25
Hy,0.3,5,9,0.6409469495219758,0.5698434549993858,0.663858453553355,-0.07110349452259002,15,30,40,10,0.25
Hy,0.3,5,10,0.44114860111522325,0.6371181473745112,0.7277637219376394,0.19596954625928797,15,30,40,10,0.25
Hy,0.3,5,11,0.4587328555705382,0.5456233702830416,0.7608848986658455,0.08689051471250342,15,30,40,10,0.25
Hy,0.3,5,12,0.6099554689641289,0.7842206306733428,0.7842206306733428,0.1742651617092139,15,30,40,10,0.25
Hy,0.3,5,13,0.6316263205535599,0.5212097245552743,0.7002637299948681,-0.11041659599828568,15,30,40,10,0.25
Hy,0.3,5,14,0.4858244134314859,0.5876469216800072,0.7478769999587146,0.10182250824852129,15,30,40,10,0.25
Hy,0.3,5,15,0.4214011220068816,0.5822592164425908,0.7556535735003986,0.1608580944357092,15,30,40,10,0.25
Hy,0.3,5,16,0.5488356716230964,0.6409889210782979,0.7193147072864299,0.09215324945520142,15,30,40,10,0.25
Hy,0.3,5,17,0.48684346809378237,0.758100418393169,0.758100418393169,0.2712569502993866,15,30,40,10,0.25
Hy,0.3,5,18,0.5468165902926237,0.7564217284847464,0.7798260609370018,0.20960513819212268,15,30,40,10,0.25
Hy,0.3,5,19,0.5665995566618649,0.5722055105304376,0.8192478644051592,0.005605953868572655,15,30,40,10,0.25
Hy,0.3,5,20,0.6021281705634111,0.5528477127829927,0.7106978669739725,-0.04928045778041834,15,30,40,10,0.25
Hy,0.3,10,1,0.48305276947881065,0.7048864027406836,0.7225326170183528,0.22183363326187294,15,30,40,10,0.25
Hy,0.3,10,2,0.35686067131047133,0.5292454222986159,0.7200636139833122,0.1723847509881446,15,30,40,10,0.25
Hy,0.3,10,3,0.39712860146756795,0.6475717028066205,0.773149914779631,0.2504431013390525,15,30,40,10,0.25
Hy,0.3,10,4,0.4655289543421552,0.7449680486407796,0.769100396670157,0.2794390942986244,15,30,40,10,0.25
Hy,0.3,10,5,0.5385249177058891,0.5314512908865228,0.7417624547729796,-0.0070736268193662966,15,30,40,10,0.25
Hy,0.3,10,6,0.48153622857000944,0.5682800014060392,0.6698046328322673,0.08674377283602974,15,30,40,10,0.25
Hy,0.3,10,7,0.4931645522805232,0.5514474518695722,0.7234216768342683,0.05828289958904903,15,30,40,10,0.25
Hy,0.3,10,8,0.5623300820133643,0.76820461780897,0.7816279596259661,0.20587453579560566,15,30,40,10,0.25
Hy,0.3,10,9,0.5277173380905322,0.5260693639216234,0.7528117024516842,-0.0016479741689088279,15,30,40,10,0.25
Hy,0.3,10,10,0.40034602691953425,0.7327800458725626,0.7617502611598731,0.3324340189530284,15,30,40,10,0.25
Hy,0.3,10,11,0.5145204213722407,0.440972429568337,0.6899103766659042,-0.07354799180390376,15,30,40,10,0.25
Hy,0.3,10,12,0.49678931195440756,0.7006318422306635,0.719955915525147,0.20384253027625598,15,30,40,10,0.25
Hy,0.3,10,13,0.4491609054405002,0.6146372623080767,0.6517294075034866,0.1654763568675765,15,30,40,10,0.25
Hy,0.3,10,14,0.44982673572400594,0.5584996416021073,0.6626473751787448,0.10867290587810136,15,30,40,10,0.25
Hy,0.3,10,15,0.6027145477731162,0.6623101051091418,0.7035736958465418,0.05959555733602562,15,30,40,10,0.25
Hy,0.3,10,16,0.5816952796441279,0.7433797429236505,0.7679713800516914,0.16168446327952257,15,30,40,10,0.25
Hy,0.3,10,17,0.523302579289673,0.5679960414053922,0.6984811375954304,0.04469346211571912,15,30,40,10,0.25
Hy,0.3,10,18,0.3481280847946256,0.5146185898940792,0.7106227664030029,0.16649050509945357,15,30,40,10,0.25
Hy,0.3,10,19,0.5611107485338969,0.75460990515386,0.7584525907178888,0.1934991566199631,15,30,40,10,0.25
Hy,0.3,10,20,0.4832534549878879,0.5389053185880883,0.812644467321109,0.05565186360020041,15,30,40,10,0.25
Hy,0.4,2,1,0.4916508186378067,0.7336365703402628,0.7990218015583874,0.24198575170245606,15,30,40,10,0.25
Hy,0.4,2,2,0.39085166102553953,0.5664352428012179,0.6855915033385196,0.1755835817756784,15,30,40,10,0.25
Hy,0.4,2,3,0.595199500591132,0.7384013595353865,0.8083470058337927,0.14320185894425452,15,30,40,10,0.25
Hy,0.4,2,4,0.4805205696745247,0.6184732649927471,0.800953831623439,0.1379526953182224,15,30,40,10,0.25
Hy,0.4,2,5,0.40237068729490494,0.7921615679288686,0.8077832706189656,0.38979088063396367,15,30,40,10,0.25
Hy,0.4,2,6,0.5564835651468795,0.7586958723702211,0.7683885179713499,0.2022123072233416,15,30,40,10,0.25
Hy,0.4,2,7,0.4707774617005906,0.5546139570903534,0.7271306438785844,0.08383649538976284,15,30,40,10,0.25
Hy,0.4,2,8,0.4419227511877245,0.6948979823490344,0.741210917679924,0.25297523116130993,15,30,40,10,0.25
Hy,0.4,2,9,0.5023755251796513,0.7280709747936757,0.730963564193764,0.22569544961402432,15,30,40,10,0.25
Hy,0.4,2,10,0.4475419295508287,0.7516313535072071,0.7636021902245013,0.3040894239563784,15,30,40,10,0.25
Hy,0.4,2,11,0.4020767129241406,0.7367057994779814,0.7815006179663883,0.3346290865538408,15,30,40,10,0.25
Hy,0.4,2,12,0.48526776261026977,0.6644387312637915,0.698173771896929,0.17917096865352172,15,30,40,10,0.25
Hy,0.4,2,13,0.5022568075874102,0.6388708356603465,0.7526766107621623,0.13661402807293632,15,30,40,10,0.25
Hy,0.4,2,14,0.39541238564493153,0.7570908817198192,0.7613965643728526,0.36167849607488767,15,30,40,10,0.25
Hy,0.4,2,15,0.48354134248214947,0.7032069700230783,0.7159956250560519,0.21966562754092883,15,30,40,10,0.25
Hy,0.4,2,16,0.5622286890215297,0.6454616552025149,0.7749861321281545,0.08323296618098519,15,30,40,10,0.25
Hy,0.4,2,17,0.4998056908550586,0.5017718309107995,0.7753151677815187,0.0019661400557408615,15,30,40,10,0.25
Hy,0.4,2,18,0.40245119870238183,0.7648840952794304,0.7813338650762456,0.3624328965770485,15,30,40,10,0.25
Hy,0.4,2,19,0.48276795260698224,0.6748540056049723,0.7549259015702235,0.1920860529979901,15,30,40,10,0.25
Hy,0.4,2,20,0.5497503285860491,0.6587594859032679,0.7704269254818374,0.10900915731721883,15,30,40,10,0.25
Hy,0.4,5,1,0.5824748718647353,0.6847450623237221,0.7894189807374726,0.10227019045898678,15,30,40,10,0.25
Hy,0.4,5,2,0.44078426853014097,0.6648813629185112,0.755637634275793,0.22409709438837022,15,30,40,10,0.25
Hy,0.4,5,3,0.4173511705793848,0.5344475378664416,0.7485472599747951,0.1170963672870568,15,30,40,10,0.25
Hy,0.4,5,4,0.4386867075415706,0.6142339837062891,0.7695293540471078,0.17554727616471855,15,30,40,10,0.25
Hy,0.4,5,5,0.3977609943782942,0.7109490439505648,0.783853180176992,0.3131880495722706,15,30,40,10,0.25
Hy,0.4,5,6,0.5600128192203989,0.7449598851810985,0.8260959358837652,0.18494706596069954,15,30,40,10,0.25
Hy,0.4,5,7,0.5262763226578072,0.6292298216221783,0.7937144613063396,0.10295349896437112,15,30,40,10,0.25
Hy,0.4,5,8,0.46460066783149145,0.5593203202193961,0.7332307089761662,0.0947196523879047,15,30,40,10,0.25
Hy,0.4,5,9,0.48113966089771476,0.7715345822109138,0.7715345822109138,0.290394921313199,15,30,40,10,0.25
Hy,0.4,5,10,0.36902369775797345,0.6375800322140321,0.7620225756097981,0.2685563344560587,15,30,40,10,0.25
Hy,0.4,5,11,0.4324532375880142,0.6257392717875281,0.7197102058192344,0.1932860341995139,15,30,40,10,0.25
Hy,0.4,5,12,0.5139871884922369,0.663736503937987,0.804490428971189,0.1497493154457501,15,30,40,10,0.25
Hy,0.4,5,13,0.4470132518535507,0.5945358729445207,0.7095607197404445,0.14752262109097003,15,30,40,10,0.25
Hy,0.4,5,14,0.5254744179872962,0.6691675551491149,0.7633099539884002,0.14369313716181864,15,30,40,10,0.25
Hy,0.4,5,15,0.5601417860073183,0.5400621560292957,0.7889263765002634,-0.020079629978022595,15,30,40,10,0.25
Hy,0.4,5,16,0.4351360376563663,0.692630088511948,0.8159903672101722,0.25749405085558164,15,30,40,10,0.25
Hy,0.4,5,17,0.4573279382652927,0.7186592699925273,0.7890191853856912,0.26133133172723455,15,30,40,10,0.25
Hy,0.4,5,18,0.538154208205606,0.6895122343028002,0.719691908300279,0.15135802609719418,15,30,40,10,0.25
Hy,0.4,5,19,0.5015238869593058,0.614898309226669,0.78597996078251,0.11337442226736316,15,30,40,10,0.25
Hy,0.4,5,20,0.47626598367510914,0.61000340271706,0.7599602996473785,0.13373741904195086,15,30,40,10,0.25
Hy,0.4,10,1,0.6109442883267705,0.6160423971686924,0.7104110499782622,0.005098108841921856,15,30,40,10,0.25
Hy,0.4,10,2,0.4931059506091475,0.49401715281945696,0.6770943762598576,0.0009112022103094364,15,30,40,10,0.25
Hy,0.4,10,3,0.4204329147707815,0.6867565977094886,0.725481745001375,0.2663236829387071,15,30,40,10,0.25
Hy,0.4,10,4,0.436209128461089,0.6563100750953484,0.7031181506493472,0.22010094663425944,15,30,40,10,0.25
Hy,0.4,10,5,0.4399624301370539,0.6874329465771954,0.7545161189769812,0.24747051644014156,15,30,40,10,0.25
Hy,0.4,10,6,0.4097538031487741,0.5526753437459967,0.7515533724600112,0.14292154059722262,15,30,40,10,0.25
Hy,0.4,10,7,0.4351605917652245,0.6671314990781475,0.6805551999826388,0.23197090731292302,15,30,40,10,0.25
Hy,0.4,10,8,0.46578358388926006,0.6206470463663367,0.6648596791098614,0.15486346247707666,15,30,40,10,0.25
Hy,0.4,10,9,0.4984383818552895,0.6753239360883302,0.7266457757075296,0.1768855542330407,15,30,40,10,0.25
Hy,0.4,10,10,0.5387257746269614,0.5563096081129649,0.6928742728128529,0.017583833486003564,15,30,40,10,0.25
Hy,0.4,10,11,0.534165155788769,0.7303151517201525,0.7303151517201525,0.1961499959313835,15,30,40,10,0.25
Hy,0.4,10,12,0.4739362352696508,0.6430583744518787,0.7054512408658805,0.16912213918222796,15,30,40,10,0.25
Hy,0.4,10,13,0.5023354915238905,0.6505531736157634,0.7029700141024116,0.14821768209187292,15,30,40,10,0.25
Hy,0.4,10,14,0.5349644446855494,0.5575744539943966,0.7238301592066508,0.022610009308847268,15,30,40,10,0.25
Hy,0.4,10,15,0.5469654673689257,0.6511702836971031,0.7072172666643796,0.10420481632817735,15,30,40,10,0.25
Hy,0.4,10,16,0.5074122816046821,0.7114039136741348,0.7216979151249441,0.2039916320694527,15,30,40,10,0.25
Hy,0.4,10,17,0.4792249236469897,0.7224654151964575,0.7576931446181578,0.24324049154946775,15,30,40,10,0.25
Hy,0.4,10,18,0.49429049126026187,0.6161632441717951,0.6963684404331613,0.12187275291153327,15,30,40,10,0.25
Hy,0.4,10,19,0.47968810513429877,0.6480735769743705,0.7379234048628868,0.16838547184007174,15,30,40,10,0.25
Hy,0.4,10,20,0.5960100187746282,0.6534184542356365,0.7515842372623852,0.05740843546100827,15,30,40,10,0.25
Hy,0.5,2,1,0.5782319538927457,0.7084934911679102,0.8047729589838409,0.13026153727516443,15,30,40,10,0.25
Hy,0.5,2,2,0.5432702911778668,0.6859439951346785,0.7694563536929616,0.14267370395681167,15,30,40,10,0.25
Hy,0.5,2,3,0.5708387042022777,0.7222409772865166,0.7563572505216559,0.15140227308423893,15,30,40,10,0.25
Hy,0.5,2,4,0.6057280909155605,0.715569810311757,0.7685115338079507,0.10984171939619658,15,30,40,10,0.25
Hy,0.5,2,5,0.4935172502860969,0.6890155600826657,0.796985620217627,0.19549830979656885,15,30,40,10,0.25
Hy,0.5,2,6,0.5966338573467298,0.6571255547902974,0.803429871729534,0.06049169744356764,15,30,40,10,0.25
Hy,0.5,2,7,0.5228035792258089,0.5649342833382321,0.6927246502984086,0.042130704112423256,15,30,40,10,0.25
Hy,0.5,2,8,0.5004102235670723,0.4006818448174569,0.741210917679924,-0.09972837874961543,15,30,40,10,0.25
Hy,0.5,2,9,0.6033188787429078,0.6184007441172693,0.7459722389424166,0.015081865374361514,15,30,40,10,0.25
Hy,0.5,2,10,0.6483411621499131,0.6982844503651399,0.7465984127052017,0.049943288215226755,15,30,40,10,0.25
Hy,0.5,2,11,0.5209684614772583,0.7438691691603414,0.8167131037329828,0.22290070768308312,15,30,40,10,0.25
Hy,0.5,2,12,0.5177271548736033,0.6491706399515557,0.7239467296702604,0.13144348507795234,15,30,40,10,0.25
Hy,0.5,2,13,0.5494046618420486,0.7336411466430968,0.8065649491633702,0.18423648480104815,15,30,40,10,0.25
Hy,0.5,2,14,0.5158323648206552,0.5579461136714776,0.702908417334055,0.04211374885082242,15,30,40,10,0.25
Hy,0.5,2,15,0.42590669718094637,0.6508923692853646,0.7504710119348756,0.22498567210441828,15,30,40,10,0.25
Hy,0.5,2,16,0.6648571753752672,0.6894957509303312,0.7918017143717767,0.02463857555506399,15,30,40,10,0.25
Hy,0.5,2,17,0.4914278024411885,0.6340636342084478,0.6870202104636813,0.1426358317672593,15,30,40,10,0.25
Hy,0.5,2,18,0.46402735917647026,0.6548032987552987,0.7620260484716023,0.1907759395788285,15,30,40,10,0.25
Hy,0.5,2,19,0.45980537783199366,0.6743153503333742,0.7644219731698985,0.21450997250138054,15,30,40,10,0.25
Hy,0.5,2,20,0.6678582848071009,0.7070996611253183,0.7070996611253183,0.03924137631821745,15,30,40,10,0.25
Hy,0.5,5,1,0.5502068817874163,0.7166579860951319,0.7768092704460419,0.1664511043077156,15,30,40,10,0.25
Hy,0.5,5,2,0.5116727530146599,0.5767177441254144,0.7861711107869372,0.06504499111075457,15,30,40,10,0.25
Hy,0.5,5,3,0.4361072703225093,0.6317428502466793,0.7864727599811038,0.19563557992417002,15,30,40,10,0.25
Hy,0.5,5,4,0.48216439465506494,0.686794143709759,0.7955918916826245,0.20462974905469405,15,30,40,10,0.25
Hy,0.5,5,5,0.46133112663406106,0.620860305559361,0.7341016641462985,0.15952917892529994,15,30,40,10,0.25
Hy,0.5,5,6,0.4447137942385939,0.61288909020203,0.7727599288462667,0.16817529596343606,15,30,40,10,0.25
Hy,0.5,5,7,0.5076797551597143,0.6628932759382732,0.7663680060481889,0.15521352077855888,15,30,40,10,0.25
Hy,0.5,5,8,0.5273674218208453,0.47324509359971506,0.7152505901271557,-0.05412232822113022,15,30,40,10,0.25
Hy,0.5,5,9,0.5111176395964212,0.5664463171543024,0.736741982945131,0.05532867755788118,15,30,40,10,0.25
Hy,0.5,5,10,0.492429565415753,0.7328828639408379,0.7630966107822577,0.2404532985250849,15,30,40,10,0.25
Hy,0.5,5,11,0.48514866586437044,0.6738450414634439,0.7754603103360341,0.18869637559907348,15,30,40,10,0.25
Hy,0.5,5,12,0.4856949432891148,0.5531650409626365,0.8017331575342647,0.06747009767352175,15,30,40,10,0.25
Hy,0.5,5,13,0.49842782639347954,0.6764643090091685,0.7258820573187651,0.178036482615689,15,30,40,10,0.25
Hy,0.5,5,14,0.4382903143090774,0.6453753470879707,0.7601193878162735,0.20708503277889334,15,30,40,10,0.25
Hy,0.5,5,15,0.5608429411314577,0.742735681965191,0.792449251217922,0.1818927408337333,15,30,40,10,0.25
Hy,0.5,5,16,0.5162004409277674,0.6337973156102996,0.7137780014036043,0.11759687468253222,15,30,40,10,0.25
Hy,0.5,5,17,0.4163411294988732,0.5787625940592513,0.707013656703091,0.16242146456037815,15,30,40,10,0.25
Hy,0.5,5,18,0.5665448994879315,0.6668771710662256,0.7606432044776033,0.10033227157829405,15,30,40,10,0.25
Hy,0.5,5,19,0.552997203448226,0.7549039466354224,0.7775646278008654,0.20190674318719637,15,30,40,10,0.25
Hy,0.5,5,20,0.423503329661995,0.6879340220980478,0.7648017032572073,0.26443069243605277,15,30,40,10,0.25
Hy,0.5,10,1,0.5144178708361193,0.6714546704092027,0.6999783366650448,0.15703679957308336,15,30,40,10,0.25
Hy,0.5,10,2,0.5288439670739424,0.716091940564739,0.7671452476259616,0.18724797349079658,15,30,40,10,0.25
Hy,0.5,10,3,0.4027549571796609,0.6798997876977112,0.7409017030993202,0.2771448305180503,15,30,40,10,0.25
Hy,0.5,10,4,0.5202621919706577,0.6921515490307679,0.7331212981651528,0.17188935706011021,15,30,40,10,0.25
Hy,0.5,10,5,0.5509252673475932,0.7275649052284577,0.7793876820451197,0.17663963788086456,15,30,40,10,0.25
Hy,0.5,10,6,0.6125982922643117,0.7077269816109809,0.710267399183375,0.09512868934666918,15,30,40,10,0.25
Hy,0.5,10,7,0.5652782351629249,0.7549633475304278,0.7549633475304278,0.18968511236750296,15,30,40,10,0.25
Hy,0.5,10,8,0.4580477066809093,0.6900667494824522,0.7287875601451673,0.2320190428015429,15,30,40,10,0.25
Hy,0.5,10,9,0.4859016696420196,0.6396486720190463,0.6930703129185191,0.1537470023770267,15,30,40,10,0.25
Hy,0.5,10,10,0.5037771748552945,0.761786040202102,0.761786040202102,0.25800886534680756,15,30,40,10,0.25
Hy,0.5,10,11,0.3951705292243022,0.633395209171739,0.7492879285756415,0.2382246799474368,15,30,40,10,0.25
Hy,0.5,10,12,0.45686455339012194,0.6186515146933663,0.6974256954927254,0.16178696130324438,15,30,40,10,0.25
Hy,0.5,10,13,0.522744619843101,0.6625458608323169,0.7179964219425549,0.13980124098921587,15,30,40,10,0.25
Hy,0.5,10,14,0.35273948981739167,0.6922215936776933,0.7060819652539175,0.33948210386030164,15,30,40,10,0.25
Hy,0.5,10,15,0.5268162683113732,0.7239369532945558,0.7730101067642074,0.19712068498318258,15,30,40,10,0.25
Hy,0.5,10,16,0.5334635955752172,0.6514757998506672,0.7044871579485154,0.11801220427545,15,30,40,10,0.25
Hy,0.5,10,17,0.5255693490618831,0.619603465474606,0.7469212341745688,0.09403411641272286,15,30,40,10,0.25
Hy,0.5,10,18,0.5892818096638314,0.6382335543663284,0.7340119942682756,0.04895174470249708,15,30,40,10,0.25
Hy,0.5,10,19,0.5184884965594264,0.6232596466267315,0.7083427866753333,0.10477115006730509,15,30,40,10,0.25
Hy,0.5,10,20,0.44011851371210564,0.6170100295936056,0.738810681246027,0.17689151588149998,15,30,40,10,0.25
Hy,0.6,2,1,0.46635228971942067,0.7495959857462495,0.7597240595310307,0.28324369602682886,15,30,40,10,0.25
Hy,0.6,2,2,0.6350138740259451,0.7572109886423063,0.7950381319068611,0.12219711461636118,15,30,40,10,0.25
Hy,0.6,2,3,0.4411368709894462,0.6248181076463114,0.7455996289428888,0.1836812366568652,15,30,40,10,0.25
Hy,0.6,2,4,0.5370196263130249,0.7889757685758744,0.7889757685758744,0.25195614226284946,15,30,40,10,0.25
Hy,0.6,2,5,0.509763669677982,0.7501366741689812,0.810326038568662,0.2403730044909992,15,30,40,10,0.25
Hy,0.6,2,6,0.4709468419965072,0.7263207212002974,0.7695866251950931,0.25537387920379023,15,30,40,10,0.25
Hy,0.6,2,7,0.5075195001597511,0.7904692877071388,0.7904692877071388,0.28294978754738764,15,30,40,10,0.25
Hy,0.6,2,8,0.5053600460983211,0.7049868314160534,0.741210917679924,0.19962678531773237,15,30,40,10,0.25
Hy,0.6,2,9,0.5732264364833152,0.6647919976488121,0.7800887550532505,0.09156556116549697,15,30,40,10,0.25
Hy,0.6,2,10,0.41061513108347536,0.756094601016779,0.8422735818038789,0.3454794699333037,15,30,40,10,0.25
Hy,0.6,2,11,0.41962824305725543,0.7002575118440029,0.7281901570211708,0.28062926878674743,15,30,40,10,0.25
Hy,0.6,2,12,0.5603047598191384,0.609989340159685,0.7274679252516026,0.04968458034054657,15,30,40,10,0.25
Hy,0.6,2,13,0.5128516787600098,0.6949156059171951,0.7601104353440722,0.18206392715718533,15,30,40,10,0.25
Hy,0.6,2,14,0.4152337909594442,0.6464134604687299,0.694365182304796,0.23117966950928576,15,30,40,10,0.25
Hy,0.6,2,15,0.5236686180632711,0.7109299162299306,0.7134030132702736,0.18726129816665948,15,30,40,10,0.25
Hy,0.6,2,16,0.491943576506432,0.6730511959011513,0.8077486314533396,0.18110761939471925,15,30,40,10,0.25
Hy,0.6,2,17,0.3591658986347487,0.5764862761169033,0.714757879581311,0.2173203774821546,15,30,40,10,0.25
Hy,0.6,2,18,0.4501549254583287,0.7023052887444102,0.7117650866893215,0.25215036328608154,15,30,40,10,0.25
Hy,0.6,2,19,0.4862608579948973,0.7052968966808254,0.7644219731698985,0.21903603868592808,15,30,40,10,0.25
Hy,0.6,2,20,0.43051658376142743,0.642312473651884,0.7384184140404204,0.2117958898904566,15,30,40,10,0.25
Hy,0.6,5,1,0.36970148889937626,0.6812971495852144,0.7059196197509857,0.3115956606858381,15,30,40,10,0.25
Hy,0.6,5,2,0.470578471631522,0.6054159697407492,0.7735316598142039,0.13483749810922718,15,30,40,10,0.25
Hy,0.6,5,3,0.48286687188774646,0.7459120188311784,0.8488155228066651,0.26304514694343195,15,30,40,10,0.25
Hy,0.6,5,4,0.4957041739700518,0.7572970331420076,0.7903178196348967,0.2615928591719558,15,30,40,10,0.25
Hy,0.6,5,5,0.5043057993007375,0.7322967176120817,0.7757717286832498,0.22799091831134422,15,30,40,10,0.25
Hy,0.6,5,6,0.457146626289042,0.6458325036087137,0.7644250386107916,0.18868587731967168,15,30,40,10,0.25
Hy,0.6,5,7,0.5017822970688474,0.6488990388179893,0.7584221347222869,0.1471167417491419,15,30,40,10,0.25
Hy,0.6,5,8,0.3975796574185446,0.6066222125322518,0.7332307089761662,0.20904255511370717,15,30,40,10,0.25
Hy,0.6,5,9,0.5079646239943689,0.563705902423576,0.7743769325560661,0.055741278429207064,15,30,40,10,0.25
Hy,0.6,5,10,0.5767852348906647,0.7089402178141048,0.7353271684913196,0.13215498292344008,15,30,40,10,0.25
Hy,0.6,5,11,0.4571924717161476,0.5947105202993207,0.7086744281330891,0.13751804858317312,15,30,40,10,0.25
Hy,0.6,5,12,0.5295904694444652,0.6380692286727888,0.7663028589168133,0.10847875922832362,15,30,40,10,0.25
Hy,0.6,5,13,0.5204026952732226,0.587223288918871,0.7256906487783278,0.06682059364564841,15,30,40,10,0.25
Hy,0.6,5,14,0.4161042246640137,0.732616687795195,0.7695324839549026,0.31651246313118125,15,30,40,10,0.25
Hy,0.6,5,15,0.48029815656499336,0.7313924656011579,0.7477432315048941,0.25109430903616453,15,30,40,10,0.25
Hy,0.6,5,16,0.5214166379438079,0.7716021910302077,0.7958117099589693,0.2501855530863998,15,30,40,10,0.25
Hy,0.6,5,17,0.541537115920899,0.7467912496671916,0.7526559475798146,0.20525413374629253,15,30,40,10,0.25
Hy,0.6,5,18,0.5001947502696305,0.7533081272953285,0.7782111344320956,0.253113377025698,15,30,40,10,0.25
Hy,0.6,5,19,0.5719577419771856,0.6029814156219355,0.8034423655354307,0.031023673644749894,15,30,40,10,0.25
Hy,0.6,5,20,0.4829369093548241,0.7165074744824893,0.7197310335074811,0.23357056512766522,15,30,40,10,0.25
Hy,0.6,10,1,0.5044813823475344,0.7177380332719847,0.7549685111384562,0.21325665092445034,15,30,40,10,0.25
Hy,0.6,10,2,0.4663084572799478,0.732419207957965,0.7443575937166623,0.2661107506780172,15,30,40,10,0.25
Hy,0.6,10,3,0.531006309756569,0.6316226669124682,0.748730265764491,0.10061635715589912,15,30,40,10,0.25
Hy,0.6,10,4,0.5458254003022833,0.5533759515412354,0.7034129288032201,0.007550551238952097,15,30,40,10,0.25
Hy,0.6,10,5,0.5829807047404489,0.5674604065628602,0.796053069042142,-0.01552029817758871,15,30,40,10,0.25
Hy,0.6,10,6,0.42382655282443754,0.5053740380460272,0.7313502823337494,0.08154748522158967,15,30,40,10,0.25
Hy,0.6,10,7,0.4666508293292241,0.5404471411951484,0.7356755682375555,0.07379631186592428,15,30,40,10,0.25
Hy,0.6,10,8,0.6250962011816317,0.599278397461995,0.7018863520471865,-0.02581780371963671,15,30,40,10,0.25
Hy,0.6,10,9,0.40109856812346917,0.6359114517396216,0.7685114070942295,0.23481288361615243,15,30,40,10,0.25
