structure,tau,K,seed,shock_every,initial_fitness,final_fitness
V,0.8,2,14,3,0.46961615094469716,0.6873366250259516
V,0.8,2,15,3,0.5755926410359073,0.6885856194282124
V,0.8,2,16,3,0.5270712747510825,0.69396093810519
V,0.8,2,17,3,0.5503847703666798,0.7697310094372924
V,0.8,2,18,3,0.49845544833485383,0.5826445944386902
V,0.8,2,19,3,0.4150707755723655,0.6585910373345486
V,0.8,2,20,3,0.410219691375357,0.6894042242040335
V,0.8,2,21,3,0.4219163124369551,0.7668743738504669
V,0.8,2,22,3,0.3942587310141421,0.6547490749656948
V,0.8,2,23,3,0.4247982694052921,0.7009861456193085
V,0.8,2,24,3,0.40374269445183075,0.6817019635559063
V,0.8,2,25,3,0.6083584274964541,0.6756140280029495
V,0.8,2,26,3,0.6050404910844871,0.719283897460112
V,0.8,2,27,3,0.4832188344250921,0.6129483192293615
V,0.8,2,28,3,0.5428336549754387,0.6169474976404333
V,0.8,2,29,3,0.46673957094685364,0.6938982558752237
V,0.8,2,30,3,0.4751705590164808,0.7360940165259524
V,0.8,5,1,3,0.4471420536306369,0.7048251536905716
V,0.8,5,2,3,0.5416399034346425,0.7369828350447397
V,0.8,5,3,3,0.5727563913087088,0.6726378696455874
V,0.8,5,4,3,0.5607370837374811,0.730371422777848
V,0.8,5,5,3,0.4848266661190989,0.7297711646201105
V,0.8,5,6,3,0.48324767320326806,0.7416785807818358
V,0.8,5,7,3,0.4656419985359024,0.7892671731412384
V,0.8,5,8,3,0.45865910579245345,0.7028235283488676
V,0.8,5,9,3,0.5717764570990632,0.6834974494952922
V,0.8,5,10,3,0.43662073255515527,0.7430866841139443
V,0.8,5,11,3,0.5504568896952698,0.6702123155739542
V,0.8,5,12,3,0.5490984892494505,0.6751048380174872
V,0.8,5,13,3,0.4722219752656263,0.7963992091466437
V,0.8,5,14,3,0.6163314875196062,0.6675088124822228
V,0.8,5,15,3,0.5826582142658925,0.717256889444314
V,0.8,5,16,3,0.38509096365484596,0.7366947045169767
V,0.8,5,17,3,0.4471597409621032,0.6944046948546304
V,0.8,5,18,3,0.45951050993921566,0.6522959105166274
V,0.8,5,19,3,0.46661020803533787,0.6934607172809943
V,0.8,5,20,3,0.47778527838450374,0.6391258242849633
V,0.8,5,21,3,0.42557952970422785,0.7689852196853505
V,0.8,5,22,3,0.4829400934999324,0.6914464294117489
V,0.8,5,23,3,0.5156027927707739,0.6681059477549671
V,0.8,5,24,3,0.408130408394622,0.6735828055393706
V,0.8,5,25,3,0.5417466094941478,0.7396932820695242
V,0.8,5,26,3,0.5194663244183366,0.7485207460604825
V,0.8,5,27,3,0.33561874970586475,0.6637122285056435
V,0.8,5,28,3,0.5439052142114991,0.6801349317792944
V,0.8,5,29,3,0.5386535502320439,0.609599582695434
V,0.8,5,30,3,0.5692042655948194,0.6924408644553004
V,0.8,10,1,3,0.593354132154353,0.7391607449741782
V,0.8,10,2,3,0.4497588389875402,0.7221874895366097
V,0.8,10,3,3,0.6837658162138287,0.7782515443183633
V,0.8,10,4,3,0.3774619921076147,0.7633410401470458
V,0.8,10,5,3,0.455266601670882,0.6663494569889098
V,0.8,10,6,3,0.44438282170419235,0.6739801973058873
V,0.8,10,7,3,0.4324307710655801,0.6654964006928911
V,0.8,10,8,3,0.47440231858648935,0.6961603289191369
V,0.8,10,9,3,0.5849884825103293,0.7803163255986464
V,0.8,10,10,3,0.5720988443255096,0.6671002534653281
V,0.8,10,11,3,0.4478474084804508,0.6974935485830255
V,0.8,10,12,3,0.4785514089685536,0.7088673837902976
V,0.8,10,13,3,0.5658053478142269,0.6174153200724566
V,0.8,10,14,3,0.5924672768187772,0.6384023261482908
V,0.8,10,15,3,0.6187933536681485,0.6485500531116208
V,0.8,10,16,3,0.6615746370611006,0.6618332868045438
V,0.8,10,17,3,0.4920082305113214,0.7022132037168481
V,0.8,10,18,3,0.47988510956545816,0.6564022326072819
V,0.8,10,19,3,0.4053095139844855,0.7247306197727332
V,0.8,10,20,3,0.39400209949397064,0.6234733942109063
V,0.8,10,21,3,0.4388073140452455,0.6333299563062987
V,0.8,10,22,3,0.6043886116212788,0.6375432402409967
V,0.8,10,23,3,0.4695399472202668,0.6738558511946758
V,0.8,10,24,3,0.47582835323609346,0.6773228945050539
V,0.8,10,25,3,0.4843228215870263,0.6933470883359275
V,0.8,10,26,3,0.5713844871325998,0.6064410811175411
V,0.8,10,27,3,0.5930770348479477,0.7168601514827493
V,0.8,10,28,3,0.5531673974625452,0.666663871456377
V,0.8,10,29,3,0.5255194600394505,0.6450892363221642
V,0.8,10,30,3,0.3828174039325182,0.665531031601516
ML,0.2,2,1,100,0.5454132702207575,0.6703197028398322
ML,0.2,2,2,100,0.48715614228477805,0.7263093646959552
ML,0.2,2,3,100,0.4524625642587671,0.7455996289428888
ML,0.2,2,4,100,0.5970758524291656,0.6955792971803443
ML,0.2,2,5,100,0.38705963102978086,0.6906697800305561
ML,0.2,2,6,100,0.5845634212806485,0.7464391866402378
ML,0.2,2,7,100,0.4193879121116215,0.7112545395082974
ML,0.2,2,8,100,0.4814592563797584,0.741210917679924
ML,0.2,2,9,100,0.4921521025639731,0.730963564193764
ML,0.2,2,10,100,0.5230573268914809,0.6760109352117404
ML,0.2,2,11,100,0.5249805761662409,0.641723240487143
ML,0.2,2,12,100,0.44301948970638455,0.7033570916516745
ML,0.2,2,13,100,0.49398387824348194,0.7149879102799814
ML,0.2,2,14,100,0.3644952177933778,0.6486102821841709
ML,0.2,2,15,100,0.6007338803215535,0.7244902695879004
ML,0.2,2,16,100,0.5172899038024695,0.7151799399186143
ML,0.2,2,17,100,0.446414042278244,0.6882579428047555
ML,0.2,2,18,100,0.6079434328444123,0.6812501788614961
ML,0.2,2,19,100,0.4640132859028066,0.7644219731698985
ML,0.2,2,20,100,0.5457695932926679,0.6890683751856339
ML,0.2,2,21,100,0.5075433211738908,0.7632557101900648
ML,0.2,2,22,100,0.46092367788477573,0.6978805453292363
ML,0.2,2,23,100,0.4569800738558954,0.7680571810966691
ML,0.2,2,24,100,0.3946418740053733,0.6821689366779135
ML,0.2,2,25,100,0.4143600642424804,0.6071979178762512
ML,0.2,2,26,100,0.5777763316007964,0.6841250124195429
ML,0.2,2,27,100,0.38604448388874946,0.7098941777443148
ML,0.2,2,28,100,0.6772505700510887,0.7795187966971221
ML,0.2,2,29,100,0.5099059595401715,0.6990282126764394
ML,0.2,2,30,100,0.4372539086897472,0.6766247736715486
ML,0.2,5,1,100,0.5292684520714573,0.7768092704460419
ML,0.2,5,2,100,0.5876802130240566,0.7283073896062059
ML,0.2,5,3,100,0.4678280005111877,0.729452903524459
ML,0.2,5,4,100,0.3905265845860868,0.7040387448088615
ML,0.2,5,5,100,0.48342922670271193,0.7692206847120143
ML,0.2,5,6,100,0.5446793574439951,0.683031392878655
ML,0.2,5,7,100,0.46749323254340136,0.7265959558559888
ML,0.2,5,8,100,0.5229664957777463,0.7069525557515671
ML,0.2,5,9,100,0.48301498541903276,0.6505547912854459
ML,0.2,5,10,100,0.41471058174546394,0.7121884619607054
ML,0.2,5,11,100,0.5281684847700212,0.733383691328114
ML,0.2,5,12,100,0.29520586028580936,0.7602430765059138
ML,0.2,5,13,100,0.5159429153736158,0.7231942226593375
ML,0.2,5,14,100,0.4736736270589421,0.7124334727957827
ML,0.2,5,15,100,0.7257525238808448,0.7551145155473079
ML,0.2,5,16,100,0.3678195544532238,0.7160717728408851
ML,0.2,5,17,100,0.5444159089859439,0.7204567662511318
ML,0.2,5,18,100,0.3949678421856225,0.7046591694255376
ML,0.2,5,19,100,0.5703554358828767,0.6851128072938552
ML,0.2,5,20,100,0.5072913449686969,0.7354180744155124
ML,0.2,5,21,100,0.5200879852408703,0.7002280986238769
ML,0.2,5,22,100,0.544530408121669,0.6535328822747164
ML,0.2,5,23,100,0.47833650511433523,0.6617492199146991
ML,0.2,5,24,100,0.5512946649475945,0.6912458934772161
ML,0.2,5,25,100,0.6599248258450605,0.7346807108970698
ML,0.2,5,26,100,0.419884112558352,0.7499415331091558
ML,0.2,5,27,100,0.5089424806143273,0.766763273449447
ML,0.2,5,28,100,0.6237011727010279,0.6929870085428285
ML,0.2,5,29,100,0.44292203455110324,0.7516916145361324
ML,0.2,5,30,100,0.5629100775962486,0.711563630071922
ML,0.2,10,1,100,0.525107726170401,0.6951489261996762
ML,0.2,10,2,100,0.418851971722938,0.6623995342538127
ML,0.2,10,3,100,0.6330942621232953,0.7105018572287974
ML,0.2,10,4,100,0.5579295313725005,0.6938182549557305
ML,0.2,10,5,100,0.5866580138125167,0.641433708154229
ML,0.2,10,6,100,0.539600042043542,0.6896200846854575
ML,0.2,10,7,100,0.2558381255272364,0.656158253902822
ML,0.2,10,8,100,0.4589243142078104,0.6829676080387768
ML,0.2,10,9,100,0.5820055686724428,0.7017967120032157
ML,0.2,10,10,100,0.5596687903627149,0.7272746610888563
ML,0.2,10,11,100,0.4974141516534046,0.6973933579035376
ML,0.2,10,12,100,0.4850043519359799,0.6416513506344291
ML,0.2,10,13,100,0.5245759787269447,0.7534256346912468
ML,0.2,10,14,100,0.5093136096571693,0.6473353493058821
ML,0.2,10,15,100,0.5670690306181964,0.6336006324044009
ML,0.2,10,16,100,0.43594768462410843,0.6936088013415661
ML,0.2,10,17,100,0.47777377951212796,0.6486641273911311
ML,0.2,10,18,100,0.5911234544783209,0.7043579580644826
ML,0.2,10,19,100,0.4820241054913654,0.7157278999030633
ML,0.2,10,20,100,0.4150617585494766,0.7031870690969514
ML,0.2,10,21,100,0.3010487947859828,0.6804287639169051
ML,0.2,10,22,100,0.42472476243717516,0.6833599560380482
ML,0.2,10,23,100,0.46276722442955565,0.7131839307748621
ML,0.2,10,24,100,0.5464328004917298,0.6500406184986416
ML,0.2,10,25,100,0.5355405196311789,0.7286366040553743
ML,0.2,10,26,100,0.5894322438040674,0.7739741395365075
ML,0.2,10,27,100,0.553207573215024,0.6362279653234137
ML,0.2,10,28,100,0.5481380601671263,0.668115001786774
ML,0.2,10,29,100,0.5905473667852491,0.6955462574589553
ML,0.2,10,30,100,0.5625696901233259,0.7067046900954619
ML,0.5,2,1,100,0.4331913116976554,0.712091305699841
ML,0.5,2,2,100,0.5075257388334475,0.6918785964612445
ML,0.5,2,3,100,0.5048616414431683,0.7455996289428888
ML,0.5,2,4,100,0.47848678338957595,0.7448592470099495
ML,0.5,2,5,100,0.4158621974231618,0.6906697800305561
ML,0.5,2,6,100,0.48356428674961444,0.6734631319443641
ML,0.5,2,7,100,0.5479165003608544,0.6970200901607977
ML,0.5,2,8,100,0.39618842547219413,0.6344895267202418
ML,0.5,2,9,100,0.5650448707112719,0.7253888779082053
ML,0.5,2,10,100,0.5948622335931029,0.7869034886870048
ML,0.5,2,11,100,0.32337194438865324,0.7325418660427154
ML,0.5,2,12,100,0.5364497791156455,0.7033570916516745
ML,0.5,2,13,100,0.46835426184684165,0.7149879102799814
ML,0.5,2,14,100,0.43783376236794624,0.6486102821841709
ML,0.5,2,15,100,0.44748574363331844,0.7244902695879004
ML,0.5,2,16,100,0.5070401868487294,0.7306084080726737
ML,0.5,2,17,100,0.5124019796546658,0.6826335450652701
ML,0.5,2,18,100,0.5273073334296544,0.6432828556956216
ML,0.5,2,19,100,0.6658231615759244,0.7644219731698985
ML,0.5,2,20,100,0.46302009940346345,0.6890683751856339
ML,0.5,2,21,100,0.5412215943117556,0.7153809788773933
ML,0.5,2,22,100,0.5385393178435103,0.7083122068072343
ML,0.5,2,23,100,0.5402964225786111,0.770955141736176
ML,0.5,2,24,100,0.44654195564645394,0.704579550194217
ML,0.5,2,25,100,0.49947059447473724,0.6462046257023438
ML,0.5,2,26,100,0.4796643752909168,0.6841250124195429
ML,0.5,2,27,100,0.507525136743863,0.7381931136215244
ML,0.5,2,28,100,0.5075796021195766,0.7452722947686513
ML,0.5,2,29,100,0.45081915382237436,0.6300659091076902
ML,0.5,2,30,100,0.44599400467966555,0.7048882088637387
ML,0.5,5,1,100,0.4569883535924328,0.6678950868505378
ML,0.5,5,2,100,0.5029160145846668,0.6768581210050667
ML,0.5,5,3,100,0.3600975594369656,0.6873626966631345
ML,0.5,5,4,100,0.4448980061816393,0.668096220203473
ML,0.5,5,5,100,0.4976806571509432,0.733410013632024
ML,0.5,5,6,100,0.5617909220536565,0.6722334635136473
ML,0.5,5,7,100,0.6567013287102437,0.7388672890030864
ML,0.5,5,8,100,0.43424337409518926,0.7332307089761662
ML,0.5,5,9,100,0.5511431178216912,0.6839628268621009
ML,0.5,5,10,100,0.6407640159147295,0.7000734499861616
ML,0.5,5,11,100,0.4683730956004862,0.7168316758684536
ML,0.5,5,12,100,0.5888465492887456,0.8017331575342647
ML,0.5,5,13,100,0.44838301365859434,0.6862745962491517
ML,0.5,5,14,100,0.6188338420951137,0.7373859626199596
ML,0.5,5,15,100,0.3831468015133337,0.6549161880008897
ML,0.5,5,16,100,0.37627165315688244,0.6639341870152169
ML,0.5,5,17,100,0.4861038939214309,0.6905372954732759
ML,0.5,5,18,100,0.4499234112915911,0.7596504489278345
ML,0.5,5,19,100,0.5838302203069948,0.7561523986583373
ML,0.5,5,20,100,0.6109314148170796,0.6774374777561671
ML,0.5,5,21,100,0.5992462615755798,0.7392795298898294
ML,0.5,5,22,100,0.45773284551092613,0.6950860905625308
ML,0.5,5,23,100,0.4551244288304756,0.7369281295814816
ML,0.5,5,24,100,0.36124656443609027,0.7102874389843582
ML,0.5,5,25,100,0.4308954067417291,0.7113212359051666
ML,0.5,5,26,100,0.5771029829158683,0.7470619862230795
ML,0.5,5,27,100,0.4841117940004494,0.7308291164648958
ML,0.5,5,28,100,0.708547561988764,0.7756372869099873
ML,0.5,5,29,100,0.5130271304791826,0.6502751761022453
ML,0.5,5,30,100,0.4649922702743278,0.7426287272985654
ML,0.5,10,1,100,0.469405759334299,0.6655616811387639
ML,0.5,10,2,100,0.45312768819594174,0.6971654554870723
ML,0.5,10,3,100,0.4393351123328066,0.5902627908837944
ML,0.5,10,4,100,0.49911734212186215,0.6847918051800984
ML,0.5,10,5,100,0.4738954092638403,0.6869059510346022
ML,0.5,10,6,100,0.5618917460746851,0.7701948327136185
ML,0.5,10,7,100,0.4978348315288129,0.6717760752510868
ML,0.5,10,8,100,0.5641036752158716,0.6866741481156957
ML,0.5,10,9,100,0.4493651068690127,0.7184133115484653
ML,0.5,10,10,100,0.4280549798735211,0.7266939063072304
ML,0.5,10,11,100,0.6092894322074949,0.6707270066689737
ML,0.5,10,12,100,0.374804293880112,0.6548069644844496
ML,0.5,10,13,100,0.4519705782251358,0.6183061281135239
ML,0.5,10,14,100,0.38063825439879256,0.6588166853684209
ML,0.5,10,15,100,0.4765876052576123,0.7730101067642074
ML,0.5,10,16,100,0.49951780854529393,0.7156448207704433
ML,0.5,10,17,100,0.40151414525488877,0.6935500630141872
ML,0.5,10,18,100,0.46802659584469963,0.6625486174861875
ML,0.5,10,19,100,0.571419058014981,0.6998023168073266
ML,0.5,10,20,100,0.4891278577534706,0.7061231797915042
ML,0.5,10,21,100,0.5499002956845597,0.6757663311557844
ML,0.5,10,22,100,0.5073997287056687,0.6500872888444781
ML,0.5,10,23,100,0.5099560764712329,0.6370270986167198
ML,0.5,10,24,100,0.5292336583499174,0.745582357314958
ML,0.5,10,25,100,0.49216238978980625,0.6495251128834922
ML,0.5,10,26,100,0.4110371011025117,0.6387609441793844
ML,0.5,10,27,100,0.5564296370272079,0.7026575526283096
ML,0.5,10,28,100,0.47957175405635205,0.6524872259522863
ML,0.5,10,29,100,0.4913838523400402,0.6813197268053813
ML,0.5,10,30,100,0.49918040765588145,0.6717148673603213
ML,0.8,2,1,100,0.5367461726198445,0.7054612041307637
ML,0.8,2,2,100,0.5233834974381726,0.6900190702048455
ML,0.8,2,3,100,0.5895245104342338,0.6857939796140806
ML,0.8,2,4,100,0.4538068706777924,0.7561470521747163
ML,0.8,2,5,100,0.4937626798227264,0.7235417717164689
ML,0.8,2,6,100,0.6471297642550741,0.7464391866402378
ML,0.8,2,7,100,0.45395047015983336,0.6653168371441063
ML,0.8,2,8,100,0.5288617071933225,0.741210917679924
ML,0.8,2,9,100,0.5160753202487738,0.730963564193764
ML,0.8,2,10,100,0.5276303912077241,0.7869034886870048
ML,0.8,2,11,100,0.3814538834558867,0.7345564698374677
ML,0.8,2,12,100,0.49808136846640916,0.6977143635137921
ML,0.8,2,13,100,0.5999158394206973,0.7109698119977075
ML,0.8,2,14,100,0.4350596206044204,0.6486102821841709
ML,0.8,2,15,100,0.4336964272609673,0.642161889920503
ML,0.8,2,16,100,0.4792947427595292,0.7372255405450848
ML,0.8,2,17,100,0.447322999896915,0.6461540084913664
ML,0.8,2,18,100,0.3922731135840041,0.6616500865232399
ML,0.8,2,19,100,0.5424192012925584,0.7191401109346832
ML,0.8,2,20,100,0.5673763125373806,0.6890683751856339
ML,0.8,2,21,100,0.523462225991065,0.698178440238463
ML,0.8,2,22,100,0.42333138221475,0.7237171174969225
ML,0.8,2,23,100,0.5276551976829816,0.7680571810966691
ML,0.8,2,24,100,0.3194271579718201,0.704579550194217
ML,0.8,2,25,100,0.4053457879288038,0.5683371374003945
ML,0.8,2,26,100,0.4722020918672546,0.6940409434894813
ML,0.8,2,27,100,0.5210976257010319,0.6956714439236147
ML,0.8,2,28,100,0.5761129462637996,0.7785231129879586
ML,0.8,2,29,100,0.5003629652258069,0.6262803307992063
ML,0.8,2,30,100,0.5899333437950685,0.7474192519286084
ML,0.8,5,1,100,0.6128352852290483,0.7030084528055273
ML,0.8,5,2,100,0.3847713435319438,0.6809931319048299
ML,0.8,5,3,100,0.524401623502381,0.7260493298488158
ML,0.8,5,4,100,0.45055949988654204,0.7120905361737784
ML,0.8,5,5,100,0.6146038957537897,0.7287607857941057
ML,0.8,5,6,100,0.5068986351570045,0.6732371769635166
ML,0.8,5,7,100,0.371170511017132,0.8015576680946822
ML,0.8,5,8,100,0.47248045868634075,0.7050433417531851
ML,0.8,5,9,100,0.4527479795997521,0.729738915902884
ML,0.8,5,10,100,0.5077465411882511,0.7166389941548689
ML,0.8,5,11,100,0.513835449668829,0.707042582680273
ML,0.8,5,12,100,0.5930490636924893,0.7096513839622668
ML,0.8,5,13,100,0.3935448742386442,0.6862745962491517
ML,0.8,5,14,100,0.5782094042511728,0.805780575215066
ML,0.8,5,15,100,0.58952990282258,0.6989957635349929
ML,0.8,5,16,100,0.5262624068814511,0.7545160566072053
ML,0.8,5,17,100,0.535061336286231,0.7529652593058057
ML,0.8,5,18,100,0.4086220549726208,0.7292665820143134
ML,0.8,5,19,100,0.5525621029663738,0.7888827034432299
ML,0.8,5,20,100,0.5418070801614331,0.7648986535627905
ML,0.8,5,21,100,0.5121364226712201,0.6993661651534376
ML,0.8,5,22,100,0.48764982339112245,0.63462373669087
ML,0.8,5,23,100,0.3123396208526162,0.7126181631430699
ML,0.8,5,24,100,0.5567664781007022,0.7494777968294805
ML,0.8,5,25,100,0.40321210358502174,0.7225952663193262
ML,0.8,5,26,100,0.5509624907055581,0.7018760599263766
ML,0.8,5,27,100,0.5880388351733644,0.7271874683282663
ML,0.8,5,28,100,0.7710709554490791,0.7710709554490791
ML,0.8,5,29,100,0.42344835859766633,0.6734570829151137
ML,0.8,5,30,100,0.4011388778709111,0.7160436133124407
ML,0.8,10,1,100,0.46286894135903905,0.8198230244006013
ML,0.8,10,2,100,0.5130620292215381,0.6373085762571987
ML,0.8,10,3,100,0.5450879736924754,0.6884169911668081
ML,0.8,10,4,100,0.505603612364798,0.6922424684302437
ML,0.8,10,5,100,0.5259187177373404,0.6176627235230311
ML,0.8,10,6,100,0.5504877194640668,0.7154211280845134
ML,0.8,10,7,100,0.39335128140201103,0.7441817427751837
ML,0.8,10,8,100,0.5845052294257526,0.6813773806002363
ML,0.8,10,9,100,0.5980300897569127,0.7432589104760581
ML,0.8,10,10,100,0.4900716974212467,0.6477683436084338
ML,0.8,10,11,100,0.45882231487056474,0.6573040280359663
ML,0.8,10,12,100,0.5642560323930172,0.6856321938891509
ML,0.8,10,13,100,0.4612336588924666,0.7006874279307714
ML,0.8,10,14,100,0.4617004793594305,0.6418405125772303
ML,0.8,10,15,100,0.41439844043372587,0.6986243237018152
ML,0.8,10,16,100,0.5567799146395721,0.6983096145943214
ML,0.8,10,17,100,0.49299944102716725,0.6433657918310637
ML,0.8,10,18,100,0.48273306619807194,0.7539144158802566
ML,0.8,10,19,100,0.6025889487779678,0.6417356838415847
ML,0.8,10,20,100,0.5251016598045685,0.6872942946681408
ML,0.8,10,21,100,0.524662449094788,0.6080072842058937
ML,0.8,10,22,100,0.7069214877171304,0.7128902584500602
ML,0.8,10,23,100,0.5804531432118949,0.7131839307748621
ML,0.8,10,24,100,0.40309228837862776,0.6416727883576095
ML,0.8,10,25,100,0.4933953558602336,0.7519881025225459
ML,0.8,10,26,100,0.5590746940983221,0.6814157770156536
ML,0.8,10,27,100,0.5420422324588963,0.6418373118514868
ML,0.8,10,28,100,0.4309190729393901,0.7302076306259586
ML,0.8,10,29,100,0.429466985887664,0.6235486336887431
ML,0.8,10,30,100,0.5757555062493513,0.659716148650364
ML,0.2,2,1,40,0.5579613830107206,0.719903627126819
ML,0.2,2,2,40,0.5028096956253254,0.6714333946012762
ML,0.2,2,3,40,0.5616867037010973,0.677781584612506
ML,0.2,2,4,40,0.4527925794898074,0.649648737774177
ML,0.2,2,5,40,0.5268136508861766,0.6655252984990925
ML,0.2,2,6,40,0.517648082478716,0.7434284003305088
ML,0.2,2,7,40,0.5299551437156528,0.7626676045317135
ML,0.2,2,8,40,0.4397349084889013,0.6444302136341984
ML,0.2,2,9,40,0.48095775287238784,0.6392943070474055
ML,0.2,2,10,40,0.4577014371204328,0.7445120798351146
ML,0.2,2,11,40,0.41879450648169175,0.6551685871557075
ML,0.2,2,12,40,0.4433424508522673,0.6959809802159944
ML,0.2,2,13,40,0.5358494895001124,0.6996530031165124
ML,0.2,2,14,40,0.4083206522614422,0.5588877720769149
ML,0.2,2,15,40,0.6592036373517695,0.6799545434637688
ML,0.2,2,16,40,0.6050866038192502,0.6896977206524808
ML,0.2,2,17,40,0.5265215332410749,0.609867211825307
ML,0.2,2,18,40,0.4558236134280049,0.6659080363928238
ML,0.2,2,19,40,0.5559076464794097,0.6888253977906638
ML,0.2,2,20,40,0.5229734684959452,0.6465768801235731
ML,0.2,2,21,40,0.4875535587160272,0.6700614247594407
ML,0.2,2,22,40,0.5617569681445785,0.680434719233153
ML,0.2,2,23,40,0.5485805291676485,0.7026366103310485
ML,0.2,2,24,40,0.26803730106930246,0.6800963774987681
ML,0.2,2,25,40,0.3397312413389482,0.5708337400793743
ML,0.2,2,26,40,0.39484268498970077,0.7487978311676694
ML,0.2,2,27,40,0.5523949469645448,0.771427375436121
ML,0.2,2,28,40,0.5403293054214139,0.6931495869883654
ML,0.2,2,29,40,0.5827485224650195,0.6404192068344872
ML,0.2,2,30,40,0.5577241919646003,0.7395292889285165
ML,0.2,5,1,40,0.39390253369607114,0.7057226035403819
ML,0.2,5,2,40,0.49407879388269205,0.6717527938315861
ML,0.2,5,3,40,0.44957159757130766,0.7089198570994345
ML,0.2,5,4,40,0.45560910410460376,0.7178828003399158
ML,0.2,5,5,40,0.45198859016426135,0.6542338470977599
ML,0.2,5,6,40,0.48200483103144426,0.6584620692599676
ML,0.2,5,7,40,0.48788151563854754,0.6580265685101523
ML,0.2,5,8,40,0.4340650726729047,0.6928356053695455
ML,0.2,5,9,40,0.34352564711507944,0.5882452383123489
ML,0.2,5,10,40,0.5377527068248857,0.6851598114601444
ML,0.2,5,11,40,0.4843486520362964,0.6676819958076077
ML,0.2,5,12,40,0.43549428866086937,0.6623340421721107
ML,0.2,5,13,40,0.6021316882875641,0.6667069721414739
ML,0.2,5,14,40,0.5829023847308528,0.6959168798858928
ML,0.2,5,15,40,0.46830254108481956,0.7280810815474892
ML,0.2,5,16,40,0.6159199338772747,0.6581570554330751
ML,0.2,5,17,40,0.6051556101803222,0.6141437230509116
ML,0.2,5,18,40,0.45161373729439375,0.6701391225777258
ML,0.2,5,19,40,0.4510362198160573,0.7902218492185111
