structure,tau,K,seed,shock_every,reshuffle_frac,initial_fitness,final_fitness,improvement,N,n_agents,T
H,0.2,2,18,10,0.25,0.4758211874570088,0.48672691283558894,0.010905725378580144,15,30,40
H,0.2,2,19,10,0.25,0.5103211265746501,0.5726377451060245,0.06231661853137438,15,30,40
H,0.2,2,20,10,0.25,0.4936612449444376,0.604566088364605,0.11090484342016743,15,30,40
H,0.2,2,21,10,0.25,0.37985884141689996,0.5638844855547432,0.18402564413784328,15,30,40
H,0.2,2,22,10,0.25,0.4602095056306829,0.5886084201077774,0.12839891447709445,15,30,40
H,0.2,2,23,10,0.25,0.615640911737188,0.5612979695148894,-0.05434294222229863,15,30,40
H,0.2,2,24,10,0.25,0.497455752051534,0.5935702352607647,0.09611448320923072,15,30,40
H,0.2,2,25,10,0.25,0.4964254816658634,0.5298159026957543,0.03339042102989087,15,30,40
H,0.2,2,26,10,0.25,0.5080291554913516,0.6294507318457199,0.12142157635436823,15,30,40
H,0.2,2,27,10,0.25,0.43010809162228897,0.5192636693144742,0.08915557769218524,15,30,40
H,0.2,2,28,10,0.25,0.5733158469606834,0.6219905251856744,0.04867467822499105,15,30,40
H,0.2,2,29,10,0.25,0.58696942643314,0.5213293175666278,-0.06564010886651217,15,30,40
H,0.2,2,30,10,0.25,0.5809342804066595,0.5780365066099459,-0.002897773796713632,15,30,40
H,0.2,5,1,10,0.25,0.4264942358386382,0.5728936637546678,0.14639942791602956,15,30,40
H,0.2,5,2,10,0.25,0.4693541294448119,0.7251561910472193,0.25580206160240737,15,30,40
H,0.2,5,3,10,0.25,0.546662156724599,0.6206958158375219,0.07403365911292292,15,30,40
H,0.2,5,4,10,0.25,0.6185800827859232,0.601372044064541,-0.017208038721382213,15,30,40
H,0.2,5,5,10,0.25,0.4618579589095652,0.5602384772141522,0.098380518304587,15,30,40
H,0.2,5,6,10,0.25,0.5492662930912651,0.6815037084292249,0.13223741533795985,15,30,40
H,0.2,5,7,10,0.25,0.5357389551556515,0.7507688013457549,0.21502984619010335,15,30,40
H,0.2,5,8,10,0.25,0.5548006549551541,0.47342102145159437,-0.0813796335035597,15,30,40
H,0.2,5,9,10,0.25,0.39880593155343524,0.7290423247150686,0.33023639316163333,15,30,40
H,0.2,5,10,10,0.25,0.48205607577600185,0.7280011324334096,0.24594505665740773,15,30,40
H,0.2,5,11,10,0.25,0.48503966933868686,0.6180377835181567,0.13299811417946988,15,30,40
H,0.2,5,12,10,0.25,0.37441646153530284,0.573408569733362,0.19899210819805913,15,30,40
H,0.2,5,13,10,0.25,0.5392324617133764,0.5503333912169457,0.011100929503569334,15,30,40
H,0.2,5,14,10,0.25,0.5008963969516863,0.5705334768292888,0.06963707987760248,15,30,40
H,0.2,5,15,10,0.25,0.4695575361549981,0.6328615918752127,0.1633040557202146,15,30,40
H,0.2,5,16,10,0.25,0.45941590350941625,0.5589454159982348,0.09952951248881853,15,30,40
H,0.2,5,17,10,0.25,0.5471852657579991,0.5012538124616367,-0.04593145329636239,15,30,40
H,0.2,5,18,10,0.25,0.4930975471989497,0.44421312316358685,-0.04888442403536286,15,30,40
H,0.2,5,19,10,0.25,0.5102811442533604,0.7540190693652196,0.2437379251118592,15,30,40
H,0.2,5,20,10,0.25,0.4122640929825002,0.539222401625193,0.12695830864269275,15,30,40
H,0.2,5,21,10,0.25,0.5184710364746292,0.6958917810597892,0.17742074458516,15,30,40
H,0.2,5,22,10,0.25,0.4752719240140909,0.6942884642936504,0.21901654027955952,15,30,40
H,0.2,5,23,10,0.25,0.45604701461173053,0.7398631297185456,0.2838161151068151,15,30,40
H,0.2,5,24,10,0.25,0.5389653974382974,0.6205487617466204,0.08158336430832303,15,30,40
H,0.2,5,25,10,0.25,0.5152146220541185,0.4683428546231512,-0.046871767430967326,15,30,40
H,0.2,5,26,10,0.25,0.43810099563714655,0.47695385176959604,0.03885285613244949,15,30,40
H,0.2,5,27,10,0.25,0.50288997619772,0.5294464924201043,0.026556516222384308,15,30,40
H,0.2,5,28,10,0.25,0.5775240823804476,0.5582053425340043,-0.019318739846443278,15,30,40
H,0.2,5,29,10,0.25,0.49285910232582697,0.5857401045017565,0.09288100217592954,15,30,40
H,0.2,5,30,10,0.25,0.44551121517831904,0.5448540481548704,0.09934283297655133,15,30,40
H,0.2,10,1,10,0.25,0.4622279792356461,0.5302272579223681,0.06799927868672201,15,30,40
H,0.2,10,2,10,0.25,0.5500026189613666,0.558281172493123,0.008278553531756438,15,30,40
H,0.2,10,3,10,0.25,0.3676651969213159,0.6927386123455688,0.3250734154242529,15,30,40
H,0.2,10,4,10,0.25,0.5867537974720217,0.7047460591247967,0.11799226165277499,15,30,40
H,0.2,10,5,10,0.25,0.5391279520267979,0.5221010882714192,-0.01702686375537865,15,30,40
H,0.2,10,6,10,0.25,0.3864540221298544,0.43384451227087,0.047390490141015595,15,30,40
H,0.2,10,7,10,0.25,0.431318966507329,0.69686773836958,0.26554877186225107,15,30,40
H,0.2,10,8,10,0.25,0.41639198477453304,0.5845136755988876,0.16812169082435452,15,30,40
H,0.2,10,9,10,0.25,0.6101571584399035,0.49214515676224846,-0.11801200167765502,15,30,40
H,0.2,10,10,10,0.25,0.43631233440853284,0.6600746656147858,0.22376233120625294,15,30,40
H,0.2,10,11,10,0.25,0.3970265301846775,0.5141262845051127,0.11709975432043518,15,30,40
H,0.2,10,12,10,0.25,0.512480649751386,0.5498306792971469,0.03735002954576094,15,30,40
H,0.2,10,13,10,0.25,0.5014215936641809,0.6335804038591231,0.13215881019494213,15,30,40
H,0.2,10,14,10,0.25,0.5389583761719129,0.5896157442908461,0.05065736811893318,15,30,40
H,0.2,10,15,10,0.25,0.5159321971630227,0.6252261299112923,0.1092939327482696,15,30,40
H,0.2,10,16,10,0.25,0.3769318298282283,0.5223586085579899,0.14542677872976156,15,30,40
H,0.2,10,17,10,0.25,0.4884527912670097,0.6743351335024752,0.18588234223546551,15,30,40
H,0.2,10,18,10,0.25,0.5379300373802032,0.543891829519444,0.005961792139240862,15,30,40
H,0.2,10,19,10,0.25,0.3863195781761748,0.5926844963628943,0.20636491818671954,15,30,40
H,0.2,10,20,10,0.25,0.39776260717469164,0.607879184629945,0.2101165774552533,15,30,40
H,0.2,10,21,10,0.25,0.3137557072789715,0.46997645764928625,0.15622075037031474,15,30,40
H,0.2,10,22,10,0.25,0.6009205070571937,0.5274765698846642,-0.0734439371725295,15,30,40
H,0.2,10,23,10,0.25,0.4867875473335801,0.5248759299471262,0.03808838261354608,15,30,40
H,0.2,10,24,10,0.25,0.5513907867907248,0.48157970189748817,-0.06981108489323667,15,30,40
H,0.2,10,25,10,0.25,0.4905275187411717,0.5319181576158646,0.04139063887469291,15,30,40
H,0.2,10,26,10,0.25,0.5419296501198553,0.4656052354188479,-0.07632441470100737,15,30,40
H,0.2,10,27,10,0.25,0.45550302600697357,0.5232379117816952,0.06773488577472164,15,30,40
H,0.2,10,28,10,0.25,0.5691292545292208,0.6873655463485111,0.1182362918192903,15,30,40
H,0.2,10,29,10,0.25,0.5165681649206528,0.6692420799892133,0.15267391506856043,15,30,40
H,0.2,10,30,10,0.25,0.4334185962955521,0.5677862470508894,0.1343676507553373,15,30,40
H,0.5,2,1,10,0.25,0.5471193671869374,0.6601259755651993,0.11300660837826182,15,30,40
H,0.5,2,2,10,0.25,0.5109192599573952,0.5575060439316452,0.04658678397424998,15,30,40
H,0.5,2,3,10,0.25,0.6345567982971867,0.6228345239348938,-0.011722274362292895,15,30,40
H,0.5,2,4,10,0.25,0.5364194028107523,0.6925908298775632,0.15617142706681086,15,30,40
H,0.5,2,5,10,0.25,0.4773420397390061,0.5231557975155279,0.0458137577765218,15,30,40
H,0.5,2,6,10,0.25,0.5361371742633495,0.7050512374220846,0.16891406315873514,15,30,40
H,0.5,2,7,10,0.25,0.5386551566704648,0.5692132059928438,0.030558049322378933,15,30,40
H,0.5,2,8,10,0.25,0.4464034075151661,0.6926844262161371,0.24628101870097102,15,30,40
H,0.5,2,9,10,0.25,0.506750797977789,0.5438099510334606,0.037059153055671645,15,30,40
H,0.5,2,10,10,0.25,0.5478046493124814,0.772761730294305,0.22495708098182354,15,30,40
H,0.5,2,11,10,0.25,0.49033172516851836,0.6985573943317558,0.20822566916323743,15,30,40
H,0.5,2,12,10,0.25,0.5094805336877485,0.6324875300990944,0.12300699641134594,15,30,40
H,0.5,2,13,10,0.25,0.5495408193113964,0.6630716159698014,0.11353079665840493,15,30,40
H,0.5,2,14,10,0.25,0.4247220356685086,0.6185086171446983,0.1937865814761897,15,30,40
H,0.5,2,15,10,0.25,0.5797740800397967,0.5878279255547971,0.008053845515000435,15,30,40
H,0.5,2,16,10,0.25,0.46267494589842134,0.5702411073553707,0.10756616145694936,15,30,40
H,0.5,2,17,10,0.25,0.49648663049963637,0.626738845353706,0.13025221485406968,15,30,40
H,0.5,2,18,10,0.25,0.476438520367326,0.5230837069129908,0.046645186545664796,15,30,40
H,0.5,2,19,10,0.25,0.4538826631532436,0.6717423685132972,0.21785970536005356,15,30,40
H,0.5,2,20,10,0.25,0.446528319824726,0.5653066408251509,0.1187783210004249,15,30,40
H,0.5,2,21,10,0.25,0.5128292778011159,0.5830660886180103,0.07023681081689448,15,30,40
H,0.5,2,22,10,0.25,0.44701962336943313,0.6580907988652581,0.211071175495825,15,30,40
H,0.5,2,23,10,0.25,0.5823085424183457,0.519996969095734,-0.062311573322611724,15,30,40
H,0.5,2,24,10,0.25,0.5047165528853271,0.7000884854773696,0.19537193259204244,15,30,40
H,0.5,2,25,10,0.25,0.36450966726463724,0.6431758853323454,0.27866621806770814,15,30,40
H,0.5,2,26,10,0.25,0.5660989900185175,0.6727394970074217,0.10664050698890426,15,30,40
H,0.5,2,27,10,0.25,0.44482778666105804,0.6517704927742785,0.2069427061132204,15,30,40
H,0.5,2,28,10,0.25,0.4824388595421492,0.5938496207242802,0.11141076118213095,15,30,40
H,0.5,2,29,10,0.25,0.4287752171122824,0.6426921198058875,0.21391690269360508,15,30,40
H,0.5,2,30,10,0.25,0.5347586980464609,0.5780322240379541,0.043273525991493145,15,30,40
H,0.5,5,1,10,0.25,0.56602491427216,0.6048157338664761,0.038790819594316184,15,30,40
H,0.5,5,2,10,0.25,0.6210252606405287,0.6631717431799786,0.04214648253944997,15,30,40
H,0.5,5,3,10,0.25,0.5697653151307583,0.5596415435300903,-0.010123771600668019,15,30,40
H,0.5,5,4,10,0.25,0.4701455853946831,0.6262768269737962,0.15613124157911307,15,30,40
H,0.5,5,5,10,0.25,0.43171948010091327,0.5545617196909198,0.12284223959000656,15,30,40
H,0.5,5,6,10,0.25,0.6226782778094401,0.6542623245894471,0.031584046780007036,15,30,40
H,0.5,5,7,10,0.25,0.42865650074709244,0.7612136156189955,0.33255711487190304,15,30,40
H,0.5,5,8,10,0.25,0.5597026539654077,0.6443289776546199,0.08462632368921219,15,30,40
H,0.5,5,9,10,0.25,0.5775100575995123,0.6141581285596719,0.03664807096015954,15,30,40
H,0.5,5,10,10,0.25,0.6024912675602232,0.5768335160117267,-0.025657751548496477,15,30,40
H,0.5,5,11,10,0.25,0.46105103770758554,0.5865196052054868,0.1254685674979013,15,30,40
H,0.5,5,12,10,0.25,0.3807975338434884,0.6120663511857259,0.23126881734223753,15,30,40
H,0.5,5,13,10,0.25,0.5616142968965555,0.6825646524828709,0.1209503555863154,15,30,40
H,0.5,5,14,10,0.25,0.5116891065251428,0.5448244834409346,0.033135376915791825,15,30,40
H,0.5,5,15,10,0.25,0.4816831445110088,0.6396957954543272,0.1580126509433184,15,30,40
H,0.5,5,16,10,0.25,0.3705882624642079,0.7279477448783352,0.35735948241412735,15,30,40
H,0.5,5,17,10,0.25,0.49261911181319146,0.5136863422666377,0.021067230453446217,15,30,40
H,0.5,5,18,10,0.25,0.43100502710126515,0.6576424545557406,0.2266374274544754,15,30,40
H,0.5,5,19,10,0.25,0.6208500371571248,0.6672770435950962,0.046427006437971374,15,30,40
H,0.5,5,20,10,0.25,0.4952119546368808,0.64032734238301,0.14511538774612925,15,30,40
H,0.5,5,21,10,0.25,0.6293856934488666,0.6482079287644628,0.018822235315596125,15,30,40
H,0.5,5,22,10,0.25,0.4910803424524724,0.564875279544445,0.07379493709197266,15,30,40
H,0.5,5,23,10,0.25,0.5151189666930509,0.6907303684266898,0.17561140173363887,15,30,40
H,0.5,5,24,10,0.25,0.5227420872579704,0.5978278756372656,0.07508578837929514,15,30,40
H,0.5,5,25,10,0.25,0.446419125114704,0.5420989116549102,0.0956797865402062,15,30,40
H,0.5,5,26,10,0.25,0.5297482895795531,0.5834324792775694,0.05368418969801625,15,30,40
H,0.5,5,27,10,0.25,0.5064143095786254,0.6821932495616884,0.17577893998306293,15,30,40
H,0.5,5,28,10,0.25,0.5433578234798909,0.5712918402068753,0.027934016726984368,15,30,40
H,0.5,5,29,10,0.25,0.3546297669325258,0.5491511114977249,0.1945213445651991,15,30,40
H,0.5,5,30,10,0.25,0.5353924754612857,0.6634514319127683,0.1280589564514827,15,30,40
H,0.5,10,1,10,0.25,0.3810450983379641,0.5965092244473721,0.21546412610940796,15,30,40
H,0.5,10,2,10,0.25,0.5728458340763504,0.6996536327804372,0.12680779870408687,15,30,40
H,0.5,10,3,10,0.25,0.5240300136333151,0.8084618477572323,0.28443183412391715,15,30,40
H,0.5,10,4,10,0.25,0.6137481142121737,0.5530545877335447,-0.06069352647862902,15,30,40
H,0.5,10,5,10,0.25,0.51425876211045,0.6051192195347173,0.0908604574242673,15,30,40
H,0.5,10,6,10,0.25,0.5836982806166628,0.5793582493470205,-0.0043400312696423304,15,30,40
H,0.5,10,7,10,0.25,0.3966009030048082,0.6323304563804424,0.23572955337563417,15,30,40
H,0.5,10,8,10,0.25,0.47364614586328363,0.5031024318752741,0.029456286011990518,15,30,40
H,0.5,10,9,10,0.25,0.4077513700283376,0.6405032547526476,0.23275188472430997,15,30,40
H,0.5,10,10,10,0.25,0.5256682021206647,0.5121221657430264,-0.013546036377638293,15,30,40
H,0.5,10,11,10,0.25,0.36478965437561167,0.5795778885497518,0.2147882341741401,15,30,40
H,0.5,10,12,10,0.25,0.5962237361652022,0.5588639058742741,-0.03735983029092804,15,30,40
H,0.5,10,13,10,0.25,0.4996234503893577,0.5732761787905472,0.07365272840118947,15,30,40
H,0.5,10,14,10,0.25,0.5869953265996074,0.5722726884225198,-0.014722638177087632,15,30,40
H,0.5,10,15,10,0.25,0.5051327014065274,0.7340691267540917,0.2289364253475643,15,30,40
H,0.5,10,16,10,0.25,0.43020666837983274,0.6925865093474046,0.2623798409675719,15,30,40
H,0.5,10,17,10,0.25,0.5850637977862028,0.5684794089390325,-0.016584388847170284,15,30,40
H,0.5,10,18,10,0.25,0.4712313676097206,0.6222028475658851,0.15097147995616444,15,30,40
H,0.5,10,19,10,0.25,0.7078368690674056,0.6116993466837982,-0.0961375223836074,15,30,40
H,0.5,10,20,10,0.25,0.4923148830277942,0.5489693901110736,0.056654507083279404,15,30,40
H,0.5,10,21,10,0.25,0.5939761947188867,0.6198546411374012,0.025878446418514445,15,30,40
H,0.5,10,22,10,0.25,0.3984389247096086,0.6817389981250354,0.28330007341542673,15,30,40
H,0.5,10,23,10,0.25,0.5552553504393887,0.5829250571193132,0.02766970667992452,15,30,40
H,0.5,10,24,10,0.25,0.3998845379201492,0.5303779192811245,0.13049338136097532,15,30,40
H,0.5,10,25,10,0.25,0.5784000344312847,0.7254340441837723,0.1470340097524876,15,30,40
H,0.5,10,26,10,0.25,0.49589145941202034,0.7019772637588098,0.20608580434678941,15,30,40
H,0.5,10,27,10,0.25,0.41437968060021285,0.7502883574921826,0.33590867689196974,15,30,40
H,0.5,10,28,10,0.25,0.5770511691466924,0.6873335322400999,0.11028236309340744,15,30,40
H,0.5,10,29,10,0.25,0.5151718605665646,0.670476782383718,0.15530492181715339,15,30,40
H,0.5,10,30,10,0.25,0.47582823769847027,0.668514754067863,0.1926865163693927,15,30,40
H,0.8,2,1,10,0.25,0.604976432432133,0.6196973252388186,0.014720892806685648,15,30,40
H,0.8,2,2,10,0.25,0.39315572825876693,0.6653858564339256,0.2722301281751586,15,30,40
H,0.8,2,3,10,0.25,0.5168006397649118,0.5863305002447159,0.06952986047980414,15,30,40
H,0.8,2,4,10,0.25,0.44915466490353534,0.6930035111004222,0.2438488461968869,15,30,40
H,0.8,2,5,10,0.25,0.5384038283309119,0.6287396861904359,0.09033585785952392,15,30,40
H,0.8,2,6,10,0.25,0.5653248549020881,0.6694174671660601,0.10409261226397204,15,30,40
H,0.8,2,7,10,0.25,0.37298429632196406,0.6583414904473152,0.2853571941253511,15,30,40
H,0.8,2,8,10,0.25,0.3979391921625063,0.6330079477447399,0.2350687555822336,15,30,40
H,0.8,2,9,10,0.25,0.4523652984829161,0.6172570128782896,0.16489171439537348,15,30,40
H,0.8,2,10,10,0.25,0.4415624119102301,0.6513077130443921,0.20974530113416195,15,30,40
H,0.8,2,11,10,0.25,0.2717595533683015,0.7612462516244294,0.4894866982561279,15,30,40
H,0.8,2,12,10,0.25,0.3400568355540294,0.6817803819755568,0.3417235464215274,15,30,40
H,0.8,2,13,10,0.25,0.6007101418731093,0.6998462728811014,0.09913613100799201,15,30,40
H,0.8,2,14,10,0.25,0.43837467736443597,0.6651909481979283,0.22681627083349237,15,30,40
H,0.8,2,15,10,0.25,0.4950181445660199,0.715615965699854,0.22059782113383408,15,30,40
H,0.8,2,16,10,0.25,0.5318680962010736,0.7110923395104594,0.1792242433093858,15,30,40
H,0.8,2,17,10,0.25,0.4417974244473259,0.5603136070112326,0.11851618256390667,15,30,40
H,0.8,2,18,10,0.25,0.45168895136733084,0.6518137414166542,0.20012479004932332,15,30,40
H,0.8,2,19,10,0.25,0.42769599216193466,0.6073885196021519,0.17969252744021724,15,30,40
H,0.8,2,20,10,0.25,0.5604882773285619,0.6963801889650564,0.1358919116364945,15,30,40
H,0.8,2,21,10,0.25,0.5989682487119573,0.6992430374087593,0.10027478869680195,15,30,40
H,0.8,2,22,10,0.25,0.5442594592663462,0.7611520296281248,0.21689257036177856,15,30,40
H,0.8,2,23,10,0.25,0.36785415546916556,0.6525783745171692,0.2847242190480036,15,30,40
H,0.8,2,24,10,0.25,0.51943820746025,0.7567193174354314,0.23728110997518137,15,30,40
H,0.8,2,25,10,0.25,0.4271009772274593,0.6497887029690063,0.22268772574154694,15,30,40
H,0.8,2,26,10,0.25,0.5495510658829731,0.6990526188794305,0.1495015529964574,15,30,40
H,0.8,2,27,10,0.25,0.5188301439759423,0.7823223363683752,0.26349219239243293,15,30,40
H,0.8,2,28,10,0.25,0.5925135673808231,0.7304248442473116,0.13791127686648852,15,30,40
H,0.8,2,29,10,0.25,0.551710187446654,0.7982251892537499,0.24651500180709585,15,30,40
H,0.8,2,30,10,0.25,0.44140509246556875,0.7330524659879477,0.29164737352237896,15,30,40
H,0.8,5,1,10,0.25,0.3943557815995694,0.659451296209084,0.26509551460951464,15,30,40
H,0.8,5,2,10,0.25,0.4713703681248042,0.6466163677801704,0.1752459996553662,15,30,40
H,0.8,5,3,10,0.25,0.4296021821838289,0.6781569418044593,0.2485547596206304,15,30,40
H,0.8,5,4,10,0.25,0.46700952341461466,0.6828009571316792,0.21579143371706455,15,30,40
H,0.8,5,5,10,0.25,0.4766534011107047,0.6988691262752337,0.22221572516452898,15,30,40
H,0.8,5,6,10,0.25,0.6169897798715943,0.6516138943140958,0.034624114442501464,15,30,40
H,0.8,5,7,10,0.25,0.35976493757967015,0.6469976888353375,0.28723275125566733,15,30,40
H,0.8,5,8,10,0.25,0.43818532310194425,0.6989810419671068,0.2607957188651625,15,30,40
H,0.8,5,9,10,0.25,0.5212423377424079,0.6442893259641368,0.12304698822172888,15,30,40
H,0.8,5,10,10,0.25,0.5402661868936126,0.6419634262704489,0.10169723937683628,15,30,40
H,0.8,5,11,10,0.25,0.5719266581775472,0.6906899129539593,0.11876325477641214,15,30,40
H,0.8,5,12,10,0.25,0.5510131558462812,0.6433662098882564,0.09235305404197525,15,30,40
H,0.8,5,13,10,0.25,0.4340160669242189,0.67104596544661,0.2370298985223911,15,30,40
H,0.8,5,14,10,0.25,0.4953694361675515,0.7496755465374005,0.254306110369849,15,30,40
H,0.8,5,15,10,0.25,0.5687889833789838,0.6980756580899923,0.12928667471100852,15,30,40
H,0.8,5,16,10,0.25,0.5652249092228178,0.6713780316331744,0.10615312241035668,15,30,40
H,0.8,5,17,10,0.25,0.47729057746985654,0.6590689804762596,0.18177840300640308,15,30,40
H,0.8,5,18,10,0.25,0.5209957819503453,0.732855750710201,0.2118599687598557,15,30,40
H,0.8,5,19,10,0.25,0.5205572502696317,0.647876253014744,0.12731900274511232,15,30,40
H,0.8,5,20,10,0.25,0.4504268819414777,0.7207963501919585,0.27036946825048086,15,30,40
H,0.8,5,21,10,0.25,0.529416689512981,0.6060845982045502,0.07666790869156914,15,30,40
H,0.8,5,22,10,0.25,0.48287921330542644,0.6824467074470311,0.19956749414160463,15,30,40
H,0.8,5,23,10,0.25,0.49938794714176626,0.6230863230737713,0.12369837593200506,15,30,40
H,0.8,5,24,10,0.25,0.5947053615622163,0.7262527829855514,0.1315474214233351,15,30,40
H,0.8,5,25,10,0.25,0.5440118729103335,0.6675078863506149,0.12349601344028138,15,30,40
H,0.8,5,26,10,0.25,0.4868710175869229,0.6851518419894868,0.19828082440256384,15,30,40
H,0.8,5,27,10,0.25,0.5688261538113993,0.6531760076332852,0.08434985382188587,15,30,40
H,0.8,5,28,10,0.25,0.5153753263417475,0.5966613268266926,0.08128600048494505,15,30,40
H,0.8,5,29,10,0.25,0.5909047130877202,0.6911991433092872,0.10029443022156703,15,30,40
H,0.8,5,30,10,0.25,0.6253562213873216,0.6979643882897396,0.072608166902418,15,30,40
H,0.8,10,1,10,0.25,0.5909930557519593,0.5970850355073407,0.006091979755381449,15,30,40
H,0.8,10,2,10,0.25,0.4478644259495118,0.7034355513705989,0.25557112542108706,15,30,40
H,0.8,10,3,10,0.25,0.529112829850135,0.6019006894510379,0.07278785960090295,15,30,40
H,0.8,10,4,10,0.25,0.5491235809768223,0.6943994476971947,0.1452758667203724,15,30,40
H,0.8,10,5,10,0.25,0.5695774081651559,0.6860015700573094,0.11642416189215354,15,30,40
H,0.8,10,6,10,0.25,0.548279915237112,0.6179681761516778,0.06968826091456581,15,30,40
H,0.8,10,7,10,0.25,0.5731415768693415,0.6035968542115955,0.03045527734225395,15,30,40
H,0.8,10,8,10,0.25,0.4168872033890913,0.5789605123980633,0.16207330900897204,15,30,40
H,0.8,10,9,10,0.25,0.509417109862581,0.6669148442826048,0.1574977344200238,15,30,40
H,0.8,10,10,10,0.25,0.45738517756554115,0.5596996544421922,0.10231447687665102,15,30,40
H,0.8,10,11,10,0.25,0.5080114537677688,0.6677692990016671,0.15975784523389835,15,30,40
H,0.8,10,12,10,0.25,0.4399020889050829,0.6568870851032172,0.21698499619813433,15,30,40
H,0.8,10,13,10,0.25,0.48336194499231333,0.690096112211408,0.20673416721909466,15,30,40
H,0.8,10,14,10,0.25,0.5354311712666194,0.7186247063411207,0.1831935350745013,15,30,40
H,0.8,10,15,10,0.25,0.5071853601225912,0.6550760536485092,0.147890693525918,15,30,40
H,0.8,10,16,10,0.25,0.6085298769844871,0.5863492249212868,-0.0221806520632003,15,30,40
