structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,n_improvements,n_stalls,N,n_agents,T
H,0.1,10,34,0.5195319397393919,0.6023247606535254,0.6023247606535254,0.08279282091413342,16,1,39,15,30,40
H,0.1,10,35,0.5694305917856878,0.5694305917856878,0.5694305917856878,0.0,0,0,40,15,30,40
H,0.1,10,36,0.48139106621956473,0.48139106621956473,0.48139106621956473,0.0,0,0,40,15,30,40
H,0.1,10,37,0.6720266076009072,0.6720266076009072,0.6720266076009072,0.0,0,0,40,15,30,40
H,0.1,10,38,0.5160844035716046,0.5160844035716046,0.5160844035716046,0.0,0,0,40,15,30,40
H,0.1,10,39,0.5916830870262481,0.5916830870262481,0.5916830870262481,0.0,0,0,40,15,30,40
H,0.1,10,40,0.572525174172858,0.572525174172858,0.572525174172858,0.0,0,0,40,15,30,40
H,0.2,2,1,0.604551079456184,0.6383392549091895,0.6383392549091895,0.0337881754530055,26,1,39,15,30,40
H,0.2,2,2,0.5608590284328616,0.6423636895349767,0.6423636895349767,0.08150466110211507,15,3,37,15,30,40
H,0.2,2,3,0.5449751322680135,0.7048733457597424,0.7048733457597424,0.15989821349172884,25,4,36,15,30,40
H,0.2,2,4,0.5516482279845358,0.6974635921612548,0.6974635921612548,0.14581536417671892,22,4,36,15,30,40
H,0.2,2,5,0.5638254350933531,0.6331468176816764,0.6331468176816764,0.06932138258832321,25,2,38,15,30,40
H,0.2,2,6,0.5597546200520483,0.7298378422584958,0.7298378422584958,0.17008322220644745,33,5,35,15,30,40
H,0.2,2,7,0.574283304630619,0.6913457777879024,0.6913457777879024,0.11706247315728335,31,4,36,15,30,40
H,0.2,2,8,0.3757312007577631,0.5872662312035982,0.5872662312035982,0.2115350304458351,38,2,38,15,30,40
H,0.2,2,9,0.475423125992086,0.702809657922194,0.702809657922194,0.22738653193010794,36,7,33,15,30,40
H,0.2,2,10,0.5958832956210168,0.6271448137314923,0.6271448137314923,0.031261518110475506,13,2,38,15,30,40
H,0.2,2,11,0.4694816079181367,0.6458067073829558,0.6458067073829558,0.17632509946481906,30,7,33,15,30,40
H,0.2,2,12,0.43469799946123366,0.6479089580285222,0.6479089580285222,0.21321095856728856,31,7,33,15,30,40
H,0.2,2,13,0.42891816139321803,0.6636052493476196,0.6636052493476196,0.23468708795440152,20,3,37,15,30,40
H,0.2,2,14,0.4047275302196725,0.5793213892233351,0.5793213892233351,0.1745938590036626,40,4,36,15,30,40
H,0.2,2,15,0.5558076577318812,0.6323287382464783,0.6323287382464783,0.07652108051459705,20,2,38,15,30,40
H,0.2,2,16,0.5341166737735974,0.7155756270207008,0.7155756270207008,0.18145895324710337,40,5,35,15,30,40
H,0.2,2,17,0.3966105664481334,0.5979998954819608,0.5979998954819608,0.20138932903382734,39,5,35,15,30,40
H,0.2,2,18,0.4629160737158116,0.6151334006457084,0.6151334006457084,0.1522173269298968,21,2,38,15,30,40
H,0.2,2,19,0.5670081717227542,0.6285055275554888,0.6285055275554888,0.061497355832734635,15,1,39,15,30,40
H,0.2,2,20,0.39480747015458373,0.5740226006074581,0.5740226006074581,0.1792151304528744,28,3,37,15,30,40
H,0.2,2,21,0.4159446802801244,0.5469209336474817,0.5469209336474817,0.13097625336735735,36,2,38,15,30,40
H,0.2,2,22,0.47562433818463384,0.6239824995010815,0.6239824995010815,0.1483581613164477,38,3,37,15,30,40
H,0.2,2,23,0.6382264404771502,0.6463048870389242,0.6463048870389242,0.008078446561774033,14,1,39,15,30,40
H,0.2,2,24,0.4308113563619532,0.4922104204695412,0.4922104204695412,0.061399064107588,18,1,39,15,30,40
H,0.2,2,25,0.4113766186284797,0.5924587427755716,0.5924587427755716,0.18108212414709196,35,3,37,15,30,40
H,0.2,2,26,0.5030127214799466,0.5726720187578316,0.5726720187578316,0.069659297277885,18,1,39,15,30,40
H,0.2,2,27,0.5393440787394362,0.6135584331592592,0.6135584331592592,0.07421435441982294,19,2,38,15,30,40
H,0.2,2,28,0.49705027826808235,0.49705027826808235,0.49705027826808235,0.0,0,0,40,15,30,40
H,0.2,2,29,0.46341755495767584,0.6475530187805598,0.6475530187805598,0.18413546382288398,28,4,36,15,30,40
H,0.2,2,30,0.5624703901060857,0.6616424529321829,0.6616424529321829,0.09917206282609725,38,6,34,15,30,40
H,0.2,2,31,0.41904767108535756,0.6791567867075277,0.6791567867075277,0.2601091156221701,24,3,37,15,30,40
H,0.2,2,32,0.39293132666309316,0.6910847087479393,0.6910847087479393,0.2981533820848461,23,5,35,15,30,40
H,0.2,2,33,0.47037178446932365,0.5695520214530286,0.5695520214530286,0.09918023698370498,27,1,39,15,30,40
H,0.2,2,34,0.4169799930158996,0.6061640596345321,0.6061640596345321,0.18918406661863252,36,2,38,15,30,40
H,0.2,2,35,0.5424184418920767,0.6380616163230858,0.6380616163230858,0.09564317443100911,22,2,38,15,30,40
H,0.2,2,36,0.4188432730502958,0.5129061082775656,0.5129061082775656,0.09406283522726977,30,1,39,15,30,40
H,0.2,2,37,0.42241435327859056,0.5923954346377613,0.5923954346377613,0.16998108135917078,31,5,35,15,30,40
H,0.2,2,38,0.47323829684398133,0.6667649536845894,0.6667649536845894,0.1935266568406081,39,5,35,15,30,40
H,0.2,2,39,0.35036438698738775,0.43026064833050975,0.43026064833050975,0.079896261343122,31,1,39,15,30,40
H,0.2,2,40,0.314732874357779,0.5664453013219114,0.5664453013219114,0.2517124269641324,32,4,36,15,30,40
H,0.2,5,1,0.43206697346943884,0.6566035071897287,0.6566035071897287,0.22453653372028987,21,3,37,15,30,40
H,0.2,5,2,0.5637868470870687,0.7190373447105727,0.7190373447105727,0.15525049762350396,35,3,37,15,30,40
H,0.2,5,3,0.5675793935690122,0.6266463234068413,0.6266463234068413,0.05906692983782913,10,1,39,15,30,40
H,0.2,5,4,0.4541117864266458,0.7323103674702783,0.7323103674702783,0.27819858104363254,34,4,36,15,30,40
H,0.2,5,5,0.4781483474076738,0.6306516958674241,0.6306516958674241,0.15250334845975028,21,3,37,15,30,40
H,0.2,5,6,0.531017132212675,0.7144463385380072,0.7144463385380072,0.18342920632533222,12,4,36,15,30,40
H,0.2,5,7,0.47395400360150736,0.655801211118593,0.655801211118593,0.18184720751708566,28,2,38,15,30,40
H,0.2,5,8,0.6063116454097834,0.7169532841563837,0.7169532841563837,0.11064163874660027,19,3,37,15,30,40
H,0.2,5,9,0.4291077540462431,0.6567188972378997,0.6567188972378997,0.2276111431916566,14,2,38,15,30,40
H,0.2,5,10,0.4939963857914455,0.6876235364733836,0.6876235364733836,0.1936271506819381,19,2,38,15,30,40
H,0.2,5,11,0.5347248892556428,0.687515336012432,0.687515336012432,0.1527904467567892,25,3,37,15,30,40
H,0.2,5,12,0.5527791510855579,0.7240694892658048,0.7240694892658048,0.17129033818024697,19,2,38,15,30,40
H,0.2,5,13,0.5472174878221652,0.6804210788956812,0.6804210788956812,0.13320359107351598,30,4,36,15,30,40
H,0.2,5,14,0.5074197032024053,0.6566042218500165,0.6566042218500165,0.14918451864761129,28,4,36,15,30,40
H,0.2,5,15,0.6327586143476477,0.6499385871922849,0.6499385871922849,0.017179972844637237,11,2,38,15,30,40
H,0.2,5,16,0.5057164655910018,0.6803836374582917,0.6803836374582917,0.17466717186728986,19,3,37,15,30,40
H,0.2,5,17,0.4470294356586262,0.6634756981689659,0.6634756981689659,0.21644626251033972,33,2,38,15,30,40
H,0.2,5,18,0.4214023415601647,0.5887988630595171,0.5887988630595171,0.1673965214993524,17,2,38,15,30,40
H,0.2,5,19,0.5423339150889301,0.7773898506136178,0.7773898506136178,0.23505593552468762,20,4,36,15,30,40
H,0.2,5,20,0.5068867279354374,0.7298733426099471,0.7298733426099471,0.22298661467450964,33,5,35,15,30,40
H,0.2,5,21,0.4339699570212801,0.5872046464750453,0.5872046464750453,0.15323468945376523,39,2,38,15,30,40
H,0.2,5,22,0.485401473372204,0.643455020207859,0.643455020207859,0.15805354683565503,14,3,37,15,30,40
H,0.2,5,23,0.4685756585816067,0.6333823092548745,0.6333823092548745,0.16480665067326777,35,2,38,15,30,40
H,0.2,5,24,0.5087873812316198,0.6161782850776312,0.6161782850776312,0.10739090384601135,28,2,38,15,30,40
H,0.2,5,25,0.5227775101251831,0.700184260770028,0.700184260770028,0.1774067506448449,17,2,38,15,30,40
H,0.2,5,26,0.5639232984924509,0.6631068912948765,0.6631068912948765,0.09918359280242561,3,1,39,15,30,40
H,0.2,5,27,0.5045230002384777,0.7019074629491064,0.7019074629491064,0.1973844627106287,17,3,37,15,30,40
H,0.2,5,28,0.46486001288626916,0.7960831205331346,0.7960831205331346,0.3312231076468654,31,4,36,15,30,40
H,0.2,5,29,0.5026249368061416,0.5854239135108122,0.5854239135108122,0.08279897670467062,30,1,39,15,30,40
H,0.2,5,30,0.5628608749521322,0.6512120956873281,0.6512120956873281,0.08835122073519586,6,2,38,15,30,40
H,0.2,5,31,0.4514188279452567,0.6979690848837495,0.6979690848837495,0.24655025693849286,23,5,35,15,30,40
H,0.2,5,32,0.4537539987441605,0.6914822576240909,0.6914822576240909,0.23772825887993038,36,2,38,15,30,40
H,0.2,5,33,0.5259561171841719,0.6444893150603327,0.6444893150603327,0.11853319787616079,2,1,39,15,30,40
H,0.2,5,34,0.4036750032056072,0.680523281600909,0.680523281600909,0.27684827839530185,11,3,37,15,30,40
H,0.2,5,35,0.4042774770194786,0.7209087822406115,0.7209087822406115,0.3166313052211329,3,2,38,15,30,40
H,0.2,5,36,0.4446601014407616,0.4878599656097439,0.4878599656097439,0.04319986416898225,19,1,39,15,30,40
H,0.2,5,37,0.2715119159383494,0.6631843531766992,0.6631843531766992,0.3916724372383498,11,5,35,15,30,40
H,0.2,5,38,0.40218264836971224,0.659149170585049,0.659149170585049,0.2569665222153367,15,2,38,15,30,40
H,0.2,5,39,0.5610420250824218,0.7182861996749715,0.7182861996749715,0.1572441745925497,10,1,39,15,30,40
H,0.2,5,40,0.45227918999975886,0.6360201785340742,0.6360201785340742,0.18374098853431536,32,2,38,15,30,40
H,0.2,10,1,0.612036638174022,0.6619432182397154,0.6619432182397154,0.04990658006569337,23,1,39,15,30,40
H,0.2,10,2,0.6026015522984014,0.6756966351890993,0.6756966351890993,0.07309508289069788,25,2,38,15,30,40
H,0.2,10,3,0.44964657191673557,0.6423113139306857,0.6423113139306857,0.19266474201395017,25,2,38,15,30,40
H,0.2,10,4,0.4444247120896361,0.6252560603926774,0.6252560603926774,0.18083134830304137,21,2,38,15,30,40
H,0.2,10,5,0.3970069964509874,0.5331893143895567,0.5331893143895567,0.13618231793856933,14,1,39,15,30,40
H,0.2,10,6,0.4204645274099877,0.6917424476761009,0.6917424476761009,0.27127792026611325,12,3,37,15,30,40
H,0.2,10,7,0.6886271584050814,0.7329724712061616,0.7329724712061616,0.04434531280108023,14,2,38,15,30,40
H,0.2,10,8,0.4217919435582082,0.6561531264675167,0.6561531264675167,0.23436118290930846,10,1,39,15,30,40
H,0.2,10,9,0.5329119300709291,0.639741902391237,0.639741902391237,0.10682997232030789,25,2,38,15,30,40
H,0.2,10,10,0.4931279557390981,0.7176117721662137,0.7176117721662137,0.22448381642711562,13,2,38,15,30,40
H,0.2,10,11,0.44434917908321075,0.44434917908321075,0.44434917908321075,0.0,0,0,40,15,30,40
H,0.2,10,12,0.4633459258170191,0.5450204067016075,0.5450204067016075,0.08167448088458834,5,1,39,15,30,40
H,0.2,10,13,0.4709034543512204,0.6731722633730277,0.6731722633730277,0.20226880902180733,12,2,38,15,30,40
H,0.2,10,14,0.559980430444043,0.559980430444043,0.559980430444043,0.0,0,0,40,15,30,40
H,0.2,10,15,0.5211617635664162,0.7112672924745602,0.7112672924745602,0.19010552890814403,27,2,38,15,30,40
H,0.2,10,16,0.5328334848725189,0.5957685861356466,0.5957685861356466,0.06293510126312774,10,1,39,15,30,40
H,0.2,10,17,0.4793500605084447,0.6603844966808146,0.6603844966808146,0.18103443617236986,20,3,37,15,30,40
H,0.2,10,18,0.47368081251110206,0.6722344005523587,0.6722344005523587,0.19855358804125667,3,1,39,15,30,40
H,0.2,10,19,0.4573112025235956,0.6409810659799587,0.6409810659799587,0.18366986345636316,40,2,38,15,30,40
H,0.2,10,20,0.5356928177013481,0.6786006492318734,0.6786006492318734,0.14290783153052522,10,1,39,15,30,40
H,0.2,10,21,0.5516605600343201,0.6587036934441354,0.6587036934441354,0.1070431334098153,16,2,38,15,30,40
H,0.2,10,22,0.43267646952473826,0.6526864956625796,0.6526864956625796,0.22001002613784137,17,2,38,15,30,40
H,0.2,10,23,0.4436722523928234,0.6488789505153639,0.6488789505153639,0.20520669812254055,26,3,37,15,30,40
H,0.2,10,24,0.570262589903016,0.745582357314958,0.745582357314958,0.175319767411942,24,3,37,15,30,40
H,0.2,10,25,0.6220248301198092,0.6220248301198092,0.6220248301198092,0.0,0,0,40,15,30,40
H,0.2,10,26,0.44173187621689575,0.7259995432959893,0.7259995432959893,0.2842676670790935,24,5,35,15,30,40
H,0.2,10,27,0.5744771388283755,0.6170219470194049,0.6170219470194049,0.04254480819102946,26,2,38,15,30,40
H,0.2,10,28,0.5209175964394313,0.6432160971838216,0.6432160971838216,0.1222985007443903,2,1,39,15,30,40
H,0.2,10,29,0.4879295328640315,0.5893630644589799,0.5893630644589799,0.10143353159494839,15,1,39,15,30,40
H,0.2,10,30,0.44593655784691877,0.6160634831579533,0.6160634831579533,0.17012692531103457,23,1,39,15,30,40
H,0.2,10,31,0.4694469784412165,0.6502501822719731,0.6502501822719731,0.18080320383075654,29,2,38,15,30,40
H,0.2,10,32,0.3753906294668318,0.622900209400742,0.622900209400742,0.24750957993391015,39,3,37,15,30,40
H,0.2,10,33,0.4312479837660001,0.693001796134896,0.693001796134896,0.2617538123688959,16,2,38,15,30,40
H,0.2,10,34,0.40200727803784475,0.6522183540122666,0.6522183540122666,0.2502110759744218,33,4,36,15,30,40
H,0.2,10,35,0.41817347663280924,0.6408023765383695,0.6408023765383695,0.22262889990556023,4,2,38,15,30,40
H,0.2,10,36,0.6141607823530051,0.6141607823530051,0.6141607823530051,0.0,0,0,40,15,30,40
H,0.2,10,37,0.3995201461763208,0.5991273564739115,0.5991273564739115,0.19960721029759065,19,2,38,15,30,40
H,0.2,10,38,0.6161682546216632,0.7214789228369066,0.7214789228369066,0.10531066821524337,19,1,39,15,30,40
H,0.2,10,39,0.34779258280548564,0.6792795970527686,0.6792795970527686,0.331487014247283,18,3,37,15,30,40
H,0.2,10,40,0.5178205618374545,0.6611210974426551,0.6611210974426551,0.14330053560520062,24,3,37,15,30,40
H,0.3,2,1,0.4747488289190507,0.6852209255296754,0.6852209255296754,0.21047209661062471,25,5,35,15,30,40
H,0.3,2,2,0.39415818303845823,0.6885041221401585,0.6885041221401585,0.2943459391017003,30,9,31,15,30,40
H,0.3,2,3,0.5695467541137206,0.6652581289562715,0.6652581289562715,0.09571137484255088,33,5,35,15,30,40
H,0.3,2,4,0.46532592268428274,0.7561470521747163,0.7561470521747163,0.2908211294904336,19,6,34,15,30,40
H,0.3,2,5,0.4313193953537998,0.7250243049291851,0.7250243049291851,0.2937049095753853,19,8,32,15,30,40
H,0.3,2,6,0.5625823408550278,0.7940393794639249,0.7940393794639249,0.2314570386088971,15,3,37,15,30,40
H,0.3,2,7,0.4768126236565909,0.6978016083943711,0.6978016083943711,0.22098898473778023,18,6,34,15,30,40
H,0.3,2,8,0.43233801187775317,0.741210917679924,0.741210917679924,0.3088729058021708,26,6,34,15,30,40
H,0.3,2,9,0.4630573897506283,0.7316362379298791,0.7316362379298791,0.26857884817925076,30,10,30,15,30,40
H,0.3,2,10,0.4796140305733521,0.7420918866818098,0.7420918866818098,0.2624778561084577,14,6,34,15,30,40
H,0.3,2,11,0.4270603711389726,0.7325418660427154,0.7325418660427154,0.3054814949037428,23,7,33,15,30,40
H,0.3,2,12,0.4163319376204617,0.6882903128181491,0.6882903128181491,0.2719583751976874,24,7,33,15,30,40
H,0.3,2,13,0.6186618262679626,0.6855277066489865,0.6855277066489865,0.06686588038102392,8,3,37,15,30,40
H,0.3,2,14,0.4834900177992741,0.6601249218770052,0.6601249218770052,0.17663490407773114,6,4,36,15,30,40
H,0.3,2,15,0.4851673365049688,0.6792778239829441,0.6792778239829441,0.19411048747797532,17,7,33,15,30,40
H,0.3,2,16,0.5359338132876851,0.7414174308215001,0.7414174308215001,0.20548361753381506,21,6,34,15,30,40
H,0.3,2,17,0.4023803486148771,0.6733278153825997,0.6733278153825997,0.2709474667677226,18,6,34,15,30,40
H,0.3,2,18,0.4284386014811265,0.6530030665918808,0.6530030665918808,0.22456446511075429,6,4,36,15,30,40
H,0.3,2,19,0.35437981816127573,0.7644219731698985,0.7644219731698985,0.41004215500862273,34,9,31,15,30,40
H,0.3,2,20,0.5035539868924134,0.6873384700319188,0.6873384700319188,0.18378448313950546,9,5,35,15,30,40
H,0.3,2,21,0.5436107604486387,0.7381100893563486,0.7381100893563486,0.19449932890770993,8,5,35,15,30,40
H,0.3,2,22,0.5396724367972728,0.7490603516986292,0.7490603516986292,0.20938791490135633,13,6,34,15,30,40
H,0.3,2,23,0.5227094184922864,0.6704690001499289,0.6704690001499289,0.14775958165764258,34,7,33,15,30,40
H,0.3,2,24,0.3921065450516216,0.704579550194217,0.704579550194217,0.3124730051425954,34,9,31,15,30,40
H,0.3,2,25,0.5777142380828086,0.6587053430040256,0.6587053430040256,0.08099110492121697,13,4,36,15,30,40
H,0.3,2,26,0.42518290508396195,0.7064806816619604,0.7064806816619604,0.2812977765779985,25,7,33,15,30,40
H,0.3,2,27,0.5066218183508759,0.7425380806683937,0.7425380806683937,0.23591626231751772,5,6,34,15,30,40
H,0.3,2,28,0.5893503210578861,0.8124146753609086,0.8124146753609086,0.22306435430302252,17,8,32,15,30,40
H,0.3,2,29,0.4765363234823892,0.6475530187805598,0.6475530187805598,0.1710166952981706,12,5,35,15,30,40
H,0.3,2,30,0.5118526011510796,0.674775575491456,0.674775575491456,0.1629229743403764,31,5,35,15,30,40
H,0.3,2,31,0.520062663631261,0.7281616815579448,0.7281616815579448,0.20809901792668384,8,5,35,15,30,40
H,0.3,2,32,0.5185699489315767,0.7180222987847205,0.7180222987847205,0.19945234985314375,22,8,32,15,30,40
H,0.3,2,33,0.5286613422520116,0.7153166477742096,0.7153166477742096,0.186655305522198,36,6,34,15,30,40
H,0.3,2,34,0.4447261910296788,0.7332322266278398,0.7332322266278398,0.288506035598161,23,8,32,15,30,40
H,0.3,2,35,0.4949888830882157,0.7377031565957025,0.7377031565957025,0.2427142735074868,30,7,33,15,30,40
H,0.3,2,36,0.4656141799327565,0.7060408459236533,0.7060408459236533,0.24042666599089685,26,9,31,15,30,40
H,0.3,2,37,0.4010237377318449,0.7041951223094264,0.7041951223094264,0.30317138457758147,24,7,33,15,30,40
H,0.3,2,38,0.4049501078704123,0.6974280542126718,0.6974280542126718,0.29247794634225954,14,6,34,15,30,40
H,0.3,2,39,0.5199284256965365,0.7042185810325556,0.7042185810325556,0.1842901553360191,27,5,35,15,30,40
H,0.3,2,40,0.5374071424751744,0.6508819399323172,0.6508819399323172,0.11347479745714284,9,4,36,15,30,40
H,0.3,5,1,0.4228579187179596,0.6796869275403561,0.6796869275403561,0.2568290088223965,13,3,37,15,30,40
H,0.3,5,2,0.4261052015039662,0.7735316598142039,0.7735316598142039,0.3474264583102377,21,5,35,15,30,40
H,0.3,5,3,0.36511025574552364,0.6463466052047171,0.6463466052047171,0.28123634945919346,15,3,37,15,30,40
H,0.3,5,4,0.5586315593581902,0.7040387448088615,0.7040387448088615,0.14540718545067133,13,5,35,15,30,40
H,0.3,5,5,0.5552484871898324,0.6213452384412607,0.6213452384412607,0.06609675125142822,7,2,38,15,30,40
H,0.3,5,6,0.5744393554625781,0.7100377003980834,0.7100377003980834,0.13559834493550538,15,4,36,15,30,40
