cik,symbol,sector,sub_industry,date,year,accession,primary_doc,path,doc_wordcount,n_exec_officers,flat,tau_raw,K_rd,rd_reported,rev_reported,keywords_total
0000352541,LNT,Utilities,Electric Utilities,2024-02-16,2024,0000352541-24-000014,lnt-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000352541\000035254124000014\lnt-20231231.htm,79730,0,,18.6880722438229,,,4027.0,149
0000352541,LNT,Utilities,Electric Utilities,2023-02-24,2023,0000352541-23-000017,lnt-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000352541\000035254123000017\lnt-20221231.htm,77830,1,0.5,18.50186303481948,,,4205.0,144
0000352541,LNT,Utilities,Electric Utilities,2022-02-18,2022,0000352541-22-000020,lnt-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000352541\000035254122000020\lnt-20211231.htm,76207,0,,19.81445274056189,,,3669.0,151
0000352541,LNT,Utilities,Electric Utilities,2021-02-19,2021,0000352541-21-000022,lnt-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000352541\000035254121000022\lnt-20201231.htm,75105,0,,19.439451434658146,,,3416.0,146
0000899051,ALL,Financials,Property & Casualty Insurance,2026-02-20,2026,0000899051-26-000031,all-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000899051\000089905126000031\all-20251231.htm,106908,0,,21.607363340442248,,,67685.0,231
0000899051,ALL,Financials,Property & Casualty Insurance,2025-02-24,2025,0000899051-25-000015,all-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000899051\000089905125000015\all-20241231.htm,114957,0,,20.61640439468671,,,64106.0,237
0000899051,ALL,Financials,Property & Casualty Insurance,2024-02-21,2024,0000899051-24-000013,all-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000899051\000089905124000013\all-20231231.htm,122924,0,,20.663173993687153,,,57094.0,254
0000899051,ALL,Financials,Property & Casualty Insurance,2023-02-16,2023,0000899051-23-000020,all-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000899051\000089905123000020\all-20221231.htm,119487,0,,22.17814490279277,,,51412.0,265
0000899051,ALL,Financials,Property & Casualty Insurance,2022-02-18,2022,0000899051-22-000015,all-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000899051\000089905122000015\all-20211231.htm,119616,0,,21.81982343499197,,,50588.0,261
0000899051,ALL,Financials,Property & Casualty Insurance,2021-02-22,2021,0000899051-21-000011,all-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000899051\000089905121000011\all-20201231.htm,137976,0,,27.323592508842115,,,44791.0,377
0001652044,GOOGL,Communication Services,Interactive Media & Services,2026-02-05,2026,0001652044-26-000018,goog-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001652044\000165204426000018\goog-20251231.htm,54870,0,,19.136139967195188,0.14092418104211785,49326.0,350018.0,105
0001652044,GOOGL,Communication Services,Interactive Media & Services,2025-02-05,2025,0001652044-25-000014,goog-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001652044\000165204425000014\goog-20241231.htm,55550,0,,16.38163816381638,0.14778102370247956,45427.0,307394.0,91
0001652044,GOOGL,Communication Services,Interactive Media & Services,2024-01-31,2024,0001652044-24-000022,goog-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001652044\000165204424000022\goog-20231231.htm,54070,0,,17.014980580728682,0.13965690364734334,39500.0,282836.0,92
0001652044,GOOGL,Communication Services,Interactive Media & Services,2023-02-03,2023,0001652044-23-000016,goog-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001652044\000165204423000016\goog-20221231.htm,50927,0,,16.69055707188721,0.12250569599863374,31562.0,257637.0,85
0001652044,GOOG,Communication Services,Interactive Media & Services,2026-02-05,2026,0001652044-26-000018,goog-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001652044\000165204426000018\goog-20251231.htm,54870,0,,19.136139967195188,0.14092418104211785,49326.0,350018.0,105
0001652044,GOOG,Communication Services,Interactive Media & Services,2025-02-05,2025,0001652044-25-000014,goog-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001652044\000165204425000014\goog-20241231.htm,55550,0,,16.38163816381638,0.14778102370247956,45427.0,307394.0,91
0001652044,GOOG,Communication Services,Interactive Media & Services,2024-01-31,2024,0001652044-24-000022,goog-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001652044\000165204424000022\goog-20231231.htm,54070,0,,17.014980580728682,0.13965690364734334,39500.0,282836.0,92
0001652044,GOOG,Communication Services,Interactive Media & Services,2023-02-03,2023,0001652044-23-000016,goog-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001652044\000165204423000016\goog-20221231.htm,50927,0,,16.69055707188721,0.12250569599863374,31562.0,257637.0,85
0000764180,MO,Consumer Staples,Tobacco,2026-02-25,2026,0000764180-26-000017,mo-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764180\000076418026000017\mo-20251231.htm,80943,1,0.5,10.624760634026414,0.00837664848146398,195.0,23279.0,86
0000764180,MO,Consumer Staples,Tobacco,2025-02-26,2025,0000764180-25-000019,mo-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764180\000076418025000019\mo-20241231.htm,83419,1,0.5,9.949771634759466,0.008660171538013156,208.0,24018.0,83
0000764180,MO,Consumer Staples,Tobacco,2024-02-27,2024,0000764180-24-000018,mo-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764180\000076418024000018\mo-20231231.htm,78567,1,0.5,8.527753382463375,0.008985826900298166,220.0,24483.0,67
0000764180,MO,Consumer Staples,Tobacco,2023-02-27,2023,0000764180-23-000020,mo-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764180\000076418023000020\mo-20221231.htm,78976,1,0.5,8.103727714748784,0.0064552119859738605,162.0,25096.0,64
0000764180,MO,Consumer Staples,Tobacco,2022-02-25,2022,0000764180-22-000019,mo-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764180\000076418022000019\mo-20211231.htm,83944,1,0.5,7.147622224340036,0.005574136008918618,145.0,26013.0,60
0000764180,MO,Consumer Staples,Tobacco,2021-02-26,2021,0000764180-21-000037,mo-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764180\000076418021000037\mo-20201231.htm,87631,1,0.5,6.162202873412377,0.005008985584827744,131.0,26153.0,54
0001018724,AMZN,Consumer Discretionary,Broadline Retail,2026-02-06,2026,0001018724-26-000004,amzn-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001018724\000101872426000004\amzn-20251231.htm,44413,0,,24.54236372233355,,,637959.0,109
0001018724,AMZN,Consumer Discretionary,Broadline Retail,2025-02-07,2025,0001018724-25-000004,amzn-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001018724\000101872425000004\amzn-20241231.htm,43842,0,,20.528260572054194,,,574785.0,90
0001018724,AMZN,Consumer Discretionary,Broadline Retail,2024-02-02,2024,0001018724-24-000008,amzn-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001018724\000101872424000008\amzn-20231231.htm,44327,0,,19.175671712500282,,,513983.0,85
0001018724,AMZN,Consumer Discretionary,Broadline Retail,2023-02-03,2023,0001018724-23-000004,amzn-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001018724\000101872423000004\amzn-20221231.htm,42037,0,,18.555082427385397,,,469822.0,78
0001018724,AMZN,Consumer Discretionary,Broadline Retail,2022-02-04,2022,0001018724-22-000005,amzn-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001018724\000101872422000005\amzn-20211231.htm,39691,0,,15.620669673225668,,,386064.0,62
0001018724,AMZN,Consumer Discretionary,Broadline Retail,2021-02-03,2021,0001018724-21-000004,amzn-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001018724\000101872421000004\amzn-20201231.htm,39826,0,,16.32099633405313,,,135987.0,65
0001748790,AMCR,Materials,Paper & Plastic Packaging Products & Materials,2025-08-15,2025,0001748790-25-000023,amcr-20250630.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001748790\000174879025000023\amcr-20250630.htm,65725,0,,10.346139216432103,,,15009.0,68
0001748790,AMCR,Materials,Paper & Plastic Packaging Products & Materials,2024-08-16,2024,0001748790-24-000022,amcr-20240630.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001748790\000174879024000022\amcr-20240630.htm,58177,0,,10.829021778366021,,,13640.0,63
0001748790,AMCR,Materials,Paper & Plastic Packaging Products & Materials,2023-08-17,2023,0001748790-23-000030,amcr-20230630.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001748790\000174879023000030\amcr-20230630.htm,55547,0,,10.441608007633176,,,14694.0,58
0001748790,AMCR,Materials,Paper & Plastic Packaging Products & Materials,2022-08-18,2022,0001748790-22-000024,amcr-20220630.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001748790\000174879022000024\amcr-20220630.htm,55252,0,,10.31636863823934,,,14544.0,57
0001748790,AMCR,Materials,Paper & Plastic Packaging Products & Materials,2021-08-24,2021,0001748790-21-000031,amcr-20210630.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001748790\000174879021000031\amcr-20210630.htm,55675,0,,9.51953300404131,,,12861.0,53
0001748790,AMCR,Materials,Paper & Plastic Packaging Products & Materials,2020-08-27,2020,0001748790-20-000025,amcr-20200630.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001748790\000174879020000025\amcr-20200630.htm,59958,0,,9.006304413089161,,,12467.5,54
0001002910,AEE,Utilities,Multi-Utilities,2026-02-18,2026,0001002910-26-000009,aee-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001002910\000100291026000009\aee-20251231.htm,122771,0,,26.553502048529374,,,,326
0001002910,AEE,Utilities,Multi-Utilities,2025-02-18,2025,0001002910-25-000055,aee-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001002910\000100291025000055\aee-20241231.htm,123706,0,,28.697072090278564,,,,355
0001002910,AEE,Utilities,Multi-Utilities,2024-02-29,2024,0001002910-24-000056,aee-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001002910\000100291024000056\aee-20231231.htm,124736,0,,29.26180092355054,,,,365
0001002910,AEE,Utilities,Multi-Utilities,2023-02-22,2023,0001002910-23-000053,aee-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001002910\000100291023000053\aee-20221231.htm,124754,0,,28.135370408964842,,,,351
0001002910,AEE,Utilities,Multi-Utilities,2022-02-23,2022,0001002910-22-000038,aee-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001002910\000100291022000038\aee-20211231.htm,120260,0,,28.604689838682855,,,,344
0001002910,AEE,Utilities,Multi-Utilities,2021-02-22,2021,0001002910-21-000065,aee-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001002910\000100291021000065\aee-20201231.htm,114439,0,,28.3120264944643,,,,324
0000004904,AEP,Utilities,Electric Utilities,2026-02-12,2026,0000004904-26-000013,aep-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004904\000000490426000013\aep-20251231.htm,191557,0,,19.994048768773787,,,21876.0,383
0000004904,AEP,Utilities,Electric Utilities,2025-02-13,2025,0000004904-25-000027,aep-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004904\000000490425000027\aep-20241231.htm,197629,0,,17.05215327710002,,,19721.3,337
0000004904,AEP,Utilities,Electric Utilities,2024-02-26,2024,0000004904-24-000020,aep-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004904\000000490424000020\aep-20231231.htm,190758,0,,16.35580159154531,,,18982.3,312
0000004904,AEP,Utilities,Electric Utilities,2023-02-23,2023,0000004904-23-000011,aep-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004904\000000490423000011\aep-20221231.htm,216714,0,,13.335548234078095,,,19639.5,289
0000004904,AEP,Utilities,Electric Utilities,2022-02-24,2022,0000004904-22-000024,aep-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004904\000000490422000024\aep-20211231.htm,209975,0,,13.430170258364091,,,1593.8,282
0000004904,AEP,Utilities,Electric Utilities,2021-02-25,2021,0000004904-21-000010,aep-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004904\000000490421000010\aep-20201231.htm,206202,1,0.5,12.851475737383732,,,1618.9,265
0000004962,AXP,Financials,Consumer Finance,2026-02-06,2026,0000004962-26-000080,axp-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004962\000000496226000080\axp-20251231.htm,97833,0,,32.81101468829536,,,,321
0000004962,AXP,Financials,Consumer Finance,2025-02-07,2025,0000004962-25-000016,axp-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004962\000000496225000016\axp-20241231.htm,97866,0,,37.90897758159115,,,,371
0000004962,AXP,Financials,Consumer Finance,2024-02-09,2024,0000004962-24-000013,axp-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004962\000000496224000013\axp-20231231.htm,95584,0,,37.349347171074655,,,,357
0000004962,AXP,Financials,Consumer Finance,2023-02-10,2023,0000004962-23-000006,axp-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004962\000000496223000006\axp-20221231.htm,90492,0,,33.262608849401055,,,,301
0000004962,AXP,Financials,Consumer Finance,2022-02-11,2022,0000004962-22-000008,axp-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004962\000000496222000008\axp-20211231.htm,90776,0,,33.81951176522429,,,,307
0000004962,AXP,Financials,Consumer Finance,2021-02-12,2021,0000004962-21-000013,axp-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000004962\000000496221000013\axp-20201231.htm,90416,0,,32.405768890461864,,,,293
0000005272,AIG,Financials,Multi-line Insurance,2026-02-12,2026,0000005272-26-000023,aig-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000005272\000000527226000023\aig-20251231.htm,122769,1,0.5,17.594018033868483,,,26775.0,216
